row_id,proposal_id,landmark_name,crop_path
wnba_04_03,wnba_04_03_p04,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p04.jpg
wnba_04_03,wnba_04_03_p05,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p05.jpg
wnba_04_03,wnba_04_03_p06,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p06.jpg
wnba_04_03,wnba_04_03_p07,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p07.jpg
wnba_04_03,wnba_04_03_p08,CENTER_SIDELINE_FAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p08.jpg
wnba_04_03,wnba_04_03_p09,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p09.jpg
wnba_04_03,wnba_04_03_p10,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p10.jpg
wnba_04_03,wnba_04_03_p11,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p11.jpg
wnba_04_03,wnba_04_03_p12,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p12.jpg
wnba_04_04,wnba_04_04_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p01.jpg
wnba_04_04,wnba_04_04_p02,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p02.jpg
wnba_04_04,wnba_04_04_p03,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p03.jpg
wnba_04_04,wnba_04_04_p04,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p04.jpg
wnba_04_04,wnba_04_04_p05,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p05.jpg
wnba_04_04,wnba_04_04_p06,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p06.jpg
wnba_04_04,wnba_04_04_p07,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p07.jpg
wnba_04_04,wnba_04_04_p08,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p08.jpg
wnba_04_04,wnba_04_04_p09,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p09.jpg
wnba_04_04,wnba_04_04_p10,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p10.jpg
wnba_04_04,wnba_04_04_p11,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p11.jpg
wnba_04_04,wnba_04_04_p12,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_04/wnba_04_04_p12.jpg
wnba_04_06,wnba_04_06_p01,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p01.jpg
wnba_04_06,wnba_04_06_p02,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p02.jpg
wnba_04_06,wnba_04_06_p03,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p03.jpg
wnba_04_06,wnba_04_06_p04,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p04.jpg
wnba_04_06,wnba_04_06_p05,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p05.jpg
wnba_04_06,wnba_04_06_p06,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p06.jpg
wnba_04_06,wnba_04_06_p07,CENTER_SIDELINE_FAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p07.jpg
wnba_04_06,wnba_04_06_p08,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p08.jpg
wnba_04_06,wnba_04_06_p09,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p09.jpg
wnba_04_06,wnba_04_06_p10,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p10.jpg
wnba_04_06,wnba_04_06_p11,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p11.jpg
wnba_04_06,wnba_04_06_p12,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_06/wnba_04_06_p12.jpg
wnba_04_09,wnba_04_09_p01,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p01.jpg
wnba_04_09,wnba_04_09_p02,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p02.jpg
wnba_04_09,wnba_04_09_p03,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p03.jpg
wnba_04_09,wnba_04_09_p04,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p04.jpg
wnba_04_09,wnba_04_09_p05,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p05.jpg
wnba_04_09,wnba_04_09_p06,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p06.jpg
wnba_04_09,wnba_04_09_p07,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p07.jpg
wnba_04_09,wnba_04_09_p08,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p08.jpg
wnba_04_09,wnba_04_09_p09,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p09.jpg
wnba_04_09,wnba_04_09_p10,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p10.jpg
wnba_04_09,wnba_04_09_p11,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p11.jpg
wnba_04_09,wnba_04_09_p12,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_09/wnba_04_09_p12.jpg
wnba_04_12,wnba_04_12_p01,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p01.jpg
wnba_04_12,wnba_04_12_p02,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p02.jpg
wnba_04_12,wnba_04_12_p03,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p03.jpg
wnba_04_12,wnba_04_12_p04,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p04.jpg
wnba_04_12,wnba_04_12_p05,CENTER_SIDELINE_FAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p05.jpg
wnba_04_12,wnba_04_12_p06,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p06.jpg
wnba_04_12,wnba_04_12_p07,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p07.jpg
wnba_04_12,wnba_04_12_p08,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p08.jpg
wnba_04_12,wnba_04_12_p09,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p09.jpg
wnba_04_12,wnba_04_12_p10,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p10.jpg
wnba_04_12,wnba_04_12_p11,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p11.jpg
wnba_04_12,wnba_04_12_p12,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_12/wnba_04_12_p12.jpg
wnba_04_16,wnba_04_16_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p01.jpg
wnba_04_16,wnba_04_16_p02,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p02.jpg
wnba_04_16,wnba_04_16_p03,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p03.jpg
wnba_04_16,wnba_04_16_p04,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p04.jpg
wnba_04_16,wnba_04_16_p05,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p05.jpg
wnba_04_16,wnba_04_16_p06,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p06.jpg
wnba_04_16,wnba_04_16_p07,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p07.jpg
wnba_04_16,wnba_04_16_p08,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p08.jpg
wnba_04_16,wnba_04_16_p09,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p09.jpg
wnba_04_16,wnba_04_16_p10,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p10.jpg
wnba_04_16,wnba_04_16_p11,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p11.jpg
wnba_04_16,wnba_04_16_p12,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_16/wnba_04_16_p12.jpg
wnba_04_17,wnba_04_17_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p01.jpg
wnba_04_17,wnba_04_17_p02,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p02.jpg
wnba_04_17,wnba_04_17_p03,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p03.jpg
wnba_04_17,wnba_04_17_p04,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p04.jpg
wnba_04_17,wnba_04_17_p05,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p05.jpg
wnba_04_17,wnba_04_17_p06,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p06.jpg
wnba_04_17,wnba_04_17_p07,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p07.jpg
wnba_04_17,wnba_04_17_p08,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p08.jpg
wnba_04_17,wnba_04_17_p09,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p09.jpg
wnba_04_17,wnba_04_17_p10,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p10.jpg
wnba_04_17,wnba_04_17_p11,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p11.jpg
wnba_04_17,wnba_04_17_p12,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_17/wnba_04_17_p12.jpg
wnba_04_20,wnba_04_20_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p01.jpg
wnba_04_20,wnba_04_20_p02,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p02.jpg
wnba_04_20,wnba_04_20_p03,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p03.jpg
wnba_04_20,wnba_04_20_p04,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p04.jpg
wnba_04_20,wnba_04_20_p05,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p05.jpg
wnba_04_20,wnba_04_20_p06,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p06.jpg
wnba_04_20,wnba_04_20_p07,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p07.jpg
wnba_04_20,wnba_04_20_p08,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p08.jpg
wnba_04_20,wnba_04_20_p09,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p09.jpg
wnba_04_20,wnba_04_20_p10,KEY_TOP,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p10.jpg
wnba_04_20,wnba_04_20_p11,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p11.jpg
wnba_04_20,wnba_04_20_p12,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_20/wnba_04_20_p12.jpg
wnba_04_22,wnba_04_22_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p01.jpg
wnba_04_22,wnba_04_22_p02,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p02.jpg
wnba_04_22,wnba_04_22_p03,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p03.jpg
wnba_04_22,wnba_04_22_p04,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p04.jpg
wnba_04_22,wnba_04_22_p05,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p05.jpg
wnba_04_22,wnba_04_22_p06,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p06.jpg
wnba_04_22,wnba_04_22_p07,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p07.jpg
wnba_04_22,wnba_04_22_p08,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p08.jpg
wnba_04_22,wnba_04_22_p09,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p09.jpg
wnba_04_22,wnba_04_22_p10,CENTER_SIDELINE_FAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p10.jpg
wnba_04_22,wnba_04_22_p11,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p11.jpg
wnba_04_22,wnba_04_22_p12,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_22/wnba_04_22_p12.jpg
wnba_01_e01,wnba_01_e01_p01,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p01.jpg
wnba_01_e01,wnba_01_e01_p02,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p02.jpg
wnba_01_e01,wnba_01_e01_p03,KEY_TOP,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p03.jpg
wnba_01_e01,wnba_01_e01_p04,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p04.jpg
wnba_01_e01,wnba_01_e01_p05,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p05.jpg
wnba_01_e01,wnba_01_e01_p06,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p06.jpg
wnba_01_e01,wnba_01_e01_p07,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p07.jpg
wnba_01_e01,wnba_01_e01_p08,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p08.jpg
wnba_01_e01,wnba_01_e01_p09,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p09.jpg
wnba_01_e01,wnba_01_e01_p10,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p10.jpg
wnba_01_e01,wnba_01_e01_p11,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p11.jpg
wnba_01_e01,wnba_01_e01_p12,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e01/wnba_01_e01_p12.jpg
wnba_01_e02,wnba_01_e02_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p01.jpg
wnba_01_e02,wnba_01_e02_p02,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p02.jpg
wnba_01_e02,wnba_01_e02_p03,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p03.jpg
wnba_01_e02,wnba_01_e02_p04,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p04.jpg
wnba_01_e02,wnba_01_e02_p05,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p05.jpg
wnba_01_e02,wnba_01_e02_p06,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p06.jpg
wnba_01_e02,wnba_01_e02_p07,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p07.jpg
wnba_01_e02,wnba_01_e02_p08,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p08.jpg
wnba_01_e02,wnba_01_e02_p09,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p09.jpg
wnba_01_e02,wnba_01_e02_p10,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p10.jpg
wnba_01_e02,wnba_01_e02_p11,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p11.jpg
wnba_01_e02,wnba_01_e02_p12,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e02/wnba_01_e02_p12.jpg
wnba_01_e05,wnba_01_e05_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p01.jpg
wnba_01_e05,wnba_01_e05_p02,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p02.jpg
wnba_01_e05,wnba_01_e05_p03,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p03.jpg
wnba_01_e05,wnba_01_e05_p04,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p04.jpg
wnba_01_e05,wnba_01_e05_p05,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p05.jpg
wnba_01_e05,wnba_01_e05_p06,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p06.jpg
wnba_01_e05,wnba_01_e05_p07,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p07.jpg
wnba_01_e05,wnba_01_e05_p08,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p08.jpg
wnba_01_e05,wnba_01_e05_p09,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p09.jpg
wnba_01_e05,wnba_01_e05_p10,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p10.jpg
wnba_01_e05,wnba_01_e05_p11,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p11.jpg
wnba_01_e05,wnba_01_e05_p12,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e05/wnba_01_e05_p12.jpg
wnba_01_e06,wnba_01_e06_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p01.jpg
wnba_01_e06,wnba_01_e06_p02,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p02.jpg
wnba_01_e06,wnba_01_e06_p03,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p03.jpg
wnba_01_e06,wnba_01_e06_p04,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p04.jpg
wnba_01_e06,wnba_01_e06_p05,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p05.jpg
wnba_01_e06,wnba_01_e06_p06,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p06.jpg
wnba_01_e06,wnba_01_e06_p07,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p07.jpg
wnba_01_e06,wnba_01_e06_p08,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p08.jpg
wnba_01_e06,wnba_01_e06_p09,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p09.jpg
wnba_01_e06,wnba_01_e06_p10,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p10.jpg
wnba_01_e06,wnba_01_e06_p11,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p11.jpg
wnba_01_e06,wnba_01_e06_p12,KEY_TOP,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e06/wnba_01_e06_p12.jpg
wnba_01_e07,wnba_01_e07_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p01.jpg
wnba_01_e07,wnba_01_e07_p02,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p02.jpg
wnba_01_e07,wnba_01_e07_p03,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p03.jpg
wnba_01_e07,wnba_01_e07_p04,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p04.jpg
wnba_01_e07,wnba_01_e07_p05,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p05.jpg
wnba_01_e07,wnba_01_e07_p06,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p06.jpg
wnba_01_e07,wnba_01_e07_p07,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p07.jpg
wnba_01_e07,wnba_01_e07_p08,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p08.jpg
wnba_01_e07,wnba_01_e07_p09,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p09.jpg
wnba_01_e07,wnba_01_e07_p10,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p10.jpg
wnba_01_e07,wnba_01_e07_p11,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p11.jpg
wnba_01_e07,wnba_01_e07_p12,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e07/wnba_01_e07_p12.jpg
wnba_01_e08,wnba_01_e08_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_e08/wnba_01_e08_p01.jpg
