memo,line,artifact,token,length,landing_commit,class,reason,form,candidates
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,150,NONE,6fe26b97b8464b61ca0d4d764d94617fab31ec611b31e4c2a8a8762a95ceb258,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,151,NONE,80e23606401a26b06d45ff768f6f038889668ca9b8675ad65337eaa87d008c8e,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,152,NONE,f2938c6701d47c71409efa4bc20001dabc50145b1af6f45c578ff726e8373aa3,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,153,NONE,969d64a2ddbbeff87f944323e492686ea4520e3c2776a3e76aad7cb64f9a08f9,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,154,NONE,df5f61572e83a86f8a15cedeb058ebb5a37473bb9242725c83210cb6071ded3f,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,155,NONE,36fce07634e0cee136baf0efab6b49fe83ac33e233f51c7f7894fb9218ab7f22,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,156,NONE,56dda1ec56475f3f12d1b71d30888dc01337df2dd8baa70140c7d4a77fb203eb,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,157,NONE,1aebeb90e756c228dea39cd147915a09f9ee60e2536a085a28f0452c175847e6,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,158,NONE,3562368fe07c30c1ce8f8e3164f6679b813e8142471cf43a366f4b0832c1557b,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,159,NONE,0e92f8f70dc51031f8db5c6758f20f5079f1facc383d7afcedbe8be82b9794dd,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,160,NONE,fff710ff41cb35c4ff3556c9639ffd90a45c8bedd3917a33729c15f4b7c7a9cd,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,161,NONE,9636572ca15d177eef9da3430da95e256a5df700c1735699bc894ef01edf72b3,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,162,NONE,2c550b103a32e78a76245a90ce48e3ea317438bece6adaa340c1b869744337d7,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,163,NONE,08be7e9a94c0f5d11b4ad298c53ea4e52a48b3cd4f9f5152a6aca21725df7855,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,164,NONE,ad9980768efa50b2bf2b86094096253cdc5841c06164a66cf432af134ca49631,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,165,NONE,9662159bb9a342d46f3d0e073884dcd6932c248100259853f7d7e17c55dc30b1,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,166,NONE,46bb22303db4e8850561104d1098849a1d504bd734369a850a93df633af31331,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,167,NONE,3332351c96f3fd353315af19e6b22007d68751ecdb71ce7ebd1b45e78cb9ac8e,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,168,NONE,16c6d66f0298b01bbc91160e91958ddf8449cc26892ac111fd74a20096587400,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,169,NONE,1c7d736e755ede0f3e09b3902a8aff251340edf1bfa015d015ba1ac2d5d475ee,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,170,NONE,92978798acc83fe36e38b9bbeaaed16f99fcd1e5192841bbeb8ead45122a806d,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,171,NONE,d41d74e3650bafa6d80f013b1ac20ab89d5762e51165a20e28b1c004e962b039,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,172,NONE,fdfddb8b046baeb52f43cd3f6de57c912962fecdcc68cefcf6a50b6d23de8a29,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,173,NONE,3e4f4c5861be1654842488e8c86aa399a87e3fcab7081d6a0996618d59079ba4,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,174,NONE,1c99afec0173af608ff40a43c1fe312fc52a361a95956186e3c45ad4d35eac86,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,175,NONE,55138d5da7a46343d0f4cb2d6230f86eea80c872cbcd0752ac70fda0087ca048,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,176,NONE,cf9d43779ebbf53b320d033961888cce929ef40f1bee790b380ed1014479307f,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,177,NONE,9526dcac5ffb5ffae8ee6b47088a67f144b6c6b3519a5f5850c5f76fc13232e8,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,178,NONE,20a5f0ed7212a59ea3144f0883936951785afdd1c6f681459d24177a3a7e6261,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,179,NONE,a00ce2e12635cabfa577573af0deedeb60d622a9558781f9158fe035138f6119,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,180,NONE,a05f7abadd7b6a6203f9996d2799c8df68e23fe8112e7d7deb88d11e13628a3d,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,181,NONE,f249cc702b2d62b225cbb5bc71ef4b0872204cb05124e1ef66fb99d4d601ec83,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,182,NONE,3689509237bdc543cb7509fb8d281c70ee495ef8e8bd0280231518f51d9b7e0c,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,183,NONE,45bf1dbd7fb7b427e783038fc29dc9a6d79dfcb0d261c3c8956fc90ddb75af3d,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,184,NONE,de23f236dc39c483794327027c170ce4312c94b64cd215e8a7fafda30adb244b,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,185,NONE,fcb5e26f18313a097093f43de164eb73e632fce126dbfe697006709f0abcd42f,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,186,NONE,7beb7c9adbc0833743bce846dec81c41b27076f5602e0b55b2b50a3a109fd3df,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,187,NONE,bc03e8d18d3692eed5e63f6fe713d08bf57ddd624c9ef23b28322674abb0e35d,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,188,NONE,42b38d847e0502b1d4b89103596773384af72caaf9cbc1e5d4c376b62d6862b4,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,189,NONE,fe51b50bba53844e24471bfe9949d48e6fc3209b092fcd652eb104a7646b91d8,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,190,NONE,de92754fa10509b66569942a79068afdcbb89de5acb8ed799cc5c294719a467a,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,191,NONE,4f20f4eb82852c61e5819511d00f49faf9657ef6f6f824e870c65984ca90f656,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,192,NONE,a1b7a930c3d5557d95eb42420a7808a8b11508a3fd5056ca8f617569f626c9e3,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,193,NONE,7ce5a0df4f41afbf65292a5c386eee2fb0cb8c82342cde81b2ea9d116429e5d1,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,194,NONE,d66250dda4d1257ce9b0249587f330bf4c2f8f864e40949bf3a2bbfecec9298e,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,195,NONE,be95e010c4d4b898d191d233be3f8777e3637d35166b0349b8135269da73e833,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,196,NONE,d41a4143b518172377c5206791f813ff8f343d4fd08dec4da09bc227be26cd59,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,197,NONE,b519936272dacd20916b7efcbf2892793dea178e8b3f9225de62ca5e53c15607,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,198,NONE,6b7631ae23455610fa56b067d024d947e6b83478352fda7318639ea1a10528c0,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,199,NONE,86aebb3ea059c9f384e5c3bd885581257a4a0700922f1dd2af4623a5f0ffaa30,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,200,NONE,b5d3acd9eecd13dd786b5dba47093c3497f957dbbd4be49bf09c511653d35478,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,201,NONE,ff7dd38010d1ce72a870e7b38ee4a790eecb48d691570bb533348e2df77e16c4,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,202,NONE,8710101b683bec92ad945a389dee63ae0780bb86557e6420a60bcdc2c1433a75,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,203,NONE,ad484b9b2aa8bde96f6290490de7f513577b92cf7594b85c37e0387b4819342e,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,204,NONE,3cb03652870964b608e4ef73be07e2556b0335b7b3b6a077475e490594dd93d3,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,205,NONE,3a348ac2e294290a36171308253238803e5593d6f0ecdb4dbccce9210605ab97,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,206,NONE,1f2863ea84a8d48cbd9b64ab56852890f563ef64137f9d871532bd0dfaeabad6,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,207,NONE,5c7d174bda1503d5cf5b2f0af6085c8052692a9337d2bbde3cb1552c0fab8d43,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,208,NONE,593088d261da1e8251f0b5e054ea39327da031cb4604babc611e1b835cc355d5,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,209,NONE,07077b311c50b1c9482ded969f4e9f736cf05f0b0d130c288cbd5cd407f59413,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,210,NONE,fa66b0027ca72ea250d9453affa4f61228680835c6089b01421a2daff3d92feb,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,213,NONE,60dea2d35090f443c550064742863e797b229abb30f51f6290275985a55bd92c,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md:f6cdcacc9220
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,5,g323_prereg_attempt2_2026-09-07.md,45c59cccf63e63abf539ff57b13f8ca8b11ec9c7fec9738b616eaf982b525b02,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,token is not a digest,,docs/evidence/tracking/g323_prereg_attempt2_2026-09-07.md:55579f7c65e2|docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,7,NONE,73bc654a90bd28effeceacd031ecc290633d063edc4bc56c8973574a60dfe4bd,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,7,NONE,0022500575,10,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,11,docs/evidence/tracking/g323_sample_attempt2_2026-09-07.csv,5e744b7b18c804eb677e9a82cd4683d92c29d5531552ffdb5e0cbf4c74a7c816,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,IDENTIFIES_AT_LANDING,,raw,docs/evidence/tracking/g323_sample_attempt2_2026-09-07.csv:5e744b7b18c8
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,16,NONE,904d166512a8c7fa3e13322af5908e614bb16e8f62bd66dd59309127df251aed,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,16,NONE,f69f6096bd391d5994469ac1cc76acfbce6e6283ea1be84473abbbeb4571aae9,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,41,docs/research/organization-sprint/PROPOSED-g323-nonplayer-box-gate.md,91af84fb5804a3edb611d03e2cb904ee3f1333aeda3d0f24b830423801bc5ee7,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,50,NONE,55579f7c65e26e9994a8d41a56c2b57950bd5a263848f36d6ab4fb5e86ca685a,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,50,NONE,45c59cccf63e63abf539ff57b13f8ca8b11ec9c7fec9738b616eaf982b525b02,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,51,NONE,5e744b7b18c804eb677e9a82cd4683d92c29d5531552ffdb5e0cbf4c74a7c816,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,51,NONE,b2c2fd203ee00c96697b3ec6d5d924446ff2a7d3773a24017d9f532f0124f45e,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,52,NONE,dd0aa3f858b77c004fc8caaeec3e7551801e7c4934fc4d3bdc59780243cd60fb,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,52,NONE,f69f6096bd391d5994469ac1cc76acfbce6e6283ea1be84473abbbeb4571aae9,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,53,NONE,f23d60208f1c4a44a78479b77b5baba64c78e1cddcd081ba58987bd931e35d55,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,53,NONE,2401d8b10315adfb701c65a3995a6cffebd552bcf10d53d9ba38d32882b61837,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,54,NONE,4c83e512a700426517064ab54032a40772582301933664bdd1bbfe4af2fdf750,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,54,NONE,038e8ea353e1fd86b1d9eb3a680dd9d49ad454a9edf82b1a7c6ac23a0cce8d77,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,55,NONE,dea6dd76f4388d68bfb25125f6d5d8628097e46bb0b2a70514a7e89d76febd00,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md,55,NONE,4c7761021db9391fcea0ad5b0acac333c7844dfec5439f9feae4aaae3dd79ec4,64,75f4af4bcf084693c8677cfb7bff9d1e69df5708,UNRESOLVED,artifact never committed,,docs/evidence/tracking/g323_nonplayer_boxes_attempt2_2026-09-07.md:0ec7dd6c4ead
