source_id,draw_j,source,format_id,ext,resolution,height,fps,protocol,vcodec
g0lXjTWhxQo,4,metadata,133,mp4,426x240,240,30,https,avc1.4d4015
g0lXjTWhxQo,4,metadata,604,mp4,426x240,240,30.0,m3u8_native,vp09.00.20.08
g0lXjTWhxQo,4,metadata,242,webm,426x240,240,30,https,vp9
g0lXjTWhxQo,4,metadata,230,mp4,640x360,360,30.0,m3u8_native,avc1.4D401E
g0lXjTWhxQo,4,metadata,134,mp4,640x360,360,30,https,avc1.4d401e
g0lXjTWhxQo,4,metadata,605,mp4,640x360,360,30.0,m3u8_native,vp09.00.21.08
g0lXjTWhxQo,4,metadata,243,webm,640x360,360,30,https,vp9
g0lXjTWhxQo,4,metadata,231,mp4,854x480,480,30.0,m3u8_native,avc1.4D401F
g0lXjTWhxQo,4,metadata,135,mp4,854x480,480,30,https,avc1.4d401f
g0lXjTWhxQo,4,metadata,606,mp4,854x480,480,30.0,m3u8_native,vp09.00.30.08
g0lXjTWhxQo,4,metadata,244,webm,854x480,480,30,https,vp9
g0lXjTWhxQo,4,metadata,232,mp4,1280x720,720,30.0,m3u8_native,avc1.64001F
g0lXjTWhxQo,4,metadata,136,mp4,1280x720,720,30,https,avc1.64001f
g0lXjTWhxQo,4,metadata,609,mp4,1280x720,720,30.0,m3u8_native,vp09.00.31.08
g0lXjTWhxQo,4,metadata,247,webm,1280x720,720,30,https,vp9
g0lXjTWhxQo,4,metadata,270,mp4,1920x1080,1080,30.0,m3u8_native,avc1.640028
g0lXjTWhxQo,4,metadata,137,mp4,1920x1080,1080,30,https,avc1.640028
g0lXjTWhxQo,4,metadata,614,mp4,1920x1080,1080,30.0,m3u8_native,vp09.00.40.08
g0lXjTWhxQo,4,metadata,248,webm,1920x1080,1080,30,https,vp9
97AypcBJNUE,5,listing,sb2,mhtml,48x27,27,0.0,mhtml,images
97AypcBJNUE,5,listing,sb1,mhtml,80x45,45,0.0,mhtml,images
97AypcBJNUE,5,listing,sb0,mhtml,160x90,90,0.0,mhtml,images
97AypcBJNUE,5,listing,269,mp4,256x144,144,25.0,m3u8,avc1.4D400C
97AypcBJNUE,5,listing,160,mp4,256x144,144,25.0,https,avc1.4d400c
97AypcBJNUE,5,listing,230,mp4,640x360,360,25.0,m3u8,avc1.4D401E
97AypcBJNUE,5,listing,134,mp4,640x360,360,25.0,https,avc1.4d401e
97AypcBJNUE,5,listing,605,mp4,640x360,360,25.0,m3u8,vp09.00.21.08
97AypcBJNUE,5,listing,243,webm,640x360,360,25.0,https,vp9
97AypcBJNUE,5,listing,232,mp4,1280x720,720,25.0,m3u8,avc1.64001F
97AypcBJNUE,5,listing,136,mp4,1280x720,720,25.0,https,avc1.64001f
97AypcBJNUE,5,metadata,sb2,mhtml,48x27,27,0.015946420028703556,mhtml,none
97AypcBJNUE,5,metadata,sb1,mhtml,80x45,45,0.10030298198054537,mhtml,none
97AypcBJNUE,5,metadata,sb0,mhtml,160x90,90,0.10030298198054537,mhtml,none
97AypcBJNUE,5,metadata,233-0,mp4,audio only,,,m3u8_native,none
97AypcBJNUE,5,metadata,234-0,mp4,audio only,,,m3u8_native,none
97AypcBJNUE,5,metadata,233-1,mp4,audio only,,,m3u8_native,none
97AypcBJNUE,5,metadata,234-1,mp4,audio only,,,m3u8_native,none
97AypcBJNUE,5,metadata,139-0,m4a,audio only,,,https,none
97AypcBJNUE,5,metadata,139-1,m4a,audio only,,,https,none
97AypcBJNUE,5,metadata,249,webm,audio only,,,https,none
97AypcBJNUE,5,metadata,250,webm,audio only,,,https,none
97AypcBJNUE,5,metadata,140-0,m4a,audio only,,,https,none
97AypcBJNUE,5,metadata,140-1,m4a,audio only,,,https,none
97AypcBJNUE,5,metadata,251-0,webm,audio only,,,https,none
97AypcBJNUE,5,metadata,251-1,webm,audio only,,,https,none
97AypcBJNUE,5,metadata,269,mp4,256x144,144,25.0,m3u8_native,avc1.4D400C
97AypcBJNUE,5,metadata,160,mp4,256x144,144,25,https,avc1.4d400c
97AypcBJNUE,5,metadata,230,mp4,640x360,360,25.0,m3u8_native,avc1.4D401E
97AypcBJNUE,5,metadata,134,mp4,640x360,360,25,https,avc1.4d401e
97AypcBJNUE,5,metadata,605,mp4,640x360,360,25.0,m3u8_native,vp09.00.21.08
97AypcBJNUE,5,metadata,243,webm,640x360,360,25,https,vp9
97AypcBJNUE,5,metadata,232,mp4,1280x720,720,25.0,m3u8_native,avc1.64001F
97AypcBJNUE,5,metadata,136,mp4,1280x720,720,25,https,avc1.64001f
EIcNJX8JyA0,7,listing,sb3,mhtml,48x27,27,0.0,mhtml,images
EIcNJX8JyA0,7,listing,sb2,mhtml,80x45,45,0.0,mhtml,images
EIcNJX8JyA0,7,listing,sb1,mhtml,160x90,90,0.0,mhtml,images
EIcNJX8JyA0,7,listing,sb0,mhtml,320x180,180,0.0,mhtml,images
EIcNJX8JyA0,7,listing,602,mp4,256x144,144,13.0,m3u8,vp09.00.10.08
EIcNJX8JyA0,7,listing,269,mp4,256x144,144,25.0,m3u8,avc1.4D400C
EIcNJX8JyA0,7,listing,160,mp4,256x144,144,25.0,https,avc1.4d400c
EIcNJX8JyA0,7,listing,603,mp4,256x144,144,25.0,m3u8,vp09.00.11.08
EIcNJX8JyA0,7,listing,278,webm,256x144,144,25.0,https,vp9
EIcNJX8JyA0,7,listing,229,mp4,426x240,240,25.0,m3u8,avc1.4D4015
EIcNJX8JyA0,7,listing,133,mp4,426x240,240,25.0,https,avc1.4d4015
EIcNJX8JyA0,7,listing,604,mp4,426x240,240,25.0,m3u8,vp09.00.20.08
EIcNJX8JyA0,7,listing,242,webm,426x240,240,25.0,https,vp9
EIcNJX8JyA0,7,listing,230,mp4,640x360,360,25.0,m3u8,avc1.4D401E
EIcNJX8JyA0,7,listing,134,mp4,640x360,360,25.0,https,avc1.4d401e
EIcNJX8JyA0,7,listing,605,mp4,640x360,360,25.0,m3u8,vp09.00.21.08
EIcNJX8JyA0,7,listing,243,webm,640x360,360,25.0,https,vp9
EIcNJX8JyA0,7,listing,231,mp4,854x480,480,25.0,m3u8,avc1.4D401E
EIcNJX8JyA0,7,listing,135,mp4,854x480,480,25.0,https,avc1.4d401e
EIcNJX8JyA0,7,listing,606,mp4,854x480,480,25.0,m3u8,vp09.00.30.08
EIcNJX8JyA0,7,listing,244,webm,854x480,480,25.0,https,vp9
EIcNJX8JyA0,7,listing,232,mp4,1280x720,720,25.0,m3u8,avc1.64001F
EIcNJX8JyA0,7,listing,136,mp4,1280x720,720,25.0,https,avc1.64001f
EIcNJX8JyA0,7,listing,609,mp4,1280x720,720,25.0,m3u8,vp09.00.31.08
EIcNJX8JyA0,7,listing,247,webm,1280x720,720,25.0,https,vp9
EIcNJX8JyA0,7,listing,270,mp4,1920x1080,1080,25.0,m3u8,avc1.640028
EIcNJX8JyA0,7,listing,137,mp4,1920x1080,1080,25.0,https,avc1.640028
EIcNJX8JyA0,7,listing,614,mp4,1920x1080,1080,25.0,m3u8,vp09.00.40.08
EIcNJX8JyA0,7,listing,248,webm,1920x1080,1080,25.0,https,vp9
EIcNJX8JyA0,7,metadata,sb3,mhtml,48x27,27,0.009246417013407305,mhtml,none
EIcNJX8JyA0,7,metadata,sb2,mhtml,80x45,45,0.10013869625520111,mhtml,none
EIcNJX8JyA0,7,metadata,sb1,mhtml,160x90,90,0.10013869625520111,mhtml,none
EIcNJX8JyA0,7,metadata,sb0,mhtml,320x180,180,0.10013869625520111,mhtml,none
EIcNJX8JyA0,7,metadata,233,mp4,audio only,,,m3u8_native,none
EIcNJX8JyA0,7,metadata,234,mp4,audio only,,,m3u8_native,none
EIcNJX8JyA0,7,metadata,139-drc,m4a,audio only,,,https,none
EIcNJX8JyA0,7,metadata,249-drc,webm,audio only,,,https,none
EIcNJX8JyA0,7,metadata,250-drc,webm,audio only,,,https,none
EIcNJX8JyA0,7,metadata,139,m4a,audio only,,,https,none
EIcNJX8JyA0,7,metadata,249,webm,audio only,,,https,none
EIcNJX8JyA0,7,metadata,250,webm,audio only,,,https,none
EIcNJX8JyA0,7,metadata,140-drc,m4a,audio only,,,https,none
EIcNJX8JyA0,7,metadata,251-drc,webm,audio only,,,https,none
EIcNJX8JyA0,7,metadata,140,m4a,audio only,,,https,none
EIcNJX8JyA0,7,metadata,251,webm,audio only,,,https,none
EIcNJX8JyA0,7,metadata,602,mp4,256x144,144,13.0,m3u8_native,vp09.00.10.08
EIcNJX8JyA0,7,metadata,269,mp4,256x144,144,25.0,m3u8_native,avc1.4D400C
EIcNJX8JyA0,7,metadata,160,mp4,256x144,144,25,https,avc1.4d400c
EIcNJX8JyA0,7,metadata,603,mp4,256x144,144,25.0,m3u8_native,vp09.00.11.08
EIcNJX8JyA0,7,metadata,278,webm,256x144,144,25,https,vp9
EIcNJX8JyA0,7,metadata,229,mp4,426x240,240,25.0,m3u8_native,avc1.4D4015
EIcNJX8JyA0,7,metadata,133,mp4,426x240,240,25,https,avc1.4d4015
EIcNJX8JyA0,7,metadata,604,mp4,426x240,240,25.0,m3u8_native,vp09.00.20.08
EIcNJX8JyA0,7,metadata,242,webm,426x240,240,25,https,vp9
EIcNJX8JyA0,7,metadata,230,mp4,640x360,360,25.0,m3u8_native,avc1.4D401E
EIcNJX8JyA0,7,metadata,134,mp4,640x360,360,25,https,avc1.4d401e
EIcNJX8JyA0,7,metadata,605,mp4,640x360,360,25.0,m3u8_native,vp09.00.21.08
EIcNJX8JyA0,7,metadata,243,webm,640x360,360,25,https,vp9
EIcNJX8JyA0,7,metadata,231,mp4,854x480,480,25.0,m3u8_native,avc1.4D401E
EIcNJX8JyA0,7,metadata,135,mp4,854x480,480,25,https,avc1.4d401e
EIcNJX8JyA0,7,metadata,606,mp4,854x480,480,25.0,m3u8_native,vp09.00.30.08
EIcNJX8JyA0,7,metadata,244,webm,854x480,480,25,https,vp9
EIcNJX8JyA0,7,metadata,232,mp4,1280x720,720,25.0,m3u8_native,avc1.64001F
EIcNJX8JyA0,7,metadata,136,mp4,1280x720,720,25,https,avc1.64001f
EIcNJX8JyA0,7,metadata,609,mp4,1280x720,720,25.0,m3u8_native,vp09.00.31.08
EIcNJX8JyA0,7,metadata,247,webm,1280x720,720,25,https,vp9
EIcNJX8JyA0,7,metadata,270,mp4,1920x1080,1080,25.0,m3u8_native,avc1.640028
EIcNJX8JyA0,7,metadata,137,mp4,1920x1080,1080,25,https,avc1.640028
EIcNJX8JyA0,7,metadata,614,mp4,1920x1080,1080,25.0,m3u8_native,vp09.00.40.08
EIcNJX8JyA0,7,metadata,248,webm,1920x1080,1080,25,https,vp9
prxLSgEkawg,8,listing,sb3,mhtml,48x27,27,0.0,mhtml,images
prxLSgEkawg,8,listing,sb2,mhtml,80x45,45,0.0,mhtml,images
prxLSgEkawg,8,listing,sb1,mhtml,160x90,90,0.0,mhtml,images
prxLSgEkawg,8,listing,sb0,mhtml,320x180,180,0.0,mhtml,images
prxLSgEkawg,8,listing,602,mp4,256x144,144,13.0,m3u8,vp09.00.10.08
prxLSgEkawg,8,listing,269,mp4,256x144,144,25.0,m3u8,avc1.4D400C
prxLSgEkawg,8,listing,160,mp4,256x144,144,25.0,https,avc1.4d400c
prxLSgEkawg,8,listing,603,mp4,256x144,144,25.0,m3u8,vp09.00.11.08
prxLSgEkawg,8,listing,278,webm,256x144,144,25.0,https,vp9
prxLSgEkawg,8,listing,229,mp4,426x240,240,25.0,m3u8,avc1.4D4015
prxLSgEkawg,8,listing,133,mp4,426x240,240,25.0,https,avc1.4d4015
prxLSgEkawg,8,listing,604,mp4,426x240,240,25.0,m3u8,vp09.00.20.08
prxLSgEkawg,8,listing,242,webm,426x240,240,25.0,https,vp9
prxLSgEkawg,8,listing,230,mp4,640x360,360,25.0,m3u8,avc1.4D401E
prxLSgEkawg,8,listing,134,mp4,640x360,360,25.0,https,avc1.4d401e
prxLSgEkawg,8,listing,605,mp4,640x360,360,25.0,m3u8,vp09.00.21.08
prxLSgEkawg,8,listing,243,webm,640x360,360,25.0,https,vp9
prxLSgEkawg,8,listing,231,mp4,854x480,480,25.0,m3u8,avc1.4D401E
prxLSgEkawg,8,listing,135,mp4,854x480,480,25.0,https,avc1.4d401e
prxLSgEkawg,8,listing,606,mp4,854x480,480,25.0,m3u8,vp09.00.30.08
prxLSgEkawg,8,listing,244,webm,854x480,480,25.0,https,vp9
prxLSgEkawg,8,listing,232,mp4,1280x720,720,25.0,m3u8,avc1.64001F
prxLSgEkawg,8,listing,136,mp4,1280x720,720,25.0,https,avc1.64001f
prxLSgEkawg,8,listing,609,mp4,1280x720,720,25.0,m3u8,vp09.00.31.08
prxLSgEkawg,8,listing,247,webm,1280x720,720,25.0,https,vp9
prxLSgEkawg,8,listing,270,mp4,1920x1080,1080,25.0,m3u8,avc1.640028
prxLSgEkawg,8,listing,137,mp4,1920x1080,1080,25.0,https,avc1.640028
prxLSgEkawg,8,listing,614,mp4,1920x1080,1080,25.0,m3u8,vp09.00.40.08
prxLSgEkawg,8,listing,248,webm,1920x1080,1080,25.0,https,vp9
prxLSgEkawg,8,metadata,sb3,mhtml,48x27,27,0.010892059688487093,mhtml,none
prxLSgEkawg,8,metadata,sb2,mhtml,80x45,45,0.10020694913408125,mhtml,none
prxLSgEkawg,8,metadata,sb1,mhtml,160x90,90,0.10020694913408125,mhtml,none
prxLSgEkawg,8,metadata,sb0,mhtml,320x180,180,0.10020694913408125,mhtml,none
prxLSgEkawg,8,metadata,233,mp4,audio only,,,m3u8_native,none
prxLSgEkawg,8,metadata,234,mp4,audio only,,,m3u8_native,none
prxLSgEkawg,8,metadata,139-drc,m4a,audio only,,,https,none
prxLSgEkawg,8,metadata,249-drc,webm,audio only,,,https,none
prxLSgEkawg,8,metadata,250-drc,webm,audio only,,,https,none
prxLSgEkawg,8,metadata,139,m4a,audio only,,,https,none
prxLSgEkawg,8,metadata,249,webm,audio only,,,https,none
prxLSgEkawg,8,metadata,250,webm,audio only,,,https,none
prxLSgEkawg,8,metadata,140-drc,m4a,audio only,,,https,none
prxLSgEkawg,8,metadata,251-drc,webm,audio only,,,https,none
prxLSgEkawg,8,metadata,140,m4a,audio only,,,https,none
prxLSgEkawg,8,metadata,251,webm,audio only,,,https,none
prxLSgEkawg,8,metadata,602,mp4,256x144,144,13.0,m3u8_native,vp09.00.10.08
prxLSgEkawg,8,metadata,269,mp4,256x144,144,25.0,m3u8_native,avc1.4D400C
prxLSgEkawg,8,metadata,160,mp4,256x144,144,25,https,avc1.4d400c
prxLSgEkawg,8,metadata,603,mp4,256x144,144,25.0,m3u8_native,vp09.00.11.08
prxLSgEkawg,8,metadata,278,webm,256x144,144,25,https,vp9
prxLSgEkawg,8,metadata,229,mp4,426x240,240,25.0,m3u8_native,avc1.4D4015
prxLSgEkawg,8,metadata,133,mp4,426x240,240,25,https,avc1.4d4015
prxLSgEkawg,8,metadata,604,mp4,426x240,240,25.0,m3u8_native,vp09.00.20.08
prxLSgEkawg,8,metadata,242,webm,426x240,240,25,https,vp9
prxLSgEkawg,8,metadata,230,mp4,640x360,360,25.0,m3u8_native,avc1.4D401E
prxLSgEkawg,8,metadata,134,mp4,640x360,360,25,https,avc1.4d401e
prxLSgEkawg,8,metadata,605,mp4,640x360,360,25.0,m3u8_native,vp09.00.21.08
prxLSgEkawg,8,metadata,243,webm,640x360,360,25,https,vp9
prxLSgEkawg,8,metadata,231,mp4,854x480,480,25.0,m3u8_native,avc1.4D401E
prxLSgEkawg,8,metadata,135,mp4,854x480,480,25,https,avc1.4d401e
prxLSgEkawg,8,metadata,606,mp4,854x480,480,25.0,m3u8_native,vp09.00.30.08
prxLSgEkawg,8,metadata,244,webm,854x480,480,25,https,vp9
prxLSgEkawg,8,metadata,232,mp4,1280x720,720,25.0,m3u8_native,avc1.64001F
prxLSgEkawg,8,metadata,136,mp4,1280x720,720,25,https,avc1.64001f
prxLSgEkawg,8,metadata,609,mp4,1280x720,720,25.0,m3u8_native,vp09.00.31.08
prxLSgEkawg,8,metadata,247,webm,1280x720,720,25,https,vp9
prxLSgEkawg,8,metadata,270,mp4,1920x1080,1080,25.0,m3u8_native,avc1.640028
prxLSgEkawg,8,metadata,137,mp4,1920x1080,1080,25,https,avc1.640028
prxLSgEkawg,8,metadata,614,mp4,1920x1080,1080,25.0,m3u8_native,vp09.00.40.08
prxLSgEkawg,8,metadata,248,webm,1920x1080,1080,25,https,vp9
_PA1xPaXG4E,9,listing,sb3,mhtml,48x27,27,0.0,mhtml,images
_PA1xPaXG4E,9,listing,sb2,mhtml,80x45,45,0.0,mhtml,images
_PA1xPaXG4E,9,listing,sb1,mhtml,160x90,90,0.0,mhtml,images
_PA1xPaXG4E,9,listing,sb0,mhtml,320x180,180,0.0,mhtml,images
_PA1xPaXG4E,9,listing,602,mp4,256x144,144,15.0,m3u8,vp09.00.10.08
_PA1xPaXG4E,9,listing,269,mp4,256x144,144,30.0,m3u8,avc1.4D400C
_PA1xPaXG4E,9,listing,160,mp4,256x144,144,30.0,https,avc1.4d400c
_PA1xPaXG4E,9,listing,603,mp4,256x144,144,30.0,m3u8,vp09.00.11.08
_PA1xPaXG4E,9,listing,278,webm,256x144,144,30.0,https,vp9
_PA1xPaXG4E,9,listing,394,mp4,256x144,144,30.0,https,av01.0.00M.08
_PA1xPaXG4E,9,listing,229,mp4,426x240,240,30.0,m3u8,avc1.4D4015
_PA1xPaXG4E,9,listing,133,mp4,426x240,240,30.0,https,avc1.4d4015
_PA1xPaXG4E,9,listing,604,mp4,426x240,240,30.0,m3u8,vp09.00.20.08
_PA1xPaXG4E,9,listing,242,webm,426x240,240,30.0,https,vp9
_PA1xPaXG4E,9,listing,395,mp4,426x240,240,30.0,https,av01.0.00M.08
_PA1xPaXG4E,9,listing,230,mp4,640x360,360,30.0,m3u8,avc1.4D401E
_PA1xPaXG4E,9,listing,134,mp4,640x360,360,30.0,https,avc1.4d401e
_PA1xPaXG4E,9,listing,605,mp4,640x360,360,30.0,m3u8,vp09.00.21.08
_PA1xPaXG4E,9,listing,243,webm,640x360,360,30.0,https,vp9
_PA1xPaXG4E,9,listing,396,mp4,640x360,360,30.0,https,av01.0.01M.08
_PA1xPaXG4E,9,listing,231,mp4,854x480,480,30.0,m3u8,avc1.4D401F
_PA1xPaXG4E,9,listing,135,mp4,854x480,480,30.0,https,avc1.4d401f
_PA1xPaXG4E,9,listing,606,mp4,854x480,480,30.0,m3u8,vp09.00.30.08
_PA1xPaXG4E,9,listing,244,webm,854x480,480,30.0,https,vp9
_PA1xPaXG4E,9,listing,397,mp4,854x480,480,30.0,https,av01.0.04M.08
_PA1xPaXG4E,9,listing,232,mp4,1280x720,720,30.0,m3u8,avc1.64001F
_PA1xPaXG4E,9,listing,136,mp4,1280x720,720,30.0,https,avc1.64001f
_PA1xPaXG4E,9,listing,609,mp4,1280x720,720,30.0,m3u8,vp09.00.31.08
_PA1xPaXG4E,9,listing,247,webm,1280x720,720,30.0,https,vp9
_PA1xPaXG4E,9,listing,398,mp4,1280x720,720,30.0,https,av01.0.05M.08
_PA1xPaXG4E,9,listing,270,mp4,1920x1080,1080,30.0,m3u8,avc1.640028
_PA1xPaXG4E,9,listing,137,mp4,1920x1080,1080,30.0,https,avc1.640028
_PA1xPaXG4E,9,listing,614,mp4,1920x1080,1080,30.0,m3u8,vp09.00.40.08
_PA1xPaXG4E,9,listing,248,webm,1920x1080,1080,30.0,https,vp9
_PA1xPaXG4E,9,listing,399,mp4,1920x1080,1080,30.0,https,av01.0.08M.08
_PA1xPaXG4E,9,metadata,sb3,mhtml,48x27,27,0.011848341232227487,mhtml,none
_PA1xPaXG4E,9,metadata,sb2,mhtml,80x45,45,0.10023696682464454,mhtml,none
_PA1xPaXG4E,9,metadata,sb1,mhtml,160x90,90,0.10023696682464454,mhtml,none
_PA1xPaXG4E,9,metadata,sb0,mhtml,320x180,180,0.10023696682464454,mhtml,none
_PA1xPaXG4E,9,metadata,233,mp4,audio only,,,m3u8_native,none
_PA1xPaXG4E,9,metadata,234,mp4,audio only,,,m3u8_native,none
_PA1xPaXG4E,9,metadata,139-drc,m4a,audio only,,,https,none
_PA1xPaXG4E,9,metadata,249-drc,webm,audio only,,,https,none
_PA1xPaXG4E,9,metadata,250-drc,webm,audio only,,,https,none
_PA1xPaXG4E,9,metadata,139,m4a,audio only,,,https,none
_PA1xPaXG4E,9,metadata,249,webm,audio only,,,https,none
_PA1xPaXG4E,9,metadata,250,webm,audio only,,,https,none
_PA1xPaXG4E,9,metadata,140-drc,m4a,audio only,,,https,none
_PA1xPaXG4E,9,metadata,251-drc,webm,audio only,,,https,none
_PA1xPaXG4E,9,metadata,140,m4a,audio only,,,https,none
_PA1xPaXG4E,9,metadata,251,webm,audio only,,,https,none
_PA1xPaXG4E,9,metadata,602,mp4,256x144,144,15.0,m3u8_native,vp09.00.10.08
_PA1xPaXG4E,9,metadata,269,mp4,256x144,144,30.0,m3u8_native,avc1.4D400C
_PA1xPaXG4E,9,metadata,160,mp4,256x144,144,30,https,avc1.4d400c
_PA1xPaXG4E,9,metadata,603,mp4,256x144,144,30.0,m3u8_native,vp09.00.11.08
_PA1xPaXG4E,9,metadata,278,webm,256x144,144,30,https,vp9
_PA1xPaXG4E,9,metadata,394,mp4,256x144,144,30,https,av01.0.00M.08
_PA1xPaXG4E,9,metadata,229,mp4,426x240,240,30.0,m3u8_native,avc1.4D4015
_PA1xPaXG4E,9,metadata,133,mp4,426x240,240,30,https,avc1.4d4015
_PA1xPaXG4E,9,metadata,604,mp4,426x240,240,30.0,m3u8_native,vp09.00.20.08
_PA1xPaXG4E,9,metadata,242,webm,426x240,240,30,https,vp9
_PA1xPaXG4E,9,metadata,395,mp4,426x240,240,30,https,av01.0.00M.08
_PA1xPaXG4E,9,metadata,230,mp4,640x360,360,30.0,m3u8_native,avc1.4D401E
_PA1xPaXG4E,9,metadata,134,mp4,640x360,360,30,https,avc1.4d401e
_PA1xPaXG4E,9,metadata,605,mp4,640x360,360,30.0,m3u8_native,vp09.00.21.08
_PA1xPaXG4E,9,metadata,243,webm,640x360,360,30,https,vp9
_PA1xPaXG4E,9,metadata,396,mp4,640x360,360,30,https,av01.0.01M.08
_PA1xPaXG4E,9,metadata,231,mp4,854x480,480,30.0,m3u8_native,avc1.4D401F
_PA1xPaXG4E,9,metadata,135,mp4,854x480,480,30,https,avc1.4d401f
_PA1xPaXG4E,9,metadata,606,mp4,854x480,480,30.0,m3u8_native,vp09.00.30.08
_PA1xPaXG4E,9,metadata,244,webm,854x480,480,30,https,vp9
_PA1xPaXG4E,9,metadata,397,mp4,854x480,480,30,https,av01.0.04M.08
_PA1xPaXG4E,9,metadata,232,mp4,1280x720,720,30.0,m3u8_native,avc1.64001F
_PA1xPaXG4E,9,metadata,136,mp4,1280x720,720,30,https,avc1.64001f
_PA1xPaXG4E,9,metadata,609,mp4,1280x720,720,30.0,m3u8_native,vp09.00.31.08
_PA1xPaXG4E,9,metadata,247,webm,1280x720,720,30,https,vp9
_PA1xPaXG4E,9,metadata,398,mp4,1280x720,720,30,https,av01.0.05M.08
_PA1xPaXG4E,9,metadata,270,mp4,1920x1080,1080,30.0,m3u8_native,avc1.640028
_PA1xPaXG4E,9,metadata,137,mp4,1920x1080,1080,30,https,avc1.640028
_PA1xPaXG4E,9,metadata,614,mp4,1920x1080,1080,30.0,m3u8_native,vp09.00.40.08
_PA1xPaXG4E,9,metadata,248,webm,1920x1080,1080,30,https,vp9
_PA1xPaXG4E,9,metadata,399,mp4,1920x1080,1080,30,https,av01.0.08M.08
IOPrVtbhAzw,10,listing,sb3,mhtml,48x27,27,0.0,mhtml,images
IOPrVtbhAzw,10,listing,sb2,mhtml,80x45,45,0.0,mhtml,images
IOPrVtbhAzw,10,listing,sb1,mhtml,160x90,90,0.0,mhtml,images
IOPrVtbhAzw,10,listing,sb0,mhtml,320x180,180,0.0,mhtml,images
IOPrVtbhAzw,10,listing,602,mp4,256x144,144,15.0,m3u8,vp09.00.10.08
IOPrVtbhAzw,10,listing,269,mp4,256x144,144,30.0,m3u8,avc1.4D400C
IOPrVtbhAzw,10,listing,160,mp4,256x144,144,30.0,https,avc1.4d400c
IOPrVtbhAzw,10,listing,603,mp4,256x144,144,30.0,m3u8,vp09.00.11.08
IOPrVtbhAzw,10,listing,278,webm,256x144,144,30.0,https,vp9
IOPrVtbhAzw,10,listing,394,mp4,256x144,144,30.0,https,av01.0.00M.08
IOPrVtbhAzw,10,listing,229,mp4,426x240,240,30.0,m3u8,avc1.4D4015
IOPrVtbhAzw,10,listing,133,mp4,426x240,240,30.0,https,avc1.4d4015
IOPrVtbhAzw,10,listing,604,mp4,426x240,240,30.0,m3u8,vp09.00.20.08
IOPrVtbhAzw,10,listing,242,webm,426x240,240,30.0,https,vp9
IOPrVtbhAzw,10,listing,395,mp4,426x240,240,30.0,https,av01.0.00M.08
IOPrVtbhAzw,10,listing,230,mp4,640x360,360,30.0,m3u8,avc1.4D401E
IOPrVtbhAzw,10,listing,134,mp4,640x360,360,30.0,https,avc1.4d401e
IOPrVtbhAzw,10,listing,605,mp4,640x360,360,30.0,m3u8,vp09.00.21.08
IOPrVtbhAzw,10,listing,243,webm,640x360,360,30.0,https,vp9
IOPrVtbhAzw,10,listing,396,mp4,640x360,360,30.0,https,av01.0.01M.08
IOPrVtbhAzw,10,listing,231,mp4,854x480,480,30.0,m3u8,avc1.4D401F
IOPrVtbhAzw,10,listing,135,mp4,854x480,480,30.0,https,avc1.4d401f
IOPrVtbhAzw,10,listing,606,mp4,854x480,480,30.0,m3u8,vp09.00.30.08
IOPrVtbhAzw,10,listing,244,webm,854x480,480,30.0,https,vp9
IOPrVtbhAzw,10,listing,397,mp4,854x480,480,30.0,https,av01.0.04M.08
IOPrVtbhAzw,10,listing,232,mp4,1280x720,720,30.0,m3u8,avc1.4D401F
IOPrVtbhAzw,10,listing,136,mp4,1280x720,720,30.0,https,avc1.4d401f
IOPrVtbhAzw,10,listing,609,mp4,1280x720,720,30.0,m3u8,vp09.00.31.08
IOPrVtbhAzw,10,listing,247,webm,1280x720,720,30.0,https,vp9
IOPrVtbhAzw,10,listing,398,mp4,1280x720,720,30.0,https,av01.0.05M.08
IOPrVtbhAzw,10,listing,270,mp4,1920x1080,1080,30.0,m3u8,avc1.640028
IOPrVtbhAzw,10,listing,137,mp4,1920x1080,1080,30.0,https,avc1.640028
IOPrVtbhAzw,10,listing,614,mp4,1920x1080,1080,30.0,m3u8,vp09.00.40.08
IOPrVtbhAzw,10,listing,248,webm,1920x1080,1080,30.0,https,vp9
IOPrVtbhAzw,10,listing,399,mp4,1920x1080,1080,30.0,https,av01.0.08M.08
IOPrVtbhAzw,10,metadata,sb3,mhtml,48x27,27,0.012861736334405145,mhtml,none
IOPrVtbhAzw,10,metadata,sb2,mhtml,80x45,45,0.10019292604501608,mhtml,none
IOPrVtbhAzw,10,metadata,sb1,mhtml,160x90,90,0.10019292604501608,mhtml,none
IOPrVtbhAzw,10,metadata,sb0,mhtml,320x180,180,0.10019292604501608,mhtml,none
IOPrVtbhAzw,10,metadata,233,mp4,audio only,,,m3u8_native,none
IOPrVtbhAzw,10,metadata,234,mp4,audio only,,,m3u8_native,none
IOPrVtbhAzw,10,metadata,139-drc,m4a,audio only,,,https,none
IOPrVtbhAzw,10,metadata,249-drc,webm,audio only,,,https,none
IOPrVtbhAzw,10,metadata,250-drc,webm,audio only,,,https,none
IOPrVtbhAzw,10,metadata,139,m4a,audio only,,,https,none
IOPrVtbhAzw,10,metadata,249,webm,audio only,,,https,none
IOPrVtbhAzw,10,metadata,250,webm,audio only,,,https,none
IOPrVtbhAzw,10,metadata,140-drc,m4a,audio only,,,https,none
IOPrVtbhAzw,10,metadata,251-drc,webm,audio only,,,https,none
