closure,path,source,git_oid_expected,git_oid_restored,sha256_source,sha256_restored,sha256_pod,bytes,verdict
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/raters/terra_batch_37.txt,S1:master,a93fbce09a86b587fa15e919e6683373832933b6,a93fbce09a86b587fa15e919e6683373832933b6,631b163cdc799b363b2b30754de5a73e1e31eaed4ec99ed04bde4acdee5806ac,631b163cdc799b363b2b30754de5a73e1e31eaed4ec99ed04bde4acdee5806ac,631b163cdc799b363b2b30754de5a73e1e31eaed4ec99ed04bde4acdee5806ac,1045,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/raters/terra_batch_38.txt,S1:master,486f25ff2e234e6e0a2b28acba71812575d0b9db,486f25ff2e234e6e0a2b28acba71812575d0b9db,258f6a561040c9205b3fd99ee701924793957e1b159d2d133ea78d63782022e0,258f6a561040c9205b3fd99ee701924793957e1b159d2d133ea78d63782022e0,258f6a561040c9205b3fd99ee701924793957e1b159d2d133ea78d63782022e0,983,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/raters/terra_batch_39.txt,S1:master,bb01641b9860a66d0254a8f739914f1b081a3197,bb01641b9860a66d0254a8f739914f1b081a3197,c186c4ff14cab18636fc7fadf611e744f8e612262a03d3823671ac15076096e0,c186c4ff14cab18636fc7fadf611e744f8e612262a03d3823671ac15076096e0,c186c4ff14cab18636fc7fadf611e744f8e612262a03d3823671ac15076096e0,1089,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/raters/terra_batch_40.txt,S1:master,b1b3e5d836631c3358c44d09e63b296ce428aba8,b1b3e5d836631c3358c44d09e63b296ce428aba8,4893cceb7f4e01795984b414518a1434e89aba6beff1e4667c88d927d455697e,4893cceb7f4e01795984b414518a1434e89aba6beff1e4667c88d927d455697e,4893cceb7f4e01795984b414518a1434e89aba6beff1e4667c88d927d455697e,988,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/raters/terra_batch_41.txt,S1:master,897706f356734991af94cc6c42c975ba419a1c0d,897706f356734991af94cc6c42c975ba419a1c0d,7ebcdad0e2e7e829a955259c226cb193cb22abf0403a3243c877557a4449b079,7ebcdad0e2e7e829a955259c226cb193cb22abf0403a3243c877557a4449b079,7ebcdad0e2e7e829a955259c226cb193cb22abf0403a3243c877557a4449b079,956,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/raters/terra_batch_42.txt,S1:master,907e999b03fb9db2e5f972144de58354faf8d2ac,907e999b03fb9db2e5f972144de58354faf8d2ac,4e15bd790cc6bfacc4eb0f1dc617bbbe04216b646b8bfa7d588bad66001713d7,4e15bd790cc6bfacc4eb0f1dc617bbbe04216b646b8bfa7d588bad66001713d7,4e15bd790cc6bfacc4eb0f1dc617bbbe04216b646b8bfa7d588bad66001713d7,975,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/raters/terra_batch_43.txt,S1:master,c868a32c6f9bd7027a6f2cbfde90f1073263799a,c868a32c6f9bd7027a6f2cbfde90f1073263799a,5bd2bca8ff7ba924b5fdb824c2a1e10db8efdb879a7109feb9a73db983cc94d1,5bd2bca8ff7ba924b5fdb824c2a1e10db8efdb879a7109feb9a73db983cc94d1,5bd2bca8ff7ba924b5fdb824c2a1e10db8efdb879a7109feb9a73db983cc94d1,1010,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/raters/terra_batch_44.txt,S1:master,4bc5a5c1ff4772d136b64a090987e86a1b4af0eb,4bc5a5c1ff4772d136b64a090987e86a1b4af0eb,215194e8c16959d1ad5a596504e0e156a86a00e53f4d1f4b0877d69ccbe0993b,215194e8c16959d1ad5a596504e0e156a86a00e53f4d1f4b0877d69ccbe0993b,215194e8c16959d1ad5a596504e0e156a86a00e53f4d1f4b0877d69ccbe0993b,1001,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/raters/terra_batch_45.txt,S1:master,cf9ed5ffa4a5c2ff001576cacea5402ef196230b,cf9ed5ffa4a5c2ff001576cacea5402ef196230b,a0e8f3578efb2a80ba3810af17f22cc8117d0b3fd53384ce5635e67f6dc26b42,a0e8f3578efb2a80ba3810af17f22cc8117d0b3fd53384ce5635e67f6dc26b42,a0e8f3578efb2a80ba3810af17f22cc8117d0b3fd53384ce5635e67f6dc26b42,59,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/ratings.csv,S1:master,de88d087a9751424a7bebfc1c25b5c8c70997e71,de88d087a9751424a7bebfc1c25b5c8c70997e71,2080aa6ca210bfd81e217f1bcd51c474cfba9bec34bdbf4b679b1c93f22060b8,2080aa6ca210bfd81e217f1bcd51c474cfba9bec34bdbf4b679b1c93f22060b8,2080aa6ca210bfd81e217f1bcd51c474cfba9bec34bdbf4b679b1c93f22060b8,236016,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/ratings_sol.csv,S1:master,ed1c985dbbc864dae7c1d9b4910fc99d2b5658e0,ed1c985dbbc864dae7c1d9b4910fc99d2b5658e0,ccc1612db5e598f5f11596cfafc3de1f26c99ab139537a791dedebc6692e0850,ccc1612db5e598f5f11596cfafc3de1f26c99ab139537a791dedebc6692e0850,ccc1612db5e598f5f11596cfafc3de1f26c99ab139537a791dedebc6692e0850,99233,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/ratings_terra.csv,S1:master,679069add0bbab9b6c0630891ed937faebedb1af,679069add0bbab9b6c0630891ed937faebedb1af,7d3bfe35f22b092ec62e19604c5016838a7e1d89d914c9f4b2e1a0bd5c8cb69f,7d3bfe35f22b092ec62e19604c5016838a7e1d89d914c9f4b2e1a0bd5c8cb69f,7d3bfe35f22b092ec62e19604c5016838a7e1d89d914c9f4b2e1a0bd5c8cb69f,96317,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/00256fbe30cd.jpg,S1:master,047b8a5f76d11ae01d6bca0c3ce1f6f698fb11bc,047b8a5f76d11ae01d6bca0c3ce1f6f698fb11bc,fc8f6b51889ea97116256a3da47ce9537fe8e5b54741ccd5661b4cbf5b358902,fc8f6b51889ea97116256a3da47ce9537fe8e5b54741ccd5661b4cbf5b358902,fc8f6b51889ea97116256a3da47ce9537fe8e5b54741ccd5661b4cbf5b358902,176812,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/002c2ca7a3c0.jpg,S1:master,9ceb114c88df4ce787c97d877c9ebdfaa7ca3933,9ceb114c88df4ce787c97d877c9ebdfaa7ca3933,7c83bc60e77be67a7afd361e095dcc717b29f3b3d5e3615b011e29077cbcebcd,7c83bc60e77be67a7afd361e095dcc717b29f3b3d5e3615b011e29077cbcebcd,7c83bc60e77be67a7afd361e095dcc717b29f3b3d5e3615b011e29077cbcebcd,150246,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/004dfb194535.jpg,S1:master,f8e49384855d3c535384cd3fd01fad5fc3cf2306,f8e49384855d3c535384cd3fd01fad5fc3cf2306,0b0a69d93674af41bd8d947879d2fd2ac686d24ac242d4644ceda31da23695f2,0b0a69d93674af41bd8d947879d2fd2ac686d24ac242d4644ceda31da23695f2,0b0a69d93674af41bd8d947879d2fd2ac686d24ac242d4644ceda31da23695f2,159307,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0089acbec576.jpg,S1:master,bb59f396c475c944c715eb06557a8370371c4015,bb59f396c475c944c715eb06557a8370371c4015,48824124af6bf73e4a2118240b269a0bf9ccd2bac642c72b082edcecba56550e,48824124af6bf73e4a2118240b269a0bf9ccd2bac642c72b082edcecba56550e,48824124af6bf73e4a2118240b269a0bf9ccd2bac642c72b082edcecba56550e,162331,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0161bc9aad42.jpg,S1:master,52b323e4fa40ba724e93dca1b7586cf30ab775f0,52b323e4fa40ba724e93dca1b7586cf30ab775f0,8250689d04d48b1afd35a0dd97f64d99510b0016aa687c3c9f01b2689e8c4a63,8250689d04d48b1afd35a0dd97f64d99510b0016aa687c3c9f01b2689e8c4a63,8250689d04d48b1afd35a0dd97f64d99510b0016aa687c3c9f01b2689e8c4a63,169926,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/01624a78bbc4.jpg,S1:master,94c18d02761741c0c2a27d3eb2d720547d0a045d,94c18d02761741c0c2a27d3eb2d720547d0a045d,5956c685156d6409572b874a8d6cd55f3c4c99702e13a4587e1da88099672f3c,5956c685156d6409572b874a8d6cd55f3c4c99702e13a4587e1da88099672f3c,5956c685156d6409572b874a8d6cd55f3c4c99702e13a4587e1da88099672f3c,198934,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/01ce08140eff.jpg,S1:master,914d8f313f5c7e819d6c4c240dd354cddffdc573,914d8f313f5c7e819d6c4c240dd354cddffdc573,562c19c742bf1b9e25126aab8a0405b5dfe1c3fdbaf63f70ef399a8532e280ca,562c19c742bf1b9e25126aab8a0405b5dfe1c3fdbaf63f70ef399a8532e280ca,562c19c742bf1b9e25126aab8a0405b5dfe1c3fdbaf63f70ef399a8532e280ca,161187,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/025a8aaacfd8.jpg,S1:master,c5cee66b464d35fe8e6c22b5ea53b98365cac756,c5cee66b464d35fe8e6c22b5ea53b98365cac756,3e83bf6456d8e890b9f29dedb9f54d92cd711df15fbe97554f6acbb45f05c6c1,3e83bf6456d8e890b9f29dedb9f54d92cd711df15fbe97554f6acbb45f05c6c1,3e83bf6456d8e890b9f29dedb9f54d92cd711df15fbe97554f6acbb45f05c6c1,153136,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/02a8ebb07627.jpg,S1:master,d4dae2e3592a5a5378dcae2685bb611a7cd86316,d4dae2e3592a5a5378dcae2685bb611a7cd86316,9c67be655ad67bbaa882848b5f543cbcf65b4c9c6f8ab1756a1609a6e36eedc6,9c67be655ad67bbaa882848b5f543cbcf65b4c9c6f8ab1756a1609a6e36eedc6,9c67be655ad67bbaa882848b5f543cbcf65b4c9c6f8ab1756a1609a6e36eedc6,168912,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0382ec91fd1d.jpg,S1:master,4b70a777ca8c6290621a472422001f0ab3a55790,4b70a777ca8c6290621a472422001f0ab3a55790,9940c6e7a726ece13ac946da13faa530e5bff4334ad4e5804b2a1eaeb6673ee4,9940c6e7a726ece13ac946da13faa530e5bff4334ad4e5804b2a1eaeb6673ee4,9940c6e7a726ece13ac946da13faa530e5bff4334ad4e5804b2a1eaeb6673ee4,129458,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/04256d900e04.jpg,S1:master,9eb44461e65c54e32ff87f28f1ab38d2bdbbc0ae,9eb44461e65c54e32ff87f28f1ab38d2bdbbc0ae,e6c1bddbe9aeb6379364841d0bce8ec3ee2d817c7c3b16994263cefd55fa1119,e6c1bddbe9aeb6379364841d0bce8ec3ee2d817c7c3b16994263cefd55fa1119,e6c1bddbe9aeb6379364841d0bce8ec3ee2d817c7c3b16994263cefd55fa1119,163886,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/043421998afd.jpg,S1:master,c6f8b2ee4b9fd9b9a07abb6f8522bdd4b8fb0499,c6f8b2ee4b9fd9b9a07abb6f8522bdd4b8fb0499,0aa528ca4b845c5c7d0ab266e7ed6f8103befb006568bff697c1be7fbbe89552,0aa528ca4b845c5c7d0ab266e7ed6f8103befb006568bff697c1be7fbbe89552,0aa528ca4b845c5c7d0ab266e7ed6f8103befb006568bff697c1be7fbbe89552,168000,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/04c33a2ba3c8.jpg,S1:master,f363398fbdbb512c772daa6ad98b803576e5498f,f363398fbdbb512c772daa6ad98b803576e5498f,e839dc1695fec1add37828a3d2dda38446b7224cd5519659c2e53fb0a814e389,e839dc1695fec1add37828a3d2dda38446b7224cd5519659c2e53fb0a814e389,e839dc1695fec1add37828a3d2dda38446b7224cd5519659c2e53fb0a814e389,148641,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/054db0ba29fc.jpg,S1:master,0c43ab5abab512a2481f33d4cce8b15aa4372a96,0c43ab5abab512a2481f33d4cce8b15aa4372a96,5843ab27879641982813ae8c3ca01ab6810b7875704dd1f94ae94841892daee1,5843ab27879641982813ae8c3ca01ab6810b7875704dd1f94ae94841892daee1,5843ab27879641982813ae8c3ca01ab6810b7875704dd1f94ae94841892daee1,192371,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0560ba4573e3.jpg,S1:master,a3816c4cb0f28b69cdb0570201576825170c8622,a3816c4cb0f28b69cdb0570201576825170c8622,d30a0d68be2147b36ec1b0b5c3df832fffb9d2f11d9c2e5dc9ef255b4a7691ac,d30a0d68be2147b36ec1b0b5c3df832fffb9d2f11d9c2e5dc9ef255b4a7691ac,d30a0d68be2147b36ec1b0b5c3df832fffb9d2f11d9c2e5dc9ef255b4a7691ac,151615,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/059f61cfb0f7.jpg,S1:master,ac39ff0bd2aa1a92bf2cd7bdad587346a19022e5,ac39ff0bd2aa1a92bf2cd7bdad587346a19022e5,298d94bba68acefb2a363406bdb6f2eb52b3bd48f4f50460afdc4875dfe7f73e,298d94bba68acefb2a363406bdb6f2eb52b3bd48f4f50460afdc4875dfe7f73e,298d94bba68acefb2a363406bdb6f2eb52b3bd48f4f50460afdc4875dfe7f73e,148502,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/05cbce45bbb8.jpg,S1:master,6ad6771eda81ba7fbd752f9428cba79c9057c644,6ad6771eda81ba7fbd752f9428cba79c9057c644,b2503121d6d7cfb45c05741ea985726db265ee7f1806608962f1c7e1cd92edda,b2503121d6d7cfb45c05741ea985726db265ee7f1806608962f1c7e1cd92edda,b2503121d6d7cfb45c05741ea985726db265ee7f1806608962f1c7e1cd92edda,167113,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/060e54341df9.jpg,S1:master,db03716cf879acc13aebd6c2d052b4d327ad8744,db03716cf879acc13aebd6c2d052b4d327ad8744,c55aa3a5de0b23826adffdc4c933d1ef5301424683342c6e76a1e4fcc78c6a0f,c55aa3a5de0b23826adffdc4c933d1ef5301424683342c6e76a1e4fcc78c6a0f,c55aa3a5de0b23826adffdc4c933d1ef5301424683342c6e76a1e4fcc78c6a0f,151308,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/060ffbe2c29d.jpg,S1:master,4f1299018f09816654364f99c8d99da0e25e904d,4f1299018f09816654364f99c8d99da0e25e904d,fb84c4f26727c07934e4bcdf965c6ba7135bf715a19aebec86c36b5f0ea23fc9,fb84c4f26727c07934e4bcdf965c6ba7135bf715a19aebec86c36b5f0ea23fc9,fb84c4f26727c07934e4bcdf965c6ba7135bf715a19aebec86c36b5f0ea23fc9,198785,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0678b8bdbcee.jpg,S1:master,62b1d2f44fb53398a4d8bfa1d49a26f7f4fd481d,62b1d2f44fb53398a4d8bfa1d49a26f7f4fd481d,00d70f5fbf3bbe136d48439b4d66612da226819dd1dcb1be1ec014279f9ab252,00d70f5fbf3bbe136d48439b4d66612da226819dd1dcb1be1ec014279f9ab252,00d70f5fbf3bbe136d48439b4d66612da226819dd1dcb1be1ec014279f9ab252,150986,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/068d095b39c7.jpg,S1:master,aa1339e45b6dd645d1857307ffd5eb7463064279,aa1339e45b6dd645d1857307ffd5eb7463064279,911f303dab3cb40a1fd2c616164be77548d9bc889d3a81df2096c7444054d82b,911f303dab3cb40a1fd2c616164be77548d9bc889d3a81df2096c7444054d82b,911f303dab3cb40a1fd2c616164be77548d9bc889d3a81df2096c7444054d82b,165971,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/06b15ae77e14.jpg,S1:master,9d35dea7624d5f70afaef5b2c6ac503c9fe38021,9d35dea7624d5f70afaef5b2c6ac503c9fe38021,b80b17b954a355f7102d4aa24343acce0861f01c15d7d3b8f981a8f2492e840a,b80b17b954a355f7102d4aa24343acce0861f01c15d7d3b8f981a8f2492e840a,b80b17b954a355f7102d4aa24343acce0861f01c15d7d3b8f981a8f2492e840a,150544,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/06b61a76a7ed.jpg,S1:master,4ba3da2e528d30d15b27bb8c50babf536b439b41,4ba3da2e528d30d15b27bb8c50babf536b439b41,9b33c67e3373edb8c85561e2909acd48bfc2bc5f417a052564549ddf29a9f1fe,9b33c67e3373edb8c85561e2909acd48bfc2bc5f417a052564549ddf29a9f1fe,9b33c67e3373edb8c85561e2909acd48bfc2bc5f417a052564549ddf29a9f1fe,181686,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/06b7146c14f1.jpg,S1:master,bb116e6866cbe0eddaaa3e378d4f4be9b5e735b3,bb116e6866cbe0eddaaa3e378d4f4be9b5e735b3,8a8d173f9716e1377a7d842931767c65d1129454beb780ccb831af760d39da66,8a8d173f9716e1377a7d842931767c65d1129454beb780ccb831af760d39da66,8a8d173f9716e1377a7d842931767c65d1129454beb780ccb831af760d39da66,195826,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0714d445d447.jpg,S1:master,fa6a175dc91160cf9b1b8d88a558f8f2660c38d3,fa6a175dc91160cf9b1b8d88a558f8f2660c38d3,2438026ce0378e03fa7d7f3505dda2a97fdbdadb9a355fbf4c1c073f4b282bab,2438026ce0378e03fa7d7f3505dda2a97fdbdadb9a355fbf4c1c073f4b282bab,2438026ce0378e03fa7d7f3505dda2a97fdbdadb9a355fbf4c1c073f4b282bab,179906,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0716d136adb4.jpg,S1:master,1fd78049852e3cd25462a3a162702d2c3f948e0f,1fd78049852e3cd25462a3a162702d2c3f948e0f,75a403a1b8230a44685b0166dc24f0bcd1079cf463110ca6fb6fa7c6ebecbb33,75a403a1b8230a44685b0166dc24f0bcd1079cf463110ca6fb6fa7c6ebecbb33,75a403a1b8230a44685b0166dc24f0bcd1079cf463110ca6fb6fa7c6ebecbb33,119485,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/07663802c029.jpg,S1:master,b747dab7eb9dfbd5a82002e06cd61ede7d711f7e,b747dab7eb9dfbd5a82002e06cd61ede7d711f7e,4000070fdac82b3e1bc77b1e58780884162a0d4301f2d5cc6b0dfe0eb28a9ca8,4000070fdac82b3e1bc77b1e58780884162a0d4301f2d5cc6b0dfe0eb28a9ca8,4000070fdac82b3e1bc77b1e58780884162a0d4301f2d5cc6b0dfe0eb28a9ca8,160460,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/077503ec977d.jpg,S1:master,d1a625950c27833a4061a9a3b84a0e1f47dde912,d1a625950c27833a4061a9a3b84a0e1f47dde912,c79430f30de480ce6afc31baec4a3dd54dc0b734993d1f9f1ea561e0f0f6923a,c79430f30de480ce6afc31baec4a3dd54dc0b734993d1f9f1ea561e0f0f6923a,c79430f30de480ce6afc31baec4a3dd54dc0b734993d1f9f1ea561e0f0f6923a,180181,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/078b67d10e8d.jpg,S1:master,25e803254c90dea6e2f8a8cc64802fb5e56ba198,25e803254c90dea6e2f8a8cc64802fb5e56ba198,34ee4a16987b419b4ba73d3a9ad131fc345377021a52ac1b106753aa052abc10,34ee4a16987b419b4ba73d3a9ad131fc345377021a52ac1b106753aa052abc10,34ee4a16987b419b4ba73d3a9ad131fc345377021a52ac1b106753aa052abc10,183770,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/08037ac3f452.jpg,S1:master,7ec92408057604679ae583365951aa394f39df42,7ec92408057604679ae583365951aa394f39df42,690dc70402852a3f25ef00aaccb65af86b0ffcbc3bafeaca98d572593e419369,690dc70402852a3f25ef00aaccb65af86b0ffcbc3bafeaca98d572593e419369,690dc70402852a3f25ef00aaccb65af86b0ffcbc3bafeaca98d572593e419369,182107,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/080b4ae24d37.jpg,S1:master,ebd0c84c98924e989ffdce86b0e407f92f89b702,ebd0c84c98924e989ffdce86b0e407f92f89b702,69086568bc1f9b8c5e7bfc3c4586cecd1ecbbb8ae9af513faddce75ec058c5e0,69086568bc1f9b8c5e7bfc3c4586cecd1ecbbb8ae9af513faddce75ec058c5e0,69086568bc1f9b8c5e7bfc3c4586cecd1ecbbb8ae9af513faddce75ec058c5e0,189856,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/088c36167069.jpg,S1:master,a66a9f96d0603a537dd419b357730e5f1a37712d,a66a9f96d0603a537dd419b357730e5f1a37712d,beb62b83beb10abf170e25f288c87a3e8ad1221e5aaeef99f9546dd1cb124d57,beb62b83beb10abf170e25f288c87a3e8ad1221e5aaeef99f9546dd1cb124d57,beb62b83beb10abf170e25f288c87a3e8ad1221e5aaeef99f9546dd1cb124d57,162414,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/099600951097.jpg,S1:master,867c01bce6b9dc9c8669570f57e501a2d9827edc,867c01bce6b9dc9c8669570f57e501a2d9827edc,f7aca366ea262e681bcb1da088602097f0151d20556bd660655384875b12cead,f7aca366ea262e681bcb1da088602097f0151d20556bd660655384875b12cead,f7aca366ea262e681bcb1da088602097f0151d20556bd660655384875b12cead,171237,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/09a4d0d36e48.jpg,S1:master,1079d99a639939d69ea1eef0816440745d79de46,1079d99a639939d69ea1eef0816440745d79de46,2e152cd1134d33e3a1bbfffdf73d8402608bb11b64d5b4d8e1261b6c745310bb,2e152cd1134d33e3a1bbfffdf73d8402608bb11b64d5b4d8e1261b6c745310bb,2e152cd1134d33e3a1bbfffdf73d8402608bb11b64d5b4d8e1261b6c745310bb,170019,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0a6565dfbcdd.jpg,S1:master,da52f33146f8799d54e6a15d3f5ca8259b199c77,da52f33146f8799d54e6a15d3f5ca8259b199c77,47b2cece03d606210479e248027ab12adec03fbd4993ee7dccd65206db7c5b0f,47b2cece03d606210479e248027ab12adec03fbd4993ee7dccd65206db7c5b0f,47b2cece03d606210479e248027ab12adec03fbd4993ee7dccd65206db7c5b0f,142993,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0a8431fe20e0.jpg,S1:master,06bd3f6a89d30720cabcdef052a0065fee88ef08,06bd3f6a89d30720cabcdef052a0065fee88ef08,7bce68cb118ba11e8c753525330a977be6a537d6086df1e6c933e556334322be,7bce68cb118ba11e8c753525330a977be6a537d6086df1e6c933e556334322be,7bce68cb118ba11e8c753525330a977be6a537d6086df1e6c933e556334322be,152541,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0af26b423876.jpg,S1:master,ec22f6d10ea805d2a40aa1af43eb62a0600dc55f,ec22f6d10ea805d2a40aa1af43eb62a0600dc55f,034d2434fb3bbf60a56cc3ad5821e4dd886fcf0822ca3f72bc12dc5fa0ba3822,034d2434fb3bbf60a56cc3ad5821e4dd886fcf0822ca3f72bc12dc5fa0ba3822,034d2434fb3bbf60a56cc3ad5821e4dd886fcf0822ca3f72bc12dc5fa0ba3822,173491,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0b0efe5807b1.jpg,S1:master,d9a2aeb36087746c21bc4c74ef5bbd30bb04b931,d9a2aeb36087746c21bc4c74ef5bbd30bb04b931,8800192a3c9e0baec51e8dc257303e00beef9bc9181b42bff983435956ad8014,8800192a3c9e0baec51e8dc257303e00beef9bc9181b42bff983435956ad8014,8800192a3c9e0baec51e8dc257303e00beef9bc9181b42bff983435956ad8014,155033,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0b241fe2e28c.jpg,S1:master,9dd51d40d79dd99744b6538ea927ff445e15b327,9dd51d40d79dd99744b6538ea927ff445e15b327,52e8514cbb1a5e2603648f1f779209f10e809dd4f072bd6a419ea45b5d997021,52e8514cbb1a5e2603648f1f779209f10e809dd4f072bd6a419ea45b5d997021,52e8514cbb1a5e2603648f1f779209f10e809dd4f072bd6a419ea45b5d997021,198664,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0b2a0da950da.jpg,S1:master,72113ff17324fdcfc85ba730889eea6f2a763412,72113ff17324fdcfc85ba730889eea6f2a763412,25be2e8f5bf8f5238d1a9608c8b87c75df050f3157068736f82733c25125e0a2,25be2e8f5bf8f5238d1a9608c8b87c75df050f3157068736f82733c25125e0a2,25be2e8f5bf8f5238d1a9608c8b87c75df050f3157068736f82733c25125e0a2,164912,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0b3f308131cb.jpg,S1:master,e08ba4b24de51d416aadd7912c9687b525b1e2b5,e08ba4b24de51d416aadd7912c9687b525b1e2b5,caadc8e076f99bf0961313c7ea1117d3a4e02bc40619d3db0099ceb797c14aee,caadc8e076f99bf0961313c7ea1117d3a4e02bc40619d3db0099ceb797c14aee,caadc8e076f99bf0961313c7ea1117d3a4e02bc40619d3db0099ceb797c14aee,197047,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0bd4386adf80.jpg,S1:master,3506b9bd35e4a5eb18e063d8170c54344664c056,3506b9bd35e4a5eb18e063d8170c54344664c056,fd871abb4985388993ca0e3f0bce6c2a72ee19e670bf8a8effdc9f1110e34850,fd871abb4985388993ca0e3f0bce6c2a72ee19e670bf8a8effdc9f1110e34850,fd871abb4985388993ca0e3f0bce6c2a72ee19e670bf8a8effdc9f1110e34850,161607,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0c5bbe8d978a.jpg,S1:master,8e23627dddacc29437809960f5680a1830fc4489,8e23627dddacc29437809960f5680a1830fc4489,441eef7f113828949aa88fca376d80ff82292ef407849f4e4a104e91ee2b7cfa,441eef7f113828949aa88fca376d80ff82292ef407849f4e4a104e91ee2b7cfa,441eef7f113828949aa88fca376d80ff82292ef407849f4e4a104e91ee2b7cfa,173803,VERIFIED
G363,docs/evidence/tracking/g363_ball_coverage_2026-09-09/sheets/0cd289ec6c7a.jpg,S1:master,3e114d1e0fd0d62cbf6759ff60ce65d916d43cac,3e114d1e0fd0d62cbf6759ff60ce65d916d43cac,23c119f4c4432836cf10a109a3445f1ba556396a2df4a04a66e6a05479ea7dd3,23c119f4c4432836cf10a109a3445f1ba556396a2df4a04a66e6a05479ea7dd3,23c119f4c4432836cf10a109a3445f1ba556396a2df4a04a66e6a05479ea7dd3,169668,VERIFIED
