frame_key,kind,identifier,in_terra,in_sol,iou,decision,final_area_px
qrWmO434a0k_s2804:002085,REGION,STANDS,1,1,,AGREED,605646
qrWmO434a0k_s2804:002085,REGION,LED,1,1,,AGREED,71881
qrWmO434a0k_s2804:002085,REGION,SCORE_BUG,1,1,,AGREED,115392
qrWmO434a0k_s2804:002085,REGION,OTHER,1,1,,AGREED,68936
qrWmO434a0k_s2804:003086,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:003086,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.000000,AGREED,0
qrWmO434a0k_s2804:003086,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:003086,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:003086,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:003086,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:003086,REGION,STANDS,1,1,,AGREED,232320
qrWmO434a0k_s2804:003086,REGION,LED,1,1,,AGREED,62818
qrWmO434a0k_s2804:003086,REGION,SCORE_BUG,1,1,,AGREED,115680
qrWmO434a0k_s2804:003086,REGION,OTHER,1,1,,AGREED,0
tZeqmc_-_sA_s1332:000040,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:000040,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.014756,AGREED,126
tZeqmc_-_sA_s1332:000040,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:000040,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:000040,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:000040,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:000040,REGION,STANDS,1,1,,AGREED,172380
tZeqmc_-_sA_s1332:000040,REGION,LED,1,0,,ONE_RATER_ONLY,0
tZeqmc_-_sA_s1332:000040,REGION,SCORE_BUG,1,1,,AGREED,130350
tZeqmc_-_sA_s1332:000040,REGION,OTHER,1,1,,AGREED,0
tZeqmc_-_sA_s1332:001053,REGION,SCORE_BUG,1,1,,AGREED,130582
tZeqmc_-_sA_s1332:001053,REGION,OTHER,1,1,,AGREED,1788226
tZeqmc_-_sA_s1332:002025,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002025,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.000000,AGREED,0
tZeqmc_-_sA_s1332:002025,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002025,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002025,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002025,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002025,REGION,STANDS,1,1,,AGREED,173052
tZeqmc_-_sA_s1332:002025,REGION,LED,1,0,,ONE_RATER_ONLY,0
tZeqmc_-_sA_s1332:002025,REGION,SCORE_BUG,1,1,,AGREED,130582
tZeqmc_-_sA_s1332:002025,REGION,OTHER,1,1,,AGREED,0
tZeqmc_-_sA_s1332:002997,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002997,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.016181,AGREED,157
tZeqmc_-_sA_s1332:002997,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002997,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002997,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002997,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002997,REGION,STANDS,1,1,,AGREED,184085
tZeqmc_-_sA_s1332:002997,REGION,LED,1,0,,ONE_RATER_ONLY,0
tZeqmc_-_sA_s1332:002997,REGION,SCORE_BUG,1,1,,AGREED,131670
tZeqmc_-_sA_s1332:002997,REGION,OTHER,1,1,,AGREED,0
wHs1OssEcAw_s90:000081,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,PAINTED,FREE_THROW_LINE_LEFT,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,REGION,STANDS,1,1,,AGREED,535680
wHs1OssEcAw_s90:000081,REGION,SCORE_BUG,1,1,,AGREED,73480
wHs1OssEcAw_s90:000081,REGION,OTHER,1,1,,AGREED,16630
wHs1OssEcAw_s90:002106,REGION,SCORE_BUG,1,1,,AGREED,157932
wHs1OssEcAw_s90:002106,REGION,OTHER,1,1,,AGREED,1533085
wHs1OssEcAw_s90:004050,PAINTED,BASELINE_RIGHT,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:004050,PAINTED,LANE_LINE_RIGHT_FAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:004050,PAINTED,LANE_LINE_RIGHT_NEAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:004050,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:004050,REGION,STANDS,1,1,,AGREED,524160
wHs1OssEcAw_s90:004050,REGION,LED,1,0,,ONE_RATER_ONLY,0
wHs1OssEcAw_s90:004050,REGION,SCORE_BUG,1,1,,AGREED,72906
wHs1OssEcAw_s90:004050,REGION,OTHER,1,1,,AGREED,105404
wHs1OssEcAw_s90:005995,PAINTED,CENTRE_LINE,1,1,0.000000,AGREED,0
wHs1OssEcAw_s90:005995,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:005995,REGION,STANDS,1,1,,AGREED,581760
wHs1OssEcAw_s90:005995,REGION,LED,1,1,,AGREED,87596
wHs1OssEcAw_s90:005995,REGION,SCORE_BUG,1,1,,AGREED,72993
wHs1OssEcAw_s90:005995,REGION,OTHER,1,1,,AGREED,59881
