frame_key,kind,identifier,in_terra,in_sol,iou,decision,final_area_px
qrWmO434a0k_s2804:002085,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:002085,REGION,STANDS,1,1,,AGREED,653760
qrWmO434a0k_s2804:002085,REGION,LED,1,1,,AGREED,166760
qrWmO434a0k_s2804:002085,REGION,SCORE_BUG,1,1,,AGREED,117268
qrWmO434a0k_s2804:002085,REGION,OTHER,1,1,,AGREED,227016
qrWmO434a0k_s2804:003086,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:003086,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.000000,AGREED,4791
qrWmO434a0k_s2804:003086,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:003086,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:003086,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:003086,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:003086,REGION,STANDS,1,1,,AGREED,470400
qrWmO434a0k_s2804:003086,REGION,LED,1,1,,AGREED,195914
qrWmO434a0k_s2804:003086,REGION,SCORE_BUG,1,1,,AGREED,119586
qrWmO434a0k_s2804:003086,REGION,OTHER,1,1,,AGREED,317799
tZeqmc_-_sA_s1332:000040,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:000040,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.014756,AGREED,8539
tZeqmc_-_sA_s1332:000040,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:000040,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:000040,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:000040,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:000040,REGION,STANDS,1,1,,AGREED,520020
tZeqmc_-_sA_s1332:000040,REGION,LED,1,0,,ONE_RATER_ONLY,253155
tZeqmc_-_sA_s1332:000040,REGION,SCORE_BUG,1,1,,AGREED,135361
tZeqmc_-_sA_s1332:000040,REGION,OTHER,1,1,,AGREED,199660
tZeqmc_-_sA_s1332:001053,REGION,SCORE_BUG,1,1,,AGREED,135936
tZeqmc_-_sA_s1332:001053,REGION,OTHER,1,1,,AGREED,0
tZeqmc_-_sA_s1332:002025,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002025,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.000000,AGREED,8758
tZeqmc_-_sA_s1332:002025,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002025,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002025,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002025,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002025,REGION,STANDS,1,1,,AGREED,517908
tZeqmc_-_sA_s1332:002025,REGION,LED,1,0,,ONE_RATER_ONLY,257631
tZeqmc_-_sA_s1332:002025,REGION,SCORE_BUG,1,1,,AGREED,135485
tZeqmc_-_sA_s1332:002025,REGION,OTHER,1,1,,AGREED,131223
tZeqmc_-_sA_s1332:002997,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002997,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.016181,AGREED,9703
tZeqmc_-_sA_s1332:002997,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002997,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002997,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002997,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
tZeqmc_-_sA_s1332:002997,REGION,STANDS,1,1,,AGREED,540041
tZeqmc_-_sA_s1332:002997,REGION,LED,1,0,,ONE_RATER_ONLY,238257
tZeqmc_-_sA_s1332:002997,REGION,SCORE_BUG,1,1,,AGREED,134619
tZeqmc_-_sA_s1332:002997,REGION,OTHER,1,1,,AGREED,190284
wHs1OssEcAw_s90:000081,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,PAINTED,FREE_THROW_LINE_LEFT,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:000081,REGION,STANDS,1,1,,AGREED,898560
wHs1OssEcAw_s90:000081,REGION,SCORE_BUG,1,1,,AGREED,0
wHs1OssEcAw_s90:000081,REGION,OTHER,1,1,,AGREED,364280
wHs1OssEcAw_s90:002106,REGION,SCORE_BUG,1,1,,AGREED,183828
wHs1OssEcAw_s90:002106,REGION,OTHER,1,1,,AGREED,0
wHs1OssEcAw_s90:004050,PAINTED,BASELINE_RIGHT,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:004050,PAINTED,LANE_LINE_RIGHT_FAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:004050,PAINTED,LANE_LINE_RIGHT_NEAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:004050,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:004050,REGION,STANDS,1,1,,AGREED,869760
wHs1OssEcAw_s90:004050,REGION,LED,1,0,,ONE_RATER_ONLY,24174
wHs1OssEcAw_s90:004050,REGION,SCORE_BUG,1,1,,AGREED,0
wHs1OssEcAw_s90:004050,REGION,OTHER,1,1,,AGREED,369118
wHs1OssEcAw_s90:005995,PAINTED,CENTRE_LINE,1,1,0.000000,AGREED,12985
wHs1OssEcAw_s90:005995,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
wHs1OssEcAw_s90:005995,REGION,STANDS,1,1,,AGREED,756480
wHs1OssEcAw_s90:005995,REGION,LED,1,1,,AGREED,116524
wHs1OssEcAw_s90:005995,REGION,SCORE_BUG,1,1,,AGREED,0
wHs1OssEcAw_s90:005995,REGION,OTHER,1,1,,AGREED,193901
