frame_key,rater,label,cx,cy,box_w,box_h,reason
3d209e63af68ec4bd5dde83a5465e5fd96e003ab244c9b9f92405fe09f556636,sol,VISIBLE,731.0,248.0,20.0,20.0,held by right wing player
3d5bfeaf149137570da522c6d992297469c1a205b1708c0484ce376bf6f02812,sol,VISIBLE,478.0,226.0,17.0,17.0,raised near the basket
3da016070261f317f62e1023453b415bfc76365c7aca1bbb75ed144cf77b5be2,sol,VISIBLE,684.0,296.0,21.0,20.0,held by white player
3e0b4956d16c69707c7f3a9216eb8540d88f43eb3a0cdb2a41cf0134a12db341,sol,ABSENT,,,,,no ball in close-up
3e1def3d25f97e16f4213a2e990cbc8bd901c29da79e22ddf10eb5f9fbfc37d6,sol,VISIBLE,688.0,285.0,15.0,15.0,held by right wing player
3e8a35d3ccaef96f41c214190d718f2622821924f7d3fc9736b0268b3bf5b206,sol,VISIBLE,422.0,295.0,42.0,38.0,bouncing during transition
3ed0ff187412603e94dd18978285f9c601193f5ef98f2f19af10c56a4cde363b,sol,ABSENT,,,,,no ball in close-up
3ee198390449ff6335e9abc422a6e098edd46eba95a79ac97c017834bc85235d,sol,VISIBLE,456.0,255.0,15.0,15.0,airborne near the paint
3f185619312046487677eb07ff641a72d09e91e9de3f841b9af41145f4b79b6a,sol,ABSENT,,,,,no ball in close-up
3f21f1ddaf0bf659c0e6b1a2729684e4bf9314a76b2c3fd356f62c5524ca8d68,sol,VISIBLE,740.0,237.0,17.0,17.0,controlled by orange player
3f35e95e476d062086abee57576e602cd1cc6dff7d1483cc5ce824886eadb1d1,sol,ABSENT,,,,,no ball in crowd close-up
3f41b5db499787fdae222123d3b1cdb64039a0a66090090efe2de0fc0f9fe412,sol,VISIBLE,153.0,353.0,86.0,100.0,held in player graphic
3f583d2f8380b5f64eb2b7878256e63194908ca4b40e6654b391c33221d0e0e5,sol,ABSENT,,,,,no ball in player close-up
3fac7667dfa4f79f231fac3b79b5ce60f2865aa75300e45a10eba7b34c747741,sol,UNKNOWN,,,,,ball obscured during stoppage
3ff88c8cbc62e29a9bb402c16b78ba628c458b0cdc4d9e1e29bdab0f46eee40a,sol,VISIBLE,488.0,344.0,20.0,20.0,held by referee
4120fe16d5c55c3885999b18d77b7a2d0eb5e1a10c2712e5709aca3d58bff755,sol,VISIBLE,576.0,140.0,18.0,18.0,raised above attacking player
412413c05f7beb7a5953de30667025544b440f6ee801edc89d1b9b177c43df2a,sol,UNKNOWN,,,,,ball obscured between players
4124266da547b10bce25bd4466cd55031e7f4ff3dc530fbab2cb13eca9f51771,sol,VISIBLE,424.0,219.0,20.0,19.0,partly visible between players
41d019c3b574a31c1a73f27c69c1923021c4d5984c3eb04e81ff63d63c0aa3b0,sol,VISIBLE,423.0,315.0,17.0,19.0,held by referee
4209e0afa63523ada47374829906a6895816cea5b6326dc490abfb52feeba092,sol,VISIBLE,577.0,326.0,16.0,16.0,held by perimeter player
42118b6a72a0f59ea5950ec9fe1f7f6a3c2303d1fbd0537d6fb9971f18ab9f21,sol,VISIBLE,600.0,206.0,17.0,13.0,motion blurred airborne ball
422239c9c6fb0e2e7582a06e2c51ff7a3c25dba2e8858d44bfaa84d8f10cd4a3,sol,ABSENT,,,,,no basketball visible
429d0d1fbda6316ac6e85bc976d268e5c0f40afda19e1c692e7902e8187d3c48,sol,ABSENT,,,,,bench scene without ball
438ec97a364869617e96721e963604375ae841664b055410bf29900a6197c760,sol,VISIBLE,359.0,218.0,28.0,25.0,ball left of rim
4391d4db24bc5d6405403dadfe69125f35ba14b76a1584133a2c522d86928e01,sol,ABSENT,,,,,interview scene without ball
43abca024ee0133823832eaab48ce3e9d334131640876245faf137e3b0d72717,sol,VISIBLE,384.0,274.0,17.0,16.0,partially occluded ball
442d0172d04ac1e8943bee1b954bfdb4822abae9d0042570a86d02100364d12c,sol,VISIBLE,232.0,292.0,20.0,19.0,dribbling ball on logo
44d2f30b6681695e77550c038399325baf57949ab9014f8987391fdc3b726d4d,sol,ABSENT,,,,,player closeup without ball
45111e3bd05a056536ae5c1b25c08c0753f8f2eddf80b6a1f27d1d8b0692a537,sol,ABSENT,,,,,player closeup without ball
45926cdb573cba3b61704085067ea133edde6dabb8a0c1a4b28921e1d2626a50,sol,ABSENT,,,,,player closeup without ball
45cfedb36b91bb8d81f68eb7248fb402ef4d13819b9c7379b773ce3d818104d3,sol,VISIBLE,450.0,222.0,61.0,62.0,ball contacting rim
4650fce328c9f95e72e2eea82a69b831d283c708530ab1edac9a640bec77279a,sol,VISIBLE,813.0,193.0,22.0,19.0,ball held at waist
4680eba1cd06ec91b0046cd3789bb61d43dbd9a4afffb4975e87e2a003d47e18,sol,VISIBLE,623.0,256.0,20.0,20.0,ball beside defender
46b6196afc9b02b1fb2691a64c4b963d6f9d8d245468d0bacd908d5f810635e3,sol,VISIBLE,680.0,214.0,25.0,25.0,ball held on baseline
470cd9afd8c573a081402230c5fe6cc82945b6c54ab5c5de5ae158ff4aca2caa,sol,VISIBLE,752.0,425.0,94.0,84.0,closeup ball being dribbled
473ef42aba1992e379cb19efb3aa16eafc727384443a48398759a68f254e9655,sol,VISIBLE,347.0,243.0,29.0,21.0,motion blurred dribble
47826bc60f3c7de62941f86f607822d55a0662c6b19699f8cbb5880649344f90,sol,VISIBLE,266.0,241.0,34.0,37.0,inbounder holding ball
482d0437ff70368ac28435e0bb71c577b3d0864232c4b2dd25d523e2d8c11749,sol,VISIBLE,102.0,245.0,22.0,18.0,low dribble beside player
485667db795cdc3a7da389229dedf385a70d4af26a18c5d3c301f39cb5041707,sol,VISIBLE,365.0,159.0,32.0,34.0,ball inside net
4889322a19c9dbb01025e76af2badefd9422b9ac96ff0f4edb75b9b08e2ec741,sol,VISIBLE,809.0,293.0,29.0,26.0,ball at right hip
488ece7f5ce8fe81cc4f23534bf8331d69fa14ae44421fac50793c669a215f49,sol,ABSENT,,,,,exterior venue shot
48a31ddd32d36fef3f3651aede1bcc4547776bcb4de803f1e4f32c443ce3bec6,sol,VISIBLE,792.0,389.0,17.0,27.0,motion blurred dribble
493100e98464b4fd6069f97bf684305eb9f66930f355dbadf330a3fe3b6075f4,sol,VISIBLE,444.0,283.0,20.0,23.0,ball at runners hip
49759debf1d117119d61a2cf7a79034cc51e177d741377a0fd4b679f7c43cb27,sol,VISIBLE,221.0,224.0,24.0,22.0,ball held by player
4a4d42a5cf72a295de2a1642845b6ea02226e7002ea8bdcec9c46851ae76091a,sol,ABSENT,,,,,courtside interview
4a66870b97d6f459546a8e225f48301e920d8f36a191f29921910408edaf1b54,sol,ABSENT,,,,,postgame interview
4a8130a3bbf855cc6a7adf626c78baea0c41cbc852651b7e99ee2de097f98955,sol,ABSENT,,,,,only rim hardware visible
4aa64724a263ec9b72c8b0dd853da47466633fa55c1c9695305bd39c59a52bb9,sol,VISIBLE,253.0,272.0,41.0,41.0,ball held at waist
4aacb40e95d793da832e75868b2e20fc5da56a0b36c909e4e339c137e70971d4,sol,ABSENT,,,,,players awaiting restart
4b05e098a7059b2de698d1a5665249995291732360fc88ec23375a788bb121ad,sol,VISIBLE,427.0,305.0,29.0,28.0,ball in shooters hand
4b3e14a9ae733872f388f6eee7efb4f6a993a7a05302ecbaaa39695d7ac8ee74,sol,ABSENT,,,,,player closeup
4b5b66ab7b3050228a0cd033f4234af41a9e91813b3f571cf5b71e4eadf64e10,sol,ABSENT,,,,,no ball visible
4b90d2fd363eb516062bc8f49fd92e4214bbf18921d5dcfddac73ef542dec156,sol,VISIBLE,783.0,294.0,30.0,28.0,official holding ball
4b9307a32abd3afa640af868637260ef879f046917f24c748bc55e80e9a1daf1,sol,VISIBLE,642.0,252.0,20.0,18.0,ball between players
4bd2281bab76852367e2ab7c6b4d41e33758104e5839e832d47f0779f097e1ee,sol,ABSENT,,,,,coach interview
4bfbd15059d0c58f0997241208c12f7623edd999b41b8cfcdff9d5fcdaae37b1,sol,VISIBLE,658.0,223.0,25.0,18.0,motion blurred near hand
4c04ef3b2fb85097adb026e04254f1dca19ea33de08d51d63e707e45925becdb,sol,ABSENT,,,,,no ball visible
4c40b3169cde4328ec3855ebcd4dda750e276e89d29b07ef8e0ebf8c9cbdeb21,sol,ABSENT,,,,,exterior stairway shot
4c56920ee7936022f81d89bcd40575203ed6e7854fd9e8d10c13ab7008de8a65,sol,VISIBLE,180.0,177.0,120.0,122.0,large foreground ball
4c78585af542a3077aeb640d0159be8fb86d97fab80133675cad55515042d2be,sol,ABSENT,,,,,no ball visible
4c7e2db6b6661d0bc867297b88bac7925e543d77653e8a1730377eaebbb7b0e6,sol,VISIBLE,218.0,237.0,13.0,12.0,ball in handlers left hand
4ce9feada8d79aaee3dd2e51ad95f11af8bcf774d20e93383c24d6059b5ef97f,sol,UNKNOWN,,,,,ball obscured among players
4d0b01c58d65e01ff97ae232627dda289fcd6484dee1d91d4416b9d9c5c367d5,sol,VISIBLE,416.0,227.0,27.0,27.0,ball held at baseline
4d3b973423aaa40c186ed70239f05c85fcd889f189ee090cb87c573ffdb4ceee,sol,VISIBLE,825.0,299.0,14.0,17.0,ball beside dribblers leg
4d4cfea838a047c54af112649205a1192f978b5179773030db3740d272430a68,sol,UNKNOWN,,,,,ball occluded by ballhandler
4d5ff17b43bdbdf6d70a7aa78414db6fe98669c4751c2f3f535bddddc9b16161,sol,VISIBLE,179.0,229.0,13.0,12.0,ball bouncing near sideline
4df68823644fbe0c1f8e43f74979bacb5aa735323a5745ef84b288a25b7efa19,sol,ABSENT,,,,,timeout huddle with no ball
4f1ca53421db45c87e44819b935fc030c9dc2fc56443bba10930628f8ac8f8b3,sol,VISIBLE,236.0,236.0,23.0,23.0,ball under handlers hand
4f64a50ac3c15f025f2bd8a96133be5be89f4b2ac049a1572f577af8229ba4ed,sol,VISIBLE,759.0,268.0,20.0,21.0,ball beside inbound official
4fecde40157eb2e3864127bbf27a6c1cba754ddb60b39e6c0de0d08e0efd7d2a,sol,VISIBLE,305.0,350.0,30.0,30.0,ball partly visible at hip
5034f723871938bdca9740e94f20d5efcd1aaa066ea592364b8a9e20c8b7fbe9,sol,ABSENT,,,,,postgame interview with no ball
5042276960abad3600bc36257c2fde450a2e98b8f28e7843e15266ae9da3411f,sol,ABSENT,,,,,ball outside the frame
50a956f66e3d77ba40d4096aa41030205549046c85b899501108a63e46887815,sol,VISIBLE,596.0,107.0,19.0,18.0,ball airborne beside rim
50fc0905e9b86426b0a3b203e59639cc3a07a57faf306181eb59db5829f10a36,sol,ABSENT,,,,,no ball visible in frame
51036ebc10cf82e7f12cf940b65ac306798d4a8d563ae8cfdb2b3a4a030f3fd9,sol,VISIBLE,437.0,274.0,23.0,21.0,ball cradled against torso
512975438cfd0a649cf3b623e04d12f990dce55155044c5671dfaff19b7b3599,sol,VISIBLE,739.0,312.0,21.0,22.0,ball between players
513d233d9a075155fd4c83c3ca956cf558daa5a044c07f8e151caa322288096e,sol,VISIBLE,682.0,353.0,17.0,17.0,ball beside dribblers hand
51e1d3096ee34fdf477995990c068ab1e7e07067550366b014f19be4b53cb28d,sol,VISIBLE,549.0,334.0,29.0,29.0,ball held against chest
5204240b18dd2162c8e9a5f84d1ad89a21000013fee54397f4d27c165a59b46c,sol,ABSENT,,,,,coach closeup with no ball
5232ad114239443128b1eba7fdd23bed50c4c791b62186315fc0c23184387e97,sol,VISIBLE,816.0,190.0,17.0,17.0,ball held at right wing
523405dbdd66ee53b37a0210e167a3e19b672e95eff4f6dbd855aaa2bb847971,sol,VISIBLE,627.0,141.0,23.0,21.0,ball on rim
525736693e801aaaf8a8386e7cffe8bb29f8b84fbb6546bc07d09e1bd5a14a8c,sol,VISIBLE,665.0,188.0,27.0,21.0,ball beside rim
5274a65d7dae569dce3e35ed40b898e77a539d7704ee802a4c0ba8e30e1c57e6,sol,VISIBLE,616.0,203.0,18.0,17.0,held in both hands
52b0f15257e93294edbf758def739efba9135f503d60642d5c1d43561709c628,sol,ABSENT,,,,,closeup with no ball
52bed970ae0792b81fd9c55c6404dcbf7c74b3007150b876b8cf6f279bc59871,sol,VISIBLE,404.0,131.0,16.0,15.0,ball at rim
5366926a5926519dda7536d35ca325af019d61fb894f76428244a5bfe20c255a,sol,VISIBLE,448.0,375.0,22.0,20.0,bouncing by dribbler
538d2e85209eac040555e63e077cecc0184fcf87d0f61daf1cc0a7a4d66c48f7,sol,VISIBLE,314.0,391.0,18.0,17.0,bouncing near lane
540e83f6d87c34f919e61e464047771e8a31061fa2320f570eb4ec107a727333,sol,ABSENT,,,,,no visible ball
545d25ff84323cadfb28c5e69694654c679fd9ec0ffcadb69641d053aade3be0,sol,VISIBLE,613.0,138.0,19.0,18.0,ball beside rim
547a4769bd1de21dae9961c4a08fd6394c56e15930507b48ed1ecbab8cf323a9,sol,ABSENT,,,,,player introduction cutaway
54c516efc7f61db837114abde1ba1f2359c70ea882e56125d8b491485f1e14a9,sol,ABSENT,,,,,no visible ball among players
5524c7fb0cc3cfc68c16d8f6a7f4c2033ebceb1343034ddc00c11531e7ea27bd,sol,VISIBLE,207.0,183.0,66.0,64.0,held above shooter
554d4042c10083a140c7068ca38045bd46a198e42b1e25ac8609ab44881eedf3,sol,VISIBLE,413.0,169.0,24.0,23.0,ball at rim
55e1a59bf974c9b4f1da41425346100aebb5b3da7d9296a5bf6847686aadd7cb,sol,VISIBLE,612.0,346.0,28.0,27.0,ball beside dribbler
560a17ccd5de3c151990adb9409ce4b2302151451342771dbc62162d0bae49a3,sol,VISIBLE,314.0,74.0,28.0,25.0,airborne near backboard
56424db05fc44766f95a9561fd0e2910df4d907c80a97aa8962027348f64b9f9,sol,VISIBLE,531.0,331.0,18.0,16.0,bouncing near free throw line
56997ebd089474fc1247a6cab916ffa044bc3032750246befc4e08f9911c2435,sol,ABSENT,,,,,coach closeup with no ball
56a85ef3b57cbbe6798364ffb760772847c709e62dfcdfd856b89064da6b358e,sol,VISIBLE,545.0,141.0,43.0,47.0,held near shooter
56ec309abe0f27e23f9887c9d5eb182f86aecf756d3403c7be1e73f98da48f4a,sol,VISIBLE,466.0,264.0,14.0,20.0,partly visible at left hip
57197ad5dbbe6f6c8b8d8917538cca1d89c24805549f99c1a15061766bede4c9,sol,ABSENT,,,,,no discernible ball in wide shot
57f8aa9e46814f1e9b221b97b4ac21a6fb30da72427c990bd31fd4cf22b134e9,sol,ABSENT,,,,,no ball visible
57fb0bcc7c24b36e23611118b9a107fad87ed58002f32d1b3f5c719e90dc8ec9,sol,ABSENT,,,,,ball fully occluded
581fbc7865a25dd0941dd6de967de9dfc6b1d5f7f64792134122e0ea24a43467,sol,VISIBLE,762.0,205.0,34.0,27.0,motion blurred ball
5875f38e37f94f797acd27aa3ecc98ccfb32f9bc2fde945db3d9378e9e357084,sol,VISIBLE,573.0,488.0,118.0,104.0,ball held at waist
58794fe201bb50a0f931bcbd47e033cb612421d00b348c2ce8f6b237a6ea7e04,sol,VISIBLE,741.0,264.0,24.0,19.0,ball in left hand
588c42315e4eb217cb1854e62f6e2256edd9403332468d3d65e9d97837735822,sol,VISIBLE,429.0,134.0,28.0,27.0,ball held at hip
58f51910570677304c194d54924cccc78e939f618dccebd801e003b81516e109,sol,ABSENT,,,,,ball fully occluded
592c0c85869af2165da4e905ec3ed3fe25e6421aa22e2928926c148960cfecb5,sol,ABSENT,,,,,no ball visible
5a00d5af219a997bd6e2beaf51b4e4a56973da921e78f62771c0b9de4508ff1f,sol,ABSENT,,,,,no ball visible
5addcadf30ef24f5f9f529c284d95eb308fc7e35f46685028da5f4176a0bc6bc,sol,ABSENT,,,,,no ball visible
5adff6aa4e48148482c44d0861b5a738f1afd8ed39f08c8e4da53ae88bdc0559,sol,ABSENT,,,,,no ball visible
5ae17f912acd7dc3981204f19e712d276b2592ffd53a3a407c9b8dbe18260192,sol,ABSENT,,,,,no ball visible
5b0c99e32968cf5fdefa4294a7e01a93745f27f5723d91a1440c7c86c53f840c,sol,VISIBLE,510.0,180.0,31.0,29.0,ball above players
5b4aa6539fcc28f7006c3627f7efc904221a86875b35846d5cb5143ccc1a0147,sol,ABSENT,,,,,no ball visible
5c506515db87449e470232ee6f57f63de339cfc44f0bca1a18e25fa592f43911,sol,VISIBLE,344.0,171.0,40.0,33.0,ball held near chest
5c55340d7f2914b1b8589bd326b689518040199b492e89f37794f183ef81ad22,sol,ABSENT,,,,,no ball visible
5c7d27dff273539e9d1a1968c326d9fbdba6875960ed7e4ace92a2d72fabc7a4,sol,ABSENT,,,,,no ball visible
5d166f69fa8d84fc031becc44371761c7add798113397e15e0bd518c64507a9a,sol,VISIBLE,866.0,146.0,38.0,27.0,motion blurred ball
5d2d3a04affea28b7679036af5b174a65f3c6fa87f2e9b13b866219baa1c8e6b,sol,ABSENT,,,,,no ball visible
5d3fb328a3927d16f70b8ea851eabaced5776bc9cea89fb254da41dc3d5550e3,sol,ABSENT,,,,,no ball visible
5d88e82139c338cce986dbc753cdeb614fb903dacb3c532b35721f6b4e5412be,sol,VISIBLE,440.0,387.0,25.0,24.0,blurred ball by dribbler
5d8aeeeb55a5b9f615dbd9fd81f74119c7d7af18ec820f047248d07677f6beac,sol,VISIBLE,601.0,168.0,24.0,24.0,ball held while advancing
5da3241e77e653e0c620e078e4399c714f8021eb3b2cf39ecef16f044f06bd25,sol,ABSENT,,,,,empty hoop view
5dae5c030d69b68c16ebd0ce8109bc8a5b309e731eb27e34162b94755763da6d,sol,ABSENT,,,,,interview scene
5dcbda1d60b16b2c9fc8d023e2f84719f342804a024b5d7e2a352b586c8c6040,sol,ABSENT,,,,,no ball visible
5ddd9b25dd622cc5bc13075a68cd0d6a667f73cb764244580453f63371336bb7,sol,VISIBLE,169.0,338.0,28.0,32.0,ball held at shoulder
5dfbffaacae647643991cae5464059616876c343b6bf5b5b13b91ca12b29f7c0,sol,ABSENT,,,,,ball obscured from view
5e1d059c77e4cb5bb5b10cf65ab7df891610d0b2b151fe7b75cf2bda1d19cca9,sol,VISIBLE,451.0,275.0,39.0,35.0,ball cradled by driver
5e54740ed4e79b8c688333d775f2fdaff271cced9f39a8ba672b1f4d64d2a6bc,sol,VISIBLE,394.0,430.0,26.0,27.0,ball bouncing on court
5e728c70cfacdd28880ed5fa2983c5fb31a973e5f4e1cddd8a3c0e19c100e589,sol,VISIBLE,649.0,299.0,29.0,17.0,ball above shooter
5ef705e78f2b76707123257b180720ee731df1c7e84659a1d47ecefa35fc27f0,sol,ABSENT,,,,,ball obscured from view
5f71a3cb9898d5d5fa7464e11472149c9a260eea5134f9d43ca76fe62ad28609,sol,VISIBLE,330.0,385.0,32.0,37.0,ball held against torso
5f81b9f9e38b5466e0f9e8de08b166779c1dc2e3e58994cd3e1f769ad0d28269,sol,VISIBLE,276.0,259.0,28.0,25.0,ball raised for free throw
5faf12f4f07db17627826e1e880cbcfe7b8b1b7f13c629095f27b9f1537f08d0,sol,ABSENT,,,,,no ball visible
5fda84db502fe9c7283fd89b68426e43c248cae2cb0d23dd8c1c6fcaca49a498,sol,ABSENT,,,,,timeout closeup
5fdab714fc924bcd40b6af9a5ae0aaf901447d5fb3af6ab28af37e2823164d2d,sol,VISIBLE,84.0,415.0,72.0,72.0,ball held at hip
5fe37d0cc403ac6644112f66c699629734cb9993c20b2a1caa86c322304128fb,sol,ABSENT,,,,,ball outside frame
6037df5845d3d2a0cdcb3209c7f78a8c3af43a80fb0d8dbbddbf296c554fa1ee,sol,VISIBLE,545.0,331.0,25.0,19.0,partly occluded ball at hip
60d18369e4cee2ae17b2abdd505f625991db5e8fea017932593b1cab3f812b0f,sol,ABSENT,,,,,interview scene
61439814103c2de8a61ef17022ac429cac8d8abf1c23069c0ffdbbab1f88398b,sol,ABSENT,,,,,interview scene
618600d99e29080cfa1cb219b092ebbd8cac852daec64052dae35e8a4c2f15ab,sol,ABSENT,,,,,interview frame with no ball
61efdf2a867a36dfa9145eb9ef0ef147c5678e1dfd8888e183c946b59b192914,sol,VISIBLE,339.0,299.0,43.0,42.0,ball held before free throw
6210a2f091bda239e733240299b7918c64c7e2d0e47675ae6c9b50c0c756e61d,sol,ABSENT,,,,,no ball visible on court
622ac07d4c362f2f56b0dc4b5df6f3c0cbadb42c88b5ddd70a34b5933536db7e,sol,ABSENT,,,,,interview frame with no ball
625771c208470357d3748afb303e493f20fd776dc622a1872d85b5ca09af653e,sol,VISIBLE,53.0,344.0,30.0,24.0,ball bouncing near left sideline
62e105916483cc76c43ce0286daf6cc4dd1d4e897cd6bd88493850b1cfd26ce6,sol,VISIBLE,568.0,218.0,26.0,21.0,ball held at left hip
63b3b82354a0f12afac8c71ba2083b3ae0d6638094338a3434ac42e5718ebc03,sol,ABSENT,,,,,no ball visible near players
640da5e14096ed438c6d768e65a8eb67f93f41e642d9488b6ed8ec60e39ead5a,sol,ABSENT,,,,,interview frame with no ball
64352477bd14160841390f1ed07b56a41bc6d3a57a036e5b07127f2e579ca87d,sol,VISIBLE,479.0,149.0,23.0,22.0,ball beside left side of rim
64b0424b6bdbe9f91340e587ed47c04879a5bb09cf7871d54c078ac284b7ad0a,sol,VISIBLE,656.0,175.0,22.0,20.0,ball carried at left hip
64b97f92e69247b7a4ce4314e114784943bb9d5ac46fa740e681f1d624124191,sol,UNKNOWN,,,,,center graphic obscures likely ball area
64d9361b521300c8d4b001f35a25d98dcc2913678bc3f3640ebf2cc737e9c7d2,sol,ABSENT,,,,,only motion blurred arm visible
64da58b4ff7cc1883051ceba768d1a74d6d900235cc91e316720b70ce5b35e9a,sol,ABSENT,,,,,player closeup with no ball
64e7d380e3592965a38f9fa656a1f41062057c2e551f21b416e1843ac54d3ebb,sol,ABSENT,,,,,no ball visible on court
65082cf67f56023ddd2048dfb33d81456b925f95c8cf7fb5a691e4ede13dc50b,sol,VISIBLE,281.0,384.0,19.0,18.0,ball low beside dribbler
65c1594f57bce72b2adbd33485cdee3eb3dcb80319210c882fd0b001352351d5,sol,ABSENT,,,,,interview frame with no ball
65d33cab1581e220b4ffba9fb8dfb2d5b2a92ee1f7200f312699b7dd03981bdf,sol,VISIBLE,684.0,170.0,32.0,23.0,ball bouncing behind players
65e04a6703eb1844a062ca52aad1860af3788e5004f9f06d480f631329921bcc,sol,ABSENT,,,,,crowd shot with no ball
65efed56fbe2179ab44fd671b5583580a7b27bffa283e9d592f2519cc66923af,sol,VISIBLE,413.0,407.0,20.0,23.0,ball on low right hand dribble
661810290336c62bd4aa6f982bccdb11ab94da055c7d6974bd84e38043d18d31,sol,VISIBLE,344.0,160.0,20.0,18.0,ball beside left side of rim
66294faf6cb6fa5de0d3a711b77ef456c5fd287f2f6205879f45fe6fdf051ece,sol,VISIBLE,574.0,203.0,22.0,20.0,ball beside raised hand
6694d39d61a1c6a3f056eddaf44144301590627c37951fd9795a3732d4025140,sol,VISIBLE,625.0,256.0,20.0,20.0,ball in midair
66cea5293a7f7eb181ae2ebead07218e4e883e2748d49632dc96bbb11013c1de,sol,ABSENT,,,,,no ball visible
66f95c9da73da975684ff915d7af4343ad76e0fc2e1b568221aa79a84e3e9f43,sol,ABSENT,,,,,no ball visible
67847dd707fc61d6060b098b5e94a4633a68c84f4080ecc191d10024382517dc,sol,VISIBLE,321.0,219.0,43.0,55.0,motion blurred ball in hands
67cf74d777b13d0d1892db39626731a60588c3b5c02beae8de26f7af1afe3062,sol,VISIBLE,292.0,333.0,14.0,14.0,low dribble visible
67f48fec58a70f3d0fbb3416de6e606e2ffc4de18dd30c4bbbca1e723e0573b8,sol,ABSENT,,,,,no ball visible
68157217b9610b7502667b0a89bdfe7bbe2c02749cb9905137655c9fe1027f6d,sol,ABSENT,,,,,no ball visible
68b18aeb1053c2195aed847546087e4caa9529eb22c7532a97bc0bdf9af0540a,sol,VISIBLE,607.0,264.0,27.0,27.0,referee holding ball
69134b3fc18bccde4bc30f5014ea2fcf57d85d44d221e4e4a7a9b37f2991b3e4,sol,VISIBLE,669.0,331.0,40.0,42.0,ball right of hoop
69521c9dd4e041e4fac3c179dba5b126a79f195035f1caeb6ba31014b828d3fd,sol,ABSENT,,,,,no ball visible
6979ca1d49e855986e5d219a981424dd06a46ff9229b74d782dd3c27c647bdfe,sol,VISIBLE,260.0,234.0,17.0,18.0,ball in midair
69c25565cb86617fd3fc5bbee55c509bfebc1aefa2d7e8da8e4d6e4092ab074c,sol,VISIBLE,544.0,15.0,25.0,30.0,ball partly clipped at top
6a9cfc1e58d6a578df31a7a0d8dee35fb1b0bb76eb170f624dd0daa83ac6bd22,sol,VISIBLE,656.0,213.0,19.0,18.0,ball in midair
6af1d5d127b068c5231f76ac18510ac2bd87a92c1a4c09651e27fd722d2b21e9,sol,VISIBLE,383.0,231.0,32.0,29.0,player carrying ball
6af73144cd5b114d4b4f2112ba62c16ded577cfac981328f1cadd4d88b0660df,sol,ABSENT,,,,,no ball visible
6afc105dd75543296ec5fcd5d2c72d8c6d68cd5b9c9ee7975fec942e076cc33e,sol,VISIBLE,589.0,337.0,25.0,22.0,ball held at waist
6b34dba8d44a8350f4b29024c8f21408ea57c2da3a9c2ddbc3fd8895f445eae6,sol,VISIBLE,426.0,267.0,26.0,28.0,free throw ball in hands
6b4ce5ad7263ecbc75b1dfdd91cf8139feb690749b8a8b67f393f172c680223c,sol,VISIBLE,557.0,244.0,20.0,17.0,ball partly behind defender
6b7dce507b0eca22820a99da08b661159a6eb53c84e523d2842a066eb4dff82f,sol,UNKNOWN,,,,,possible ball obscured by rim
6ccc80b59e5eb526c3ea8468fba69f15da52b3df6dfbc987215c75432eb1641e,sol,VISIBLE,434.0,316.0,22.0,23.0,orange ball beside dribbler
6d18d309bab8cc5dfbb328fced4ad9cb39ccf0e72526d228c1547937b5c7605f,sol,VISIBLE,356.0,198.0,24.0,24.0,clear airborne basketball
6d639eeba20508f9d7d588e211ab62f246448f56ce3e091f3f1cec70dcd0acfc,sol,VISIBLE,345.0,258.0,23.0,23.0,ball held above hand
6d872d267086bbbc821b07830785c1bfae91b78f81d518aa5bb5f66bdf0520d8,sol,ABSENT,,,,,no basketball visible
6df12376c8761f9c01c6d4a87d82fcbf925582be588f31fb600b0c2e08cbb1f3,sol,ABSENT,,,,,crowd closeup without ball
6df3a9076a298c3efb2f8d1743dcea54dbeb3b81bcc939addd9ea373a4950d64,sol,VISIBLE,368.0,194.0,17.0,17.0,ball above shooters hands
6e9a9606a37272072d57e2ba023017b5a1b19b113c5c2ecca9d116b759b40a8e,sol,VISIBLE,199.0,196.0,19.0,18.0,ball beside ballhandlers hand
6ea733bc62553892f9f58bb305267994d1d64625eb6f8409d324cfe5617e0596,sol,VISIBLE,766.0,43.0,34.0,32.0,motion-blurred airborne ball
6f644edd363caa0bc7fc3c1e8be185f59c8dfd93840a36e772bff2a11f7d5c7e,sol,VISIBLE,294.0,62.0,27.0,25.0,ball contacting the rim
6f6d7c2df9aefa1e8084ea92d6055f567678cc19f3be21b4389e91e409088151,sol,ABSENT,,,,,player closeup without ball
6f9dd93328d7fb3f12bf41e1b26a21f369462e3aaa1789c41284ed3e6c6e1b44,sol,ABSENT,,,,,ball obscured from view
6faaf410ce8baeb68cd1aae766f1a9963602ce6a30a92f480013269f29eab2b9,sol,VISIBLE,613.0,187.0,24.0,23.0,ball cradled near face
6fb1ee4d77f16071e4b16f0271e0d4cd9a39d403043d0b6403d14df7208765c0,sol,VISIBLE,721.0,333.0,19.0,19.0,airborne ball near baseline
6fcf278b16033b938a8444e26794ffff2e5231dd22080a7deda9a97c2ebda398,sol,ABSENT,,,,,postgame closeup without ball
6fed7dc9b40b039c561610c7427be477b3bc1311793462e80035b11386c30eb1,sol,VISIBLE,464.0,305.0,70.0,63.0,large ball held at waist
700e6aa694bba2dc7aeb4529c463dcb4f4e9a56ac4e1205821e2b52c82a05096,sol,VISIBLE,325.0,72.0,31.0,29.0,orange ball on rim
