frame_key,split,competition,game,section,offset_s,section_path,section_bytes,section_sha256,frame_index,width,height,sheet_scale,m1_sha256,m2_sha256
ceadd38ef025e341e9eb2529cb0c8a7cc69085893283bc2a431729d7a57563a8,development,nba,XCaGht2GmPg,XCaGht2GmPg_s4068,4068,/workspace/g363_scratch/sections/XCaGht2GmPg_s4068.mp4,77444311,6759cdb741db48cdee082f762d513ca6408506190c56bb61a06cd9b070bcd848,1800,1920,1080,0.5,61df69621505e9f146dd3a4fb4cb42337dd326328b20e419f79b1316438ab978,60260def903e730e8b5ad8822cb28ad299e582269d406213e4c3c4659ce34494
66294faf6cb6fa5de0d3a711b77ef456c5fd287f2f6205879f45fe6fdf051ece,development,nba,XCaGht2GmPg,XCaGht2GmPg_s4068,4068,/workspace/g363_scratch/sections/XCaGht2GmPg_s4068.mp4,77444311,6759cdb741db48cdee082f762d513ca6408506190c56bb61a06cd9b070bcd848,2451,1920,1080,0.5,fb1146cfbfeb7431ca21ce265786ff775a1e25a14f707b4d209014766117be8e,c6223b131fed23f3cdd7b038b87d82357e8e88767d65f9c594a3ce08e73214f9
1eeefb37ee64be56ca106e5c964e27a6a27b0e51c5ee4e8fad095bbfd712e140,development,nba,XCaGht2GmPg,XCaGht2GmPg_s4068,4068,/workspace/g363_scratch/sections/XCaGht2GmPg_s4068.mp4,77444311,6759cdb741db48cdee082f762d513ca6408506190c56bb61a06cd9b070bcd848,3102,1920,1080,0.5,dbf0a39e4048229d4c41dc0477e0da37d05f602c1b039b3b9cbaad953d09d312,636b5129d388bdaf20a70d8e0d2a1fb953365a6d588bb81601e5c5d21b0f4d90
22fb1eb7d39c52dda5f2f75ea5ad04b92a1ee4bf3be6929fe9c57dbf0376b54d,development,nba,XCaGht2GmPg,XCaGht2GmPg_s4068,4068,/workspace/g363_scratch/sections/XCaGht2GmPg_s4068.mp4,77444311,6759cdb741db48cdee082f762d513ca6408506190c56bb61a06cd9b070bcd848,3753,1920,1080,0.5,cf30c8ce5d5bad338bd7d011bb60ddaeeb29555ff56f0f15cd2019016f390392,de76e8fdca7cf794d4589395d8dda78529cfdb99ad9ca33f4a95ce9342966d8c
29a5e8320a7051398a643a2c629e0f5895c9eea8748f00d76377e34fb01b6522,development,nba,XCaGht2GmPg,XCaGht2GmPg_s4068,4068,/workspace/g363_scratch/sections/XCaGht2GmPg_s4068.mp4,77444311,6759cdb741db48cdee082f762d513ca6408506190c56bb61a06cd9b070bcd848,4404,1920,1080,0.5,fcded89fd6435d15a237721e3a2f2845db57bcea749b41a6fd81dde59d6ba556,a6712938593cdb6d266af55357fe2f09069e7b03cc749e87651290805745876e
0089acbec576065c10e019dff359c6607d7cf54a09560cfc42de9fa8a53b1cf6,development,nba,XCaGht2GmPg,XCaGht2GmPg_s4068,4068,/workspace/g363_scratch/sections/XCaGht2GmPg_s4068.mp4,77444311,6759cdb741db48cdee082f762d513ca6408506190c56bb61a06cd9b070bcd848,5055,1920,1080,0.5,17763e9f21651dc400169734092a0f50f5659f128e8e170a05932ab335a38531,f0f662337b1a2cd23c0728b00dca4fdb5aba10a3dd1b656c2fead3563e4e700a
0d48df02e4d51ea88e1a6518b47bbda38bf211fea655b172a1625628ce55352a,development,nba,XCaGht2GmPg,XCaGht2GmPg_s4068,4068,/workspace/g363_scratch/sections/XCaGht2GmPg_s4068.mp4,77444311,6759cdb741db48cdee082f762d513ca6408506190c56bb61a06cd9b070bcd848,5706,1920,1080,0.5,d9e121e643a6a4c232c8e621cdd1530bcd64818dbabc326d91ee334918d3af8b,727eb910f111b1ad020584b9becebceeee9b50cee6d98bf4f2527610127eaf3f
cc20458c6f0643078e9c3f208e7886520350d99b0035c3e34fe441d8a425e873,development,nba,XCaGht2GmPg,XCaGht2GmPg_s4068,4068,/workspace/g363_scratch/sections/XCaGht2GmPg_s4068.mp4,77444311,6759cdb741db48cdee082f762d513ca6408506190c56bb61a06cd9b070bcd848,6357,1920,1080,0.5,953767365ccad9e5d24da07905acde3e50f41d87b655dca99df41fce77786870,81cd3541e9ef61400bdd83d7d94d28b5e9897bc9604d794dd9011a2125d88ea9
28c45077ccf499e1a5228bc129a9ee25c1b7fe2ee89e3ee786eb20c9783d92a5,development,nba,XCaGht2GmPg,XCaGht2GmPg_s4068,4068,/workspace/g363_scratch/sections/XCaGht2GmPg_s4068.mp4,77444311,6759cdb741db48cdee082f762d513ca6408506190c56bb61a06cd9b070bcd848,7008,1920,1080,0.5,20fcda40676807150fb0bd72b88bab7a2751b7ca017a865f6b968ce4871d99d6,7a2dfb8071a3a612a1ffd2a2541e9045e474297c7b8ec0e04bfcbbe0ca856ed9
5e728c70cfacdd28880ed5fa2983c5fb31a973e5f4e1cddd8a3c0e19c100e589,development,nba,XCaGht2GmPg,XCaGht2GmPg_s4068,4068,/workspace/g363_scratch/sections/XCaGht2GmPg_s4068.mp4,77444311,6759cdb741db48cdee082f762d513ca6408506190c56bb61a06cd9b070bcd848,7659,1920,1080,0.5,6d50553c2a3ec791fbc75374d0e9aa3bbc33e28cc3834034b6caf633be788526,6ee7e1471a1530ce8e5d97fdaf1d52cb314bb47c8cb14afc43e51ef6e93bf666
7d2ca3793b10f5ca3fb222f63eb90d2b5f188e5f3396aa66d8d42ec05bc821f5,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,16,1920,1080,0.5,59802e02dc41fef7c8155cd72c4f908cb0c5a62c3d92972b795fdfdcd0594b2f,76316805312d3de3002d80dca5dd788341a747d72ec7e8f8eb1571d7ad5019bc
1b7184dbaa2975052158c54c1193f0225526760bbc7b3c3ceae5744685d02af0,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,688,1920,1080,0.5,26a8cf2ea89d94d2fb89a83cec4f887e1947f6ae06d3d423763e594a63ca4d17,8821f618d8e49b557874e4aef0b3dc30a4f4e247829c8b2945eead9221c7b828
9f2f9691c5a9a6c33d30ef8a81fe12af932a4b51c5a2558aa69e7659ea91b55e,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,1360,1920,1080,0.5,b82def2f1c6650429071545331d46e1f37bb274f281dec72dee8665232343a3b,bb7924ea4f76d39c373c090b0a70b76eaf88073fa37906013262354ccf060767
7a5abbce1a338309818c276f32cff6e36af4706652f1759d85a98e15d21f7260,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,2032,1920,1080,0.5,de53a8ba654f10471ee80841187ab1c842e150c4ea3417c24336a10bb895019e,92ff14bf89382082c32a9b51257d51062e12afb68e2e43a30d8b86d1a6d3a7fc
547a4769bd1de21dae9961c4a08fd6394c56e15930507b48ed1ecbab8cf323a9,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,2704,1920,1080,0.5,80be5deafc1e974af2a10bb4ed17a55c41459699a033b02cebf3ab850d9a4892,05cff26a59a8feca8cd40b27da40c83bd76d8b64761491f6beef90e12b2a7503
921ecafd36e40ec70af83ca6e191cafab40e478cb413007f7652f4e5ed5bccaf,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,3376,1920,1080,0.5,e8201533464d07dc8291f5cc928f776775bd2f1fc867808eab95a56be7e3a4fa,756050962505af5da1e897ae58a774ae8d517b12a3dd41cf0dfb7e072c21bb1d
18f0cbe4d4c66f57fd89943cf98ec4afd374b683d0c171d3d0f19ee855159349,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,4048,1920,1080,0.5,b7817f3c8e6c5b8cddbf018c519a4976a1e35c974e7524da74395b84abc5617a,c9c9df7c6946e0132cd96097c562dc74b8a886f348f396bc92a29c10d0323aa1
57197ad5dbbe6f6c8b8d8917538cca1d89c24805549f99c1a15061766bede4c9,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,4720,1920,1080,0.5,89a1a3eda273f935f7e37c56a7b334f651c728294397810f048b762dfc43e7d3,d669cda8b42c72ef7af46e23f70abc258f8d7ca8d1bb10527ccae5bae8ad4251
c130340efee4549e459681638e244506e98b84a3a5dd7aa17077c3088927043d,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,5392,1920,1080,0.5,5044361804642c3798b52f46a5ad07e6eb65ed768043f7d73bb46cde165a5cf4,bc9c85f3b402c049f6c7c49fca5865eaf44a21575b9344f3f7292b9bdf9054cd
d1ebf594679a72d2e5612bd39bdf38e26dc455230a50d10e7487b92e76f5412a,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,6064,1920,1080,0.5,b5bc3f90c72ca2d0114de71c09e10d0642f40b6985e57db7a63ffde13a6764c2,bdb1aeb775db06ac2977f07d43fc2e7d26d13ee5f6a98e746e5647ff28e9bf36
b14aee495a834c851eebe30d29250502356ce14f1eba09a94a106545345f4214,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,6736,1920,1080,0.5,fff0621b0bd676e7b8c4b12a935a4151900eab4bf12c8e9d27cff2146162d339,c88905e99eb7461e993d76fe9710a17adf779b23e910cdcaf0cc69b5a77448d5
4c78585af542a3077aeb640d0159be8fb86d97fab80133675cad55515042d2be,development,nba,bt3NwN7k8bY,bt3NwN7k8bY_s90,90,/workspace/g363_scratch/sections/bt3NwN7k8bY_s90.mp4,84420430,b7ddb03269589ab224be117f90afd6cab876fe0ffe48060773c43b61e05db4dc,7408,1920,1080,0.5,857b2d76ab2f8c1c1ec85c2cf0b8de0500e49862496f25ba38363a190067b564,c90dd0db2332b8235573ea255733f297d8579d010b62063f4e95be277c6ef235
13dfa04669bf44d17e34d560311fdbbebbc2a41d148dbf05ebbb6bb5349f1163,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,27,1920,1080,0.5,55f3aa647f498e1a6bdcbdd3df05fd219e24e17f36c97e92f4104701d5ba0ed0,f9ec153018d49bbcc5f72d16b1387249a997419d3712da3c1da512c5639d1f31
b494d694673a2b364d451c42102d394b93283931baf02eec4f374171b7d616e3,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,692,1920,1080,0.5,59500f5a35c55f4dde1e57bbdff562e727e4db846357ee5e8b1070962d4919cf,26c782f4ae146bc9f37f61f9a10aa82aa551c1044ebe4f1757e63bb7bae0e4e6
0678b8bdbcee81549712edcab7773594ab55b8211d3a77232bf66af50547918f,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,1357,1920,1080,0.5,62b711752cdae96ffc0e89c67aaa88365143a40ca41293c919b0e37e1252e955,b0e68892eab74d43c2b2b8349eaa0d55a382964d1776e7347695c21ddb2193c7
c6f3e658d15d209b2d9b0d1568cf27c1b43a8516c255dbc89b5b43778ad60a04,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,2022,1920,1080,0.5,5c4c9c9375b1a809cda61bf398623d871e726f16d2824accba33027f462bbaf6,46a7836650b5f5107c5db81566f518a8bf9ff3ccccf1522dd6ba9949379f27e0
283468ecf8c555331c501fd825e5c21f435e3b8d2262528670e1d2d759b2e5fe,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,2687,1920,1080,0.5,e07c1a2ebacfbeb158fbb90da1cd02e83ab3e73087ed1886ec41089e7c2b8425,89318a5a7aec161c7496db43154bd42c8a4e47ee05cbf137a6dac1a58a7b4457
473ef42aba1992e379cb19efb3aa16eafc727384443a48398759a68f254e9655,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,3352,1920,1080,0.5,0fb661f205b930ca3b8c7b85abca881867527811d7b138f1488a64fa06f3287f,be2eeb6efaea1c1150ad22669f11a46a93b379c2d7c268225ce9cbb46f701b87
5ae17f912acd7dc3981204f19e712d276b2592ffd53a3a407c9b8dbe18260192,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,4017,1920,1080,0.5,f3ff072e261f5d73fd7685c3a3065ca916a1083aa7fcae95a03942659001f188,8a8b569d4e03b0678b9cb0515f298962076ae1a696cb602708ad1def806a84cb
04c33a2ba3c86c408e325c463d68da8e8d46b843b3136257e3370800df9fadda,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,4682,1920,1080,0.5,83a5fd107a1280375a3b225f8d409659f72308da6715a4a0c7a6632464e4190c,f840e2771f6c59c5d53d71a96a9864ec4504d872dd338dc4af2be036bd8f7149
db49e3dc015de9f52fe2ea47810e1ea60213f6cdeadbd884ae5f37e3ca2793b0,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,5347,1920,1080,0.5,6b012ea3791730fc2126b88375f0961d4d634d0263408ad183a4fd02ff7df3f0,0e6dd58a3900ad79c3a0a1eca4f0d5c11a440751f87e3e9e599ce0b94f5153a2
1a1a5c6d446a2ef6bf07093214156f1023d53314952932e1938a1868210b9c26,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,6012,1920,1080,0.5,0367e90e24f05d1a8ec705b510ed7420c7da399b633c16148d732657cc047721,c7403bcfe0a74c667c370d09024f4ffb91e9c43ff8741181bbf7e1e275103c85
512975438cfd0a649cf3b623e04d12f990dce55155044c5671dfaff19b7b3599,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,6677,1920,1080,0.5,07f14d6def5ddd8a3e399d819ad14f75bf2ddd1f74ee3b7e61ae8e3307f7f59c,7a5d29fd1c26e2faecc3349bd2ad25c2331dfc92fe4a68efb23f3e82665706d1
dad6f3f8d4d54a7dfa5db5a15ea5aaa6cd0b327195b0cf6703ce0f8b0ede9606,development,nba,eaKqXq9dfig,eaKqXq9dfig_s428,428,/workspace/g363_scratch/sections/eaKqXq9dfig_s428.mp4,58610631,c63f992bf6807397580a7491a7a16f4c4adc715f7b9a42e539bb28f79479fa84,7342,1920,1080,0.5,2d9b18682a19391b98625f7111ba4102dceac9e7b6af30f5be8b73ae51175683,7f4df351fba71f21523bf1619d6724ace9eadd294a2aa66108d40195df2420e4
fb4f91766c8e82a4627d97893f105dacc4cd5db1de5cc8ee588c973196f037bc,development,ncaa_basketball,fXLNra4sjjU,fXLNra4sjjU_s90,90,/workspace/g363_scratch/sections/fXLNra4sjjU_s90.mp4,74946561,52bb9bdb90485d3bda39ee25f56e19cc228bf5a0f0d8fddb5e97d551316d8cbb,200,1920,1080,0.5,3944411137494593eac7fec2ef168b78d9bb2b93a7372d61a1fe52bc023dcabf,ad0d3c334080b32d0cbcdd9651811e370210119e5737ac1df62e20765deb1e77
64b97f92e69247b7a4ce4314e114784943bb9d5ac46fa740e681f1d624124191,development,ncaa_basketball,fXLNra4sjjU,fXLNra4sjjU_s90,90,/workspace/g363_scratch/sections/fXLNra4sjjU_s90.mp4,74946561,52bb9bdb90485d3bda39ee25f56e19cc228bf5a0f0d8fddb5e97d551316d8cbb,537,1920,1080,0.5,7eb0457a7ae2ddafaf18f5da9a7917ca360571fc0002ee39a2261417a79f5427,51bb31afb2af15d643f64203f672ddd2035069375d24e210b7eeb79c5ef6319e
1756edee9fdcc4ad55a729a74e1698fb43c6c0e485a08e783a3e714fa80279ef,development,ncaa_basketball,fXLNra4sjjU,fXLNra4sjjU_s90,90,/workspace/g363_scratch/sections/fXLNra4sjjU_s90.mp4,74946561,52bb9bdb90485d3bda39ee25f56e19cc228bf5a0f0d8fddb5e97d551316d8cbb,874,1920,1080,0.5,f5f99a912a6353293a3337699467d9ca6180cf9c82e9414b8258fd0515943a60,00a6b669760c43b604a31fa6e5a01c9e9b1a2708aad07b484795d7d6d8e89702
c07853b2493f6ad8ccb12aa1119702270ed4eb485df1fceae0daf56095757b16,development,ncaa_basketball,fXLNra4sjjU,fXLNra4sjjU_s90,90,/workspace/g363_scratch/sections/fXLNra4sjjU_s90.mp4,74946561,52bb9bdb90485d3bda39ee25f56e19cc228bf5a0f0d8fddb5e97d551316d8cbb,1211,1920,1080,0.5,66a60c72b1ab4e4dfc379eaab3d6df4cc1d525cccce9e264b78b04fb134fe7d8,6a7f2280ba7cc2476728bf3362e1dfa6d24f0de036b7fce01e60992301ff23a1
5dcbda1d60b16b2c9fc8d023e2f84719f342804a024b5d7e2a352b586c8c6040,development,ncaa_basketball,fXLNra4sjjU,fXLNra4sjjU_s90,90,/workspace/g363_scratch/sections/fXLNra4sjjU_s90.mp4,74946561,52bb9bdb90485d3bda39ee25f56e19cc228bf5a0f0d8fddb5e97d551316d8cbb,1548,1920,1080,0.5,481538a56382021feaa98e7c7fe16cb20d4d5726a3fd40168b4cb4c0810b4376,197d250ec00491b45f48fd0e03d36cb214b5d7ac991bab39ebad98b67236c79f
28f92237d044af6d15208faf09cc998d94a9c1be19cffdc1e46b51528873faec,development,ncaa_basketball,fXLNra4sjjU,fXLNra4sjjU_s90,90,/workspace/g363_scratch/sections/fXLNra4sjjU_s90.mp4,74946561,52bb9bdb90485d3bda39ee25f56e19cc228bf5a0f0d8fddb5e97d551316d8cbb,1885,1920,1080,0.5,2bd5ea3029bd15dfe5e946402346b6bf9e5fb942c709c9c394ba41d7d9622b18,29a6d853d5de0a7c00e88696e498025965ca3a9a8f622ac31153279d60fa4b63
525736693e801aaaf8a8386e7cffe8bb29f8b84fbb6546bc07d09e1bd5a14a8c,development,ncaa_basketball,fXLNra4sjjU,fXLNra4sjjU_s90,90,/workspace/g363_scratch/sections/fXLNra4sjjU_s90.mp4,74946561,52bb9bdb90485d3bda39ee25f56e19cc228bf5a0f0d8fddb5e97d551316d8cbb,2222,1920,1080,0.5,4228ee390f59a69db489efd4d651b8323a8b8af13d579de7d1e1d35e8c003887,5f0f764869be7b7090af32ad8cebe7d87b877d59978b57a90d93af2b37552cce
79c83579594353a96af5ac22ce9dcbae396f715ea6a0546ff0fc1afeb92d500d,development,ncaa_basketball,fXLNra4sjjU,fXLNra4sjjU_s90,90,/workspace/g363_scratch/sections/fXLNra4sjjU_s90.mp4,74946561,52bb9bdb90485d3bda39ee25f56e19cc228bf5a0f0d8fddb5e97d551316d8cbb,2559,1920,1080,0.5,cd39e3a486e0b972d3a59b1a43ea4f70f04c96c8d62be34a2386518eef0f989a,fcf0e77964d6a9ad29def4d059037cefc615096679cbd51a953755ab68eac48d
dd5deee8e3b4502cbda9ea36e30509e77697479a0d94e0ccff6d602019aa5f3c,development,ncaa_basketball,fXLNra4sjjU,fXLNra4sjjU_s90,90,/workspace/g363_scratch/sections/fXLNra4sjjU_s90.mp4,74946561,52bb9bdb90485d3bda39ee25f56e19cc228bf5a0f0d8fddb5e97d551316d8cbb,2896,1920,1080,0.5,c72dd4c473b1fd324bb42d2ec4bfb999eceb64fa77eaacfaf9b9c13229c5fc19,4e202511702873308c251e531a514870a67e67f60ab0b00e4f42aa64ceb4ab55
ab9d66958bec3ed71ba0b770e8cbe6b58051abb353fd18994f46675d1f2795ff,development,ncaa_basketball,fXLNra4sjjU,fXLNra4sjjU_s90,90,/workspace/g363_scratch/sections/fXLNra4sjjU_s90.mp4,74946561,52bb9bdb90485d3bda39ee25f56e19cc228bf5a0f0d8fddb5e97d551316d8cbb,3233,1920,1080,0.5,dd7ea9098cadad655fc5f2bb080e8ce5c78a5791831990201d8b2e5ef100c525,548ffb4fdd539b4f595143a8909648c1b6bdab61a2931bccbd43d6ca4b06a889
e9a686856100d65a562621af0d9f4d268d32b44ec363fd0382391c47eb41c5dd,development,ncaa_basketball,fXLNra4sjjU,fXLNra4sjjU_s90,90,/workspace/g363_scratch/sections/fXLNra4sjjU_s90.mp4,74946561,52bb9bdb90485d3bda39ee25f56e19cc228bf5a0f0d8fddb5e97d551316d8cbb,3570,1920,1080,0.5,28d5ab0382ddc8339481120739b245fb68f684db28be053ca4c95d29ff6b9858,01638ec5f50f31549399e6e2a6b9b137a98c86db3a000e25be9def1776b63309
fdb7c19c0baea25d0ad3c01a57c81665987b1ac401c8fac6ab0a5891ae4fa36c,development,ncaa_basketball,g7dzEFLiemQ,g7dzEFLiemQ_s90,90,/workspace/g363_scratch/sections/g7dzEFLiemQ_s90.mp4,94799280,c270e18e26f24b9c30b986fc7e122275ea0bca6fa985e1d7e3fe3507b05a429a,2,1920,1080,0.5,61c46ac69a278fed7db9aedba2d2c0e9d8e4073ec8a8eb7d367e07051c89208d,b1e74bfe7d5573848df7c0c8afb6cefe963e8e0f4fdd4e27b5b135edda5a3342
7499f207fded6dc07b570a2c3c5e61d65c0d81d19f4d730674ed975dcfbaeefb,development,ncaa_basketball,g7dzEFLiemQ,g7dzEFLiemQ_s90,90,/workspace/g363_scratch/sections/g7dzEFLiemQ_s90.mp4,94799280,c270e18e26f24b9c30b986fc7e122275ea0bca6fa985e1d7e3fe3507b05a429a,657,1920,1080,0.5,63668e7ad694a3f82d9fd3b165008ca2c14c926d182c7e71973fa4db7e1b0dbb,4f214731a340628b9ee18948f73d9b47deab960dfd56568b42c43f70b5d02982
d2453fab516e3777fca483d504b6b436961366583b0106cde5c7f2ded394a3f6,development,ncaa_basketball,g7dzEFLiemQ,g7dzEFLiemQ_s90,90,/workspace/g363_scratch/sections/g7dzEFLiemQ_s90.mp4,94799280,c270e18e26f24b9c30b986fc7e122275ea0bca6fa985e1d7e3fe3507b05a429a,1312,1920,1080,0.5,ecee9e864204e2cfea86c1f8174704487c550578cd8ec96824336f0d8ef29045,d84c54241c505b939a9e8938d1129ef33ec19416df565ea54884afbd73450e94
9c4c692c9a8f5c38ad7b0f03a2c3bd14d99f5f5d385e00cccbda94d49d643067,development,ncaa_basketball,g7dzEFLiemQ,g7dzEFLiemQ_s90,90,/workspace/g363_scratch/sections/g7dzEFLiemQ_s90.mp4,94799280,c270e18e26f24b9c30b986fc7e122275ea0bca6fa985e1d7e3fe3507b05a429a,1967,1920,1080,0.5,78a6168a5f5bf5ebdfaab6637a41ca8881f333022b212fa5d991f3bec97d1a84,818fb0eb6e13142393e3823c4afcee0b3a8fe8887197e2ea2375955a0b4beb7c
f9d71135e6240b5007270a3e0cfdf4e464d9ac8c5e40802b0277773cea40aaef,development,ncaa_basketball,g7dzEFLiemQ,g7dzEFLiemQ_s90,90,/workspace/g363_scratch/sections/g7dzEFLiemQ_s90.mp4,94799280,c270e18e26f24b9c30b986fc7e122275ea0bca6fa985e1d7e3fe3507b05a429a,2622,1920,1080,0.5,0a14b0bee6c807b728a8f1bd0cfa22525aac2c7f17ef4b43fcc24ae43284db71,19aa2212dece4bc7775b68858188b76e2854745f96cbbae1db1d478865d4c542
835deb004d08d65245eeaa900153faf6dccf66f33c3f19191aeee7f4a9650878,development,ncaa_basketball,g7dzEFLiemQ,g7dzEFLiemQ_s90,90,/workspace/g363_scratch/sections/g7dzEFLiemQ_s90.mp4,94799280,c270e18e26f24b9c30b986fc7e122275ea0bca6fa985e1d7e3fe3507b05a429a,3277,1920,1080,0.5,4439406b40129373dbac71f3ed69753ca6222c81a464a2a209bd1e24575f02ef,bcc2a057b3d032e5c1c72475ee27a23635aa2eee693aadc0f5e58a53577a15c1
65efed56fbe2179ab44fd671b5583580a7b27bffa283e9d592f2519cc66923af,development,ncaa_basketball,g7dzEFLiemQ,g7dzEFLiemQ_s90,90,/workspace/g363_scratch/sections/g7dzEFLiemQ_s90.mp4,94799280,c270e18e26f24b9c30b986fc7e122275ea0bca6fa985e1d7e3fe3507b05a429a,3932,1920,1080,0.5,c22311ecf4f6f39f11a48e8697081d1b02d940880c60069a433fb3131ab5609f,40308683e42b7a8d29fa8a72c36d0e7a4e8c3adfa69c1c034a77bf8705ab7866
3e0b4956d16c69707c7f3a9216eb8540d88f43eb3a0cdb2a41cf0134a12db341,development,ncaa_basketball,g7dzEFLiemQ,g7dzEFLiemQ_s90,90,/workspace/g363_scratch/sections/g7dzEFLiemQ_s90.mp4,94799280,c270e18e26f24b9c30b986fc7e122275ea0bca6fa985e1d7e3fe3507b05a429a,4587,1920,1080,0.5,af08993bcd974816dded2a6bafc41e4c6df890ff9602cf08705877559ae4abf8,ec63779dbc77b4ee30f6e2fce37dc833e012845bc8672a4c01daea9b9e07647a
e74a40a018413a3d3fba48c4ab55f627b373f8a4dcf95d39829aec1547c6ffce,development,ncaa_basketball,g7dzEFLiemQ,g7dzEFLiemQ_s90,90,/workspace/g363_scratch/sections/g7dzEFLiemQ_s90.mp4,94799280,c270e18e26f24b9c30b986fc7e122275ea0bca6fa985e1d7e3fe3507b05a429a,5242,1920,1080,0.5,306d391aaee5884355c21576faf5b4f54957de66edb1921af99ea9e7ea8c2434,6408cd074a46d9586cb3c785fe7cd054aab719e16458b5c4626f25728075e2c5
