memo,line,artifact,token,length,landing_commit,class,reason,candidates
docs/evidence/tracking/g321_prereg_2026-09-07.md,35,frame_16.jpg,4ff8bf3c85d6b1171992286f51e100d537c1ba261c20b718b797246437d769f2,64,08d68e0534baee1c43a8dde63fa06c216c531d1b,UNRESOLVED,artifact never committed,tried=frame_16.jpg|docs/evidence/tracking/g321_prereg_2026-09-07/frame_16.jpg|docs/evidence/tracking/frame_16.jpg;landing=;head=;crlf_landing=;crlf_head=;unnamed=6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf|6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf
docs/evidence/tracking/g321_prereg_2026-09-07.md,36,frame_17.jpg,b5b943132e144802494267ab60368a4c58d59f430a3dfbbf0e09a006b8e8e6eb,64,08d68e0534baee1c43a8dde63fa06c216c531d1b,UNRESOLVED,artifact never committed,tried=frame_17.jpg|docs/evidence/tracking/g321_prereg_2026-09-07/frame_17.jpg|docs/evidence/tracking/frame_17.jpg;landing=;head=;crlf_landing=;crlf_head=;unnamed=6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf|6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf
docs/evidence/tracking/g321_prereg_2026-09-07.md,37,frame_18.jpg,85303a2f8c1d42a04d06e2565f4341950841bb3ff058b8c1326077f117c82f2b,64,08d68e0534baee1c43a8dde63fa06c216c531d1b,UNRESOLVED,artifact never committed,tried=frame_18.jpg|docs/evidence/tracking/g321_prereg_2026-09-07/frame_18.jpg|docs/evidence/tracking/frame_18.jpg;landing=;head=;crlf_landing=;crlf_head=;unnamed=6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf|6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf
docs/evidence/tracking/g321_prereg_2026-09-07.md,38,frame_19.jpg,11c619f8d94d4203342ff59957fa78ae4695be566851c689a9f495fb686ac616,64,08d68e0534baee1c43a8dde63fa06c216c531d1b,UNRESOLVED,artifact never committed,tried=frame_19.jpg|docs/evidence/tracking/g321_prereg_2026-09-07/frame_19.jpg|docs/evidence/tracking/frame_19.jpg;landing=;head=;crlf_landing=;crlf_head=;unnamed=6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf|6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf
docs/evidence/tracking/g321_prereg_2026-09-07.md,39,frame_20.jpg,15b7c41b889a45c541e6ba1f12b7c59356b7befce07b88f6283f00897eac9576,64,08d68e0534baee1c43a8dde63fa06c216c531d1b,UNRESOLVED,artifact never committed,tried=frame_20.jpg|docs/evidence/tracking/g321_prereg_2026-09-07/frame_20.jpg|docs/evidence/tracking/frame_20.jpg;landing=;head=;crlf_landing=;crlf_head=;unnamed=6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf|6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf
docs/evidence/tracking/g321_prereg_2026-09-07.md,40,frame_21.jpg,0fef32c8257e2435f3b48a082adaa11101c04ce5a4314fb1d88717cae45e3dee,64,08d68e0534baee1c43a8dde63fa06c216c531d1b,UNRESOLVED,artifact never committed,tried=frame_21.jpg|docs/evidence/tracking/g321_prereg_2026-09-07/frame_21.jpg|docs/evidence/tracking/frame_21.jpg;landing=;head=;crlf_landing=;crlf_head=;unnamed=6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf|6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf
docs/evidence/tracking/g321_prereg_2026-09-07.md,41,frame_22.jpg,66368b03887a6d886d96159ccdcf32c77691266dfc9a2ef3cd86929aefb4464b,64,08d68e0534baee1c43a8dde63fa06c216c531d1b,UNRESOLVED,artifact never committed,tried=frame_22.jpg|docs/evidence/tracking/g321_prereg_2026-09-07/frame_22.jpg|docs/evidence/tracking/frame_22.jpg;landing=;head=;crlf_landing=;crlf_head=;unnamed=6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf|6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf
docs/evidence/tracking/g321_prereg_2026-09-07.md,42,frame_23.jpg,3ed79eeff71222a0d23fb44875d3ed20c9afd00aeb717a623e1e7c692d4c9a39,64,08d68e0534baee1c43a8dde63fa06c216c531d1b,UNRESOLVED,artifact never committed,tried=frame_23.jpg|docs/evidence/tracking/g321_prereg_2026-09-07/frame_23.jpg|docs/evidence/tracking/frame_23.jpg;landing=;head=;crlf_landing=;crlf_head=;unnamed=6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf|6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf
docs/evidence/tracking/g321_prereg_2026-09-07.md,43,frame_24.jpg,5a2630857e7f53f3def2b00dd21ae858f866c8b9f3acf745995731a1373b9128,64,08d68e0534baee1c43a8dde63fa06c216c531d1b,UNRESOLVED,artifact never committed,tried=frame_24.jpg|docs/evidence/tracking/g321_prereg_2026-09-07/frame_24.jpg|docs/evidence/tracking/frame_24.jpg;landing=;head=;crlf_landing=;crlf_head=;unnamed=6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf|6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf
docs/evidence/tracking/g321_prereg_2026-09-07.md,48,NONE,d27d5a37a71e9f78bad7d171e0e5f8b7c255d1f86064e9deb50a1b5f08953f24,64,08d68e0534baee1c43a8dde63fa06c216c531d1b,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf|6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf
docs/evidence/tracking/g321_prereg_2026-09-07.md,101,NONE,50e09b04b907a7357d463052371560e7e0354f87b0f9f148d892f92246f9034e,64,08d68e0534baee1c43a8dde63fa06c216c531d1b,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf|6bf1a21080025cc6cd0e039e21cd00f15c70e6c962473e2cab83260cfea434bf
docs/evidence/tracking/g321_semantic_provider_abstention_2026-09-07.md,9,NONE,f2421bc24e5cbb28f41fa79f9ea755b2eeff4daebd48dc5496cc97e5617cf9d3,64,bd9d62329bbb970e780acf81a71aa95b5fab78fd,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=1d497a19779f1a196b3d3d549d890dd605f49936c3f0c79d882dac235f94aa02|1d497a19779f1a196b3d3d549d890dd605f49936c3f0c79d882dac235f94aa02
docs/evidence/tracking/g321_semantic_provider_abstention_2026-09-07.md,53,NONE,bfb8e8996179c6e0cbcc508e5d40df1b53ac749bd0dd94be2a45055fc7d8ea1e,64,bd9d62329bbb970e780acf81a71aa95b5fab78fd,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=1d497a19779f1a196b3d3d549d890dd605f49936c3f0c79d882dac235f94aa02|1d497a19779f1a196b3d3d549d890dd605f49936c3f0c79d882dac235f94aa02
docs/evidence/tracking/g321_semantic_provider_abstention_2026-09-07.md,77,32522f29d9ae7bce...46cb1335,32522f29d9ae7bce,16,bd9d62329bbb970e780acf81a71aa95b5fab78fd,UNRESOLVED,artifact never committed,tried=32522f29d9ae7bce...46cb1335|docs/evidence/tracking/g321_semantic_provider_abstention_2026-09-07/32522f29d9ae7bce...46cb1335|docs/evidence/tracking/32522f29d9ae7bce...46cb1335;landing=;head=;crlf_landing=;crlf_head=;unnamed=1d497a19779f1a196b3d3d549d890dd605f49936c3f0c79d882dac235f94aa02|1d497a19779f1a196b3d3d549d890dd605f49936c3f0c79d882dac235f94aa02
docs/evidence/tracking/g321_semantic_provider_abstention_2026-09-07.md,77,32522f29d9ae7bce...46cb1335,46cb1335,8,bd9d62329bbb970e780acf81a71aa95b5fab78fd,UNRESOLVED,artifact never committed,tried=32522f29d9ae7bce...46cb1335|docs/evidence/tracking/g321_semantic_provider_abstention_2026-09-07/32522f29d9ae7bce...46cb1335|docs/evidence/tracking/32522f29d9ae7bce...46cb1335;landing=;head=;crlf_landing=;crlf_head=;unnamed=1d497a19779f1a196b3d3d549d890dd605f49936c3f0c79d882dac235f94aa02|1d497a19779f1a196b3d3d549d890dd605f49936c3f0c79d882dac235f94aa02
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,3,G322_VERIFY_2026-09-07.md,a5056025e,9,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=G322_VERIFY_2026-09-07.md|docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07/G322_VERIFY_2026-09-07.md|docs/evidence/tracking/G322_VERIFY_2026-09-07.md;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,4,g322_prereg_attempt2_2026-09-07.md,60dea2d35090f443c550064742863e797b229abb30f51f6290275985a55bd92c,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,token is not a digest,tried=g322_prereg_attempt2_2026-09-07.md|docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07/g322_prereg_attempt2_2026-09-07.md|docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md;landing=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e;head=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e;crlf_landing=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e;crlf_head=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,4,specs/G322_spec.md,b917f4b21,9,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,token is not a digest,tried=specs/G322_spec.md|docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07/specs/G322_spec.md|docs/evidence/tracking/specs/G322_spec.md;landing=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;head=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;crlf_landing=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;crlf_head=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,4,specs/G322_spec.md,2beaa82ee,9,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,token is not a digest,tried=specs/G322_spec.md|docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07/specs/G322_spec.md|docs/evidence/tracking/specs/G322_spec.md;landing=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;head=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;crlf_landing=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;crlf_head=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,5,track_daemon_ledger_snapshot.jsonl,443bc83d0640bb646c0cd58615b5f3a3de02238235e7b4a869bff2aaeef02004,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=track_daemon_ledger_snapshot.jsonl|docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07/track_daemon_ledger_snapshot.jsonl|docs/evidence/tracking/track_daemon_ledger_snapshot.jsonl;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,44,NONE,f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,45,NONE,ea516f6e51a74c535bb01bb2dcb7c60d259fdf71a1c24aed5c2ba80e1d88df80,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,46,NONE,ec07755f4879ecf83cbecd0b5655cc77dd9024f3a23afd38cd5f8c18785a79bb,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,47,NONE,27b43e0ce587e74d28d09a867f668d1528459bd7801a5476656903c9ff6ffd84,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,48,NONE,680e7b1501cb45e153980f52de266e49efbe1f12adff8d34ca371b0cb91150cd,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,49,NONE,082aaaefd0694903a1d098ae9f283245b21622d86d6f582becbb0985752dc845,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,49,NONE,13a0ca5724fa298535ac9f80210eb70565beb747203d7af5f012d6814ca96e04,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,50,NONE,f6a9d0b5f54e12286eae193f66d94ad3aed5630772ccd3fe927c344a6ae3adc6,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,51,NONE,852443b10c9c0ff625fdccab95099701b20e18bed1f91c4eb114cc5c64cd74e5,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,52,NONE,725ee44daa216edd412f285df27562fdba1806e44d7055457bcdb1344f453a1a,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,53,NONE,b1510c432a94e5619b4b99209493f7651f8d68cbedc84110eb8497fdfb5bc713,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,54,NONE,29ded9c49e62705d47b227593296ce5d0f8ab1f0a44f61894f7e19d62b19c527,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,55,NONE,aeaad500a381658460290ee21b6a0c7931bd750e41fc079ee828a24b5c299e48,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,58,g322_artifact/,443bc83d0640bb646c0cd58615b5f3a3de02238235e7b4a869bff2aaeef02004,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=g322_artifact/|docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07/g322_artifact|docs/evidence/tracking/g322_artifact;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,58,g322_artifact/,dce917b36,9,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=g322_artifact/|docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07/g322_artifact|docs/evidence/tracking/g322_artifact;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07.md,62,track_daemon_ledger_snapshot.jsonl,443bc83d0640bb646c0cd58615b5f3a3de02238235e7b4a869bff2aaeef02004,64,2d0f1383aa966b846bd6977aa7c00960011d537a,UNRESOLVED,artifact never committed,tried=track_daemon_ledger_snapshot.jsonl|docs/evidence/tracking/g322_oversized_boxes_attempt2_2026-09-07/track_daemon_ledger_snapshot.jsonl|docs/evidence/tracking/track_daemon_ledger_snapshot.jsonl;landing=;head=;crlf_landing=;crlf_head=;unnamed=25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe|25bb89973c2b9abce0b9a589b42fe21ac00a612d3b96492ff2f67a5413fb16fe
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,4,docs/evidence/tracking/specs/G322_spec.md,2beaa82ee,9,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,token is not a digest,tried=docs/evidence/tracking/specs/G322_spec.md|docs/evidence/tracking/g322_prereg_attempt2_2026-09-07/docs/evidence/tracking/specs/G322_spec.md|docs/evidence/tracking/docs/evidence/tracking/specs/G322_spec.md;landing=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;head=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;crlf_landing=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;crlf_head=5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2;unnamed=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e|f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,5,NONE,5d19c06554b8ba8a8aeea8ede735dd9ea367845d16975335d914f0e0351d87b2,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e|f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,11,NONE,443bc83d0640bb646c0cd58615b5f3a3de02238235e7b4a869bff2aaeef02004,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e|f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,104,NONE,34d07939c5d2f7e33a1680596ad2ed2b4061527196f82a72b8a23981bf8d4d3c,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e|f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,105,NONE,9eba7dfafa748874f148ec2d7a04c06250fef875cd548ea24025fbb5439d60ae,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e|f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,106,NONE,ec555ba307502e9139abdcbf6459b2b9965ce2c77da32e59e694667213bb12e4,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e|f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,107,NONE,37eebd7d2bb3402979501a3e4d4fce4f4e6aaf9b3a3d9356c584845a73db5426,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e|f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,108,NONE,9c9945555168810533183322a06cd975d06758cdd2bd22a8df797f254b69d143,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e|f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,109,NONE,735c19f335f6b72a16f1f5c2051318801be526fb3b0de16f51e897007ee78a81,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e|f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,110,NONE,3fe19d44e542cf92dc2237cc9b0f0ed6b877a9d34827747898530c844776c09b,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e|f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e
docs/evidence/tracking/g322_prereg_attempt2_2026-09-07.md,111,NONE,5971de7aa6f288f49a95884699902da36ec489f59b11e218834aebd0f3c2b406,64,21c0a8957f16535a7f41e6195e95e253dd77206a,UNRESOLVED,artifact never committed,tried=NONE;landing=;head=;crlf_landing=;crlf_head=;unnamed=f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e|f6cdcacc92207f4b3ef9f0c680204fb56ed7e03dad8c7bc51a9463b767b2086e
