game,n_ticks,record_type,date,timestamp_start,timestamp_end,outcome,e4_brier,ladder_base_brier,arm,nominal,cell,group_id,n_games,folds,mean_probability,observed_frequency,mean_lo,mean_hi,covered
,1332,grouped_coverage,,2025-10-18T03:23:03Z,2025-11-11T05:28:05Z,,,,e4,0.9,ALL,5.0,11.0,2;3,0.0004999999999999449,0.0,0.0,0.019104228034820536,1.0
,1332,grouped_coverage,,2025-11-11T05:28:06Z,2025-12-14T23:22:07Z,,,,e4,0.9,ALL,6.0,12.0,3,0.0004999999999999449,0.0,0.0,0.009495832464387595,1.0
,1332,grouped_coverage,,2025-12-14T23:23:07Z,2025-12-27T03:42:08Z,,,,e4,0.9,ALL,7.0,8.0,3,0.0004999999999999449,0.0,0.0,0.014571693533094742,1.0
,1331,grouped_coverage,,2025-12-27T03:43:08Z,2026-01-07T07:11:11Z,,,,e4,0.9,ALL,8.0,4.0,3,0.0004999999999999449,0.0,0.0,0.01561080146069576,1.0
,1332,grouped_coverage,,2026-01-07T07:12:11Z,2026-01-30T03:41:13Z,,,,e4,0.9,ALL,9.0,11.0,3;4,0.0004999999999999449,0.0,0.0,0.007075903243647598,1.0
,1332,grouped_coverage,,2026-01-30T03:41:16Z,2026-02-23T02:24:15Z,,,,e4,0.9,ALL,10.0,11.0,4,0.0004999999999999449,0.0,0.0,0.004905177438467517,1.0
,1332,grouped_coverage,,2026-02-23T02:24:17Z,2026-03-12T05:18:26Z,,,,e4,0.9,ALL,11.0,8.0,4;5,0.0004999999999999449,0.0,0.0,0.0031655684929632138,1.0
,1331,grouped_coverage,,2024-12-30T01:22:03Z,2026-06-09T03:47:03Z,,,,e4,0.9,ALL,12.0,44.0,1;2;3;4;5,0.0006194590533432977,0.0,7.092704203157656e-06,0.005787229092963109,0.0
,1332,grouped_coverage,,2024-12-30T01:15:03Z,2026-06-09T03:30:05Z,,,,e4,0.9,ALL,13.0,109.0,1;2;3;4;5,0.009980855855855847,0.006006006006006006,0.001414830602560588,0.041675275578830134,1.0
,1332,grouped_coverage,,2024-12-30T01:13:03Z,2026-06-09T03:27:04Z,,,,e4,0.9,ALL,14.0,107.0,1;2;3;4;5,0.054423048048048046,0.03678678678678678,0.015176701886695329,0.10092673759695095,1.0
,1332,grouped_coverage,,2024-12-30T01:12:03Z,2026-06-09T03:19:04Z,,,,e4,0.9,ALL,15.0,104.0,1;2;3;4;5,0.10974174174174173,0.08258258258258258,0.06547916773511955,0.15504680418757816,1.0
,1331,grouped_coverage,,2024-12-31T03:27:03Z,2026-06-09T03:18:04Z,,,,e4,0.9,ALL,16.0,113.0,1;2;3;4;5,0.17036776859504135,0.11945905334335086,0.104018172509961,0.23674232143216883,1.0
,1332,grouped_coverage,,2024-12-30T00:59:03Z,2026-06-09T03:17:04Z,,,,e4,0.9,ALL,17.0,128.0,1;2;3;4;5,0.22737462462462457,0.18093093093093093,0.1630758646400253,0.2916733846092239,1.0
,1332,grouped_coverage,,2024-12-30T00:58:03Z,2026-06-09T03:07:05Z,,,,e4,0.9,ALL,18.0,136.0,1;2;3;4;5,0.28243393393393396,0.28153153153153154,0.21168590860242445,0.3531819592654435,1.0
,1332,grouped_coverage,,2024-12-30T00:57:03Z,2026-06-09T03:05:04Z,,,,e4,0.9,ALL,19.0,135.0,1;2;3;4;5,0.3289977477477477,0.30405405405405406,0.25433216007686005,0.40366333541863536,1.0
,1331,grouped_coverage,,2024-12-28T20:26:02Z,2026-06-09T02:47:03Z,,,,e4,0.9,ALL,20.0,137.0,1;2;3;4;5,0.37593764087152515,0.33809166040571,0.3045692327152299,0.4473060490278205,1.0
,1332,grouped_coverage,,2024-12-28T20:20:03Z,2026-06-09T02:38:04Z,,,,e4,0.9,ALL,21.0,145.0,1;2;3;4;5,0.4186178678678679,0.3400900900900901,0.34493947159748,0.4922962641382558,0.0
,1332,grouped_coverage,,2024-12-28T20:12:03Z,2026-06-09T02:44:09Z,,,,e4,0.9,ALL,22.0,145.0,1;2;3;4;5,0.45692154654654654,0.4294294294294294,0.3885023408235902,0.5253407522695027,1.0
,1332,grouped_coverage,,2024-12-28T20:31:03Z,2026-06-09T02:43:04Z,,,,e4,0.9,ALL,23.0,140.0,1;2;3;4;5,0.49944106606606603,0.466966966966967,0.42720644072961944,0.5716756914025127,1.0
,1331,grouped_coverage,,2024-12-28T20:41:03Z,2026-06-09T02:16:04Z,,,,e4,0.9,ALL,24.0,139.0,1;2;3;4;5,0.5443812922614575,0.5003756574004508,0.47229595508233096,0.6164666294405841,1.0
,1332,grouped_coverage,,2024-12-28T20:35:03Z,2026-06-09T02:23:04Z,,,,e4,0.9,ALL,25.0,136.0,1;2;3;4;5,0.5848757507507507,0.5563063063063063,0.5173045414360157,0.6524469600654859,1.0
,1332,grouped_coverage,,2024-12-28T20:38:03Z,2026-05-08T23:44:06Z,,,,e4,0.9,ALL,26.0,141.0,1;2;3;4;5,0.6265626876876877,0.6148648648648649,0.5642496958379634,0.688875679537412,1.0
,1332,grouped_coverage,,2024-12-28T20:45:03Z,2026-06-09T02:06:04Z,,,,e4,0.9,ALL,27.0,134.0,1;2;3;4;5,0.6681587837837838,0.6779279279279279,0.6002833558002363,0.7360342117673313,1.0
,1332,grouped_coverage,,2024-12-28T21:20:03Z,2026-05-08T23:37:05Z,,,,e4,0.9,ALL,28.0,135.0,1;2;3;4;5,0.7110859609609609,0.6524024024024024,0.6448709217654615,0.7773010001564605,1.0
,1331,grouped_coverage,,2024-12-28T21:43:03Z,2026-05-08T23:24:09Z,,,,e4,0.9,ALL,29.0,139.0,1;2;3;4;5,0.756755071374906,0.6769346356123216,0.684395639212541,0.8291145035372711,0.0
,1332,grouped_coverage,,2024-12-28T21:44:03Z,2026-05-03T20:39:03Z,,,,e4,0.9,ALL,30.0,138.0,1;2;3;4;5,0.8060210210210209,0.7852852852852853,0.7324853451611049,0.8795566968809372,1.0
,1332,grouped_coverage,,2024-12-28T22:14:03Z,2026-05-03T20:54:04Z,,,,e4,0.9,ALL,31.0,120.0,1;2;3;4;5,0.8486122372372371,0.801051051051051,0.7762705508704411,0.9198746485639062,1.0
,1332,grouped_coverage,,2024-12-29T04:29:03Z,2026-05-03T21:03:07Z,,,,e4,0.9,ALL,32.0,117.0,1;2;3;4;5,0.8873614864864864,0.8708708708708709,0.8174720662447968,0.9511156910998929,1.0
,1331,grouped_coverage,,2024-12-28T22:15:03Z,2026-05-03T21:21:03Z,,,,e4,0.9,ALL,33.0,111.0,1;2;3;4;5,0.9260146506386178,0.9226145755071374,0.8630985713718206,0.9774657029120436,1.0
,1332,grouped_coverage,,2024-12-29T05:21:03Z,2026-05-03T21:25:05Z,,,,e4,0.9,ALL,34.0,109.0,1;2;3;4;5,0.9617004504504504,0.9587087087087087,0.9036689906364479,0.9967714767763345,1.0
,1332,grouped_coverage,,2024-12-28T22:16:03Z,2026-05-03T21:36:20Z,,,,e4,0.9,ALL,35.0,107.0,1;2;3;4;5,0.9886786786786785,0.975975975975976,0.9502641572805739,0.9991490951203275,1.0
,1332,grouped_coverage,,2024-12-28T22:21:03Z,2026-05-03T21:57:03Z,,,,e4,0.9,ALL,36.0,87.0,1;2;3;4;5,0.9985544294294294,1.0,0.9690181225771884,0.999906818718581,0.0
,1331,grouped_coverage,,2025-01-02T07:35:03Z,2025-01-13T05:25:03Z,,,,e4,0.9,ALL,37.0,10.0,1,0.9994999999999999,1.0,0.9707246048411656,1.0,1.0
,1332,grouped_coverage,,2025-01-13T05:26:03Z,2025-01-28T03:23:04Z,,,,e4,0.9,ALL,38.0,11.0,1,0.9994999999999998,1.0,0.957184666746927,1.0,1.0
,1332,grouped_coverage,,2025-01-28T03:24:04Z,2025-05-15T04:54:06Z,,,,e4,0.9,ALL,39.0,8.0,1;2,0.9994999999999998,1.0,0.9900902197970542,1.0,1.0
,1332,grouped_coverage,,2025-05-15T04:55:07Z,2025-11-03T02:00:08Z,,,,e4,0.9,ALL,40.0,8.0,2,0.9994999999999998,1.0,0.9913342505992532,1.0,1.0
,1331,grouped_coverage,,2025-11-03T02:01:05Z,2025-11-23T04:56:05Z,,,,e4,0.9,ALL,41.0,10.0,2;3,0.9994999999999999,1.0,0.9857288579599177,1.0,1.0
,1332,grouped_coverage,,2025-11-23T04:57:05Z,2026-01-04T23:02:11Z,,,,e4,0.9,ALL,42.0,12.0,3,0.9994999999999998,1.0,0.9868465387398825,1.0,1.0
,1332,grouped_coverage,,2026-01-04T23:03:11Z,2026-01-24T03:33:14Z,,,,e4,0.9,ALL,43.0,10.0,3;4,0.9994999999999998,1.0,0.9951865696107152,1.0,1.0
,1332,grouped_coverage,,2026-01-24T03:34:14Z,2026-02-13T05:53:15Z,,,,e4,0.9,ALL,44.0,10.0,4,0.9994999999999998,1.0,0.9961314633723586,1.0,1.0
,1331,grouped_coverage,,2026-02-13T05:54:15Z,2026-02-26T05:59:21Z,,,,e4,0.9,ALL,45.0,9.0,4,0.9994999999999999,1.0,0.9953637355991982,1.0,1.0
,1332,grouped_coverage,,2026-02-26T06:00:38Z,2026-03-13T02:50:22Z,,,,e4,0.9,ALL,46.0,9.0,4;5,0.9994999999999998,1.0,0.998523091265818,1.0,1.0
,1332,grouped_coverage,,2026-03-13T02:51:25Z,2026-03-17T03:02:32Z,,,,e4,0.9,ALL,47.0,8.0,5,0.9994999999999998,1.0,0.9963590008724253,1.0,1.0
,1332,grouped_coverage,,2026-03-17T03:03:34Z,2026-04-01T07:36:55Z,,,,e4,0.9,ALL,48.0,9.0,5,0.9994999999999998,1.0,0.9967023271323685,1.0,1.0
,1331,grouped_coverage,,2026-04-01T07:37:51Z,2026-05-04T00:56:03Z,,,,e4,0.9,ALL,49.0,12.0,5,0.9994999999999999,1.0,0.9980475010602697,1.0,1.0
,419,grouped_coverage,,2024-12-31T03:27:03Z,2026-05-01T01:49:04Z,,,,e4,0.8,P1,0.0,33.0,1;2;3;4;5,0.15989976133651548,0.1575178997613365,0.10511557093455907,0.21724601359517548,1.0
,419,grouped_coverage,,2024-12-31T03:19:03Z,2026-05-01T02:15:04Z,,,,e4,0.8,P1,1.0,50.0,1;2;3;4;5,0.2572315035799523,0.2840095465393795,0.19636024163823942,0.31810276552166517,1.0
,418,grouped_coverage,,2024-12-31T03:14:03Z,2026-05-01T02:11:04Z,,,,e4,0.8,P1,2.0,59.0,1;2;3;4;5,0.3128708133971292,0.3875598086124402,0.24819949715701017,0.37754212963724815,0.0
,419,grouped_coverage,,2024-12-28T20:26:02Z,2026-06-09T01:15:04Z,,,,e4,0.8,P1,3.0,71.0,1;2;3;4;5,0.3606801909307875,0.36992840095465396,0.2896263484647213,0.43173403339685384,1.0
,418,grouped_coverage,,2024-12-28T20:20:03Z,2026-06-09T01:07:04Z,,,,e4,0.8,P1,4.0,68.0,1;2;3;4;5,0.4107535885167465,0.33253588516746413,0.34932977195544646,0.4721774050780464,0.0
,419,grouped_coverage,,2024-12-28T20:12:03Z,2026-06-09T00:50:03Z,,,,e4,0.8,P1,5.0,73.0,1;2;3;4;5,0.45935560859188546,0.4152744630071599,0.3929782329378014,0.5257329842459695,1.0
,419,grouped_coverage,,2024-12-28T20:31:03Z,2026-06-09T00:46:04Z,,,,e4,0.8,P1,6.0,69.0,1;2;3;4;5,0.5102505966587113,0.47494033412887826,0.4445203546036267,0.5759808387137957,1.0
,418,grouped_coverage,,2024-12-28T20:35:03Z,2026-04-23T23:30:10Z,,,,e4,0.8,P1,7.0,72.0,1;2;3;4;5,0.5611602870813397,0.49521531100478466,0.5044383462026438,0.6178822279600356,0.0
,419,grouped_coverage,,2024-12-28T20:36:03Z,2026-05-08T23:39:10Z,,,,e4,0.8,P1,8.0,76.0,1;2;3;4;5,0.6084248210023867,0.5322195704057279,0.5573435137728985,0.6595061282318748,0.0
,418,grouped_coverage,,2024-12-29T03:26:03Z,2026-05-08T23:38:05Z,,,,e4,0.8,P1,9.0,71.0,1;2;3;4;5,0.6574641148325359,0.6411483253588517,0.5991603279942121,0.7157679016708596,1.0
,419,grouped_coverage,,2024-12-29T03:30:03Z,2026-05-08T23:37:05Z,,,,e4,0.8,P1,10.0,68.0,1;2;3;4;5,0.6999045346062053,0.6443914081145584,0.639928329515726,0.7598807396966845,1.0
,419,grouped_coverage,,2024-12-29T23:15:03Z,2026-05-08T23:27:05Z,,,,e4,0.8,P1,11.0,64.0,1;2;3;4;5,0.7509904534606207,0.5894988066825776,0.6845470008783413,0.8174339060428998,0.0
,418,grouped_coverage,,2024-12-29T23:11:03Z,2026-05-03T19:48:04Z,,,,e4,0.8,P1,12.0,53.0,1;2;3;4;5,0.8076315789473684,0.6985645933014354,0.7336980661283948,0.8815650917663422,0.0
,419,grouped_coverage,,2025-01-03T01:11:03Z,2026-04-29T02:03:04Z,,,,e4,0.8,P1,13.0,40.0,1;2;3;4;5,0.8628520286396183,0.8591885441527446,0.7830923343615649,0.9421433458293659,1.0
,418,grouped_coverage,,2025-01-03T01:13:03Z,2026-04-29T02:15:04Z,,,,e4,0.8,P1,14.0,27.0,1;2;3;4;5,0.9277344497607656,0.9856459330143541,0.8538835631592292,0.9787929125649584,0.0
,414,grouped_coverage,,2024-12-31T04:02:03Z,2026-04-27T00:25:04Z,,,,e4,0.8,P2,0.0,19.0,1;2;3;4;5,0.06470652173913043,0.014492753623188406,0.029618905879843952,0.10810302037649634,0.0
,414,grouped_coverage,,2024-12-31T03:52:03Z,2026-04-28T02:55:03Z,,,,e4,0.8,P2,1.0,30.0,1;2;3;4;5,0.13035024154589372,0.09420289855072464,0.08009782985167724,0.1806026532401102,1.0
,414,grouped_coverage,,2024-12-31T03:51:03Z,2026-04-28T02:40:04Z,,,,e4,0.8,P2,2.0,39.0,1;2;3;4;5,0.18204106280193236,0.050724637681159424,0.12073211671236032,0.24335000889150446,0.0
,413,grouped_coverage,,2024-12-31T03:44:03Z,2026-05-09T00:17:06Z,,,,e4,0.8,P2,3.0,50.0,1;2;3;4;5,0.23335351089588377,0.15012106537530268,0.17223632025319247,0.294470701538575,0.0
,414,grouped_coverage,,2024-12-31T03:47:03Z,2026-05-09T00:19:08Z,,,,e4,0.8,P2,4.0,58.0,1;2;3;4;5,0.2881159420289856,0.20531400966183574,0.2270320674032799,0.3491998166546911,0.0
,414,grouped_coverage,,2024-12-31T03:58:03Z,2026-06-09T01:22:04Z,,,,e4,0.8,P2,5.0,60.0,1;2;3;4;5,0.3321014492753622,0.2463768115942029,0.2659497237587483,0.39825317479197625,0.0
,413,grouped_coverage,,2024-12-31T03:41:03Z,2026-06-09T01:23:04Z,,,,e4,0.8,P2,6.0,69.0,1;2;3;4;5,0.3777118644067797,0.29782082324455206,0.31265409238216474,0.44276963643139455,0.0
,414,grouped_coverage,,2024-12-31T03:40:03Z,2026-05-09T00:00:25Z,,,,e4,0.8,P2,7.0,71.0,1;2;3;4;5,0.4136473429951691,0.35507246376811596,0.3450367190678481,0.4822579669224901,1.0
,414,grouped_coverage,,2024-12-31T03:51:03Z,2026-06-09T01:42:04Z,,,,e4,0.8,P2,8.0,70.0,1;2;3;4;5,0.44314009661835757,0.4178743961352657,0.3757765187830793,0.5105036744536356,1.0
,414,grouped_coverage,,2025-01-02T00:56:03Z,2026-06-09T01:45:04Z,,,,e4,0.8,P2,9.0,73.0,1;2;3;4;5,0.48097826086956524,0.5821256038647343,0.40813058417858444,0.553825937560546,0.0
,413,grouped_coverage,,2024-12-28T20:51:03Z,2026-05-08T23:49:09Z,,,,e4,0.8,P2,10.0,74.0,1;2;3;4;5,0.5178087167070219,0.5278450363196125,0.4428502720074704,0.5927671614065733,1.0
,414,grouped_coverage,,2024-12-28T20:41:03Z,2026-06-09T01:46:04Z,,,,e4,0.8,P2,11.0,77.0,1;2;3;4;5,0.5538888888888888,0.6159420289855072,0.48919071738357106,0.6185870603942066,1.0
,414,grouped_coverage,,2024-12-28T20:40:03Z,2026-05-08T23:47:05Z,,,,e4,0.8,P2,12.0,73.0,1;2;3;4;5,0.5872584541062802,0.5990338164251208,0.5274100381991462,0.6471068700134143,1.0
,413,grouped_coverage,,2024-12-28T20:44:03Z,2026-05-08T23:44:06Z,,,,e4,0.8,P2,13.0,73.0,1;2;3;4;5,0.6216464891041162,0.5811138014527845,0.5557418552418762,0.6875511229663562,1.0
,414,grouped_coverage,,2024-12-28T20:38:03Z,2026-06-09T02:05:04Z,,,,e4,0.8,P2,14.0,77.0,1;2;3;4;5,0.6584782608695653,0.6400966183574879,0.5963260466667846,0.7206304750723459,1.0
,414,grouped_coverage,,2024-12-29T03:45:03Z,2026-06-09T01:52:04Z,,,,e4,0.8,P2,15.0,68.0,1;2;3;4;5,0.6919202898550726,0.6618357487922706,0.6255121118508438,0.7583284678593013,1.0
,414,grouped_coverage,,2024-12-29T03:46:03Z,2026-05-03T20:30:07Z,,,,e4,0.8,P2,16.0,63.0,1;2;3;4;5,0.7294323671497585,0.6642512077294686,0.6629329891960256,0.7959317451034913,1.0
,413,grouped_coverage,,2024-12-29T23:45:03Z,2026-05-03T20:41:06Z,,,,e4,0.8,P2,17.0,65.0,1;2;3;4;5,0.7643583535108959,0.6368038740920097,0.6967126755128057,0.8320040315089859,0.0
,414,grouped_coverage,,2024-12-29T23:39:03Z,2026-05-03T20:39:03Z,,,,e4,0.8,P2,18.0,64.0,1;2;3;4;5,0.8084541062801932,0.7922705314009661,0.7427114587279408,0.8741967538324458,1.0
,414,grouped_coverage,,2024-12-30T00:40:03Z,2026-05-03T20:54:04Z,,,,e4,0.8,P2,19.0,46.0,1;2;3;4;5,0.8467753623188408,0.7753623188405797,0.7900773716086793,0.9034733530290019,0.0
,413,grouped_coverage,,2024-12-30T00:51:03Z,2026-05-03T21:00:05Z,,,,e4,0.8,P2,20.0,42.0,1;2;3;4;5,0.8809564164648911,0.8135593220338984,0.8160065549057652,0.9453265325290171,0.0
,414,grouped_coverage,,2024-12-30T00:50:03Z,2026-05-02T00:24:05Z,,,,e4,0.8,P2,21.0,39.0,1;2;3;4;5,0.915572463768116,0.8357487922705314,0.8523504051732264,0.9712016114517248,0.0
,414,grouped_coverage,,2024-12-30T00:58:03Z,2026-04-29T02:38:03Z,,,,e4,0.8,P2,22.0,30.0,1;2;3;4;5,0.9469275362318841,0.9589371980676329,0.8790664171030015,0.9947434913939566,1.0
,413,grouped_coverage,,2024-12-30T01:02:03Z,2026-04-29T03:01:03Z,,,,e4,0.8,P2,23.0,19.0,1;3;4;5,0.9825835351089589,1.0,0.9437888723627728,0.9971235701761711,0.0
,414,grouped_coverage,,2024-12-31T04:45:04Z,2026-04-28T03:18:03Z,,,,e4,0.8,P3,0.0,28.0,1;2;3;4;5,0.014835748792270518,0.0,0.004480321237638977,0.04946359197318881,0.0
,413,grouped_coverage,,2024-12-31T04:34:03Z,2026-04-28T03:25:04Z,,,,e4,0.8,P3,1.0,43.0,1;2;3;4;5,0.06349515738498789,0.01937046004842615,0.02557626198404459,0.10464121214089812,0.0
,413,grouped_coverage,,2024-12-31T04:28:03Z,2026-04-28T03:35:03Z,,,,e4,0.8,P3,2.0,55.0,1;2;3;4;5,0.1281501210653753,0.10653753026634383,0.0867292595846304,0.16960548125672478,1.0
,413,grouped_coverage,,2024-12-31T04:27:03Z,2026-05-09T01:12:07Z,,,,e4,0.8,P3,3.0,66.0,1;2;3;4;5,0.19668280871670699,0.1694915254237288,0.14602930880585735,0.24733630862755668,1.0
,414,grouped_coverage,,2024-12-31T04:24:03Z,2026-05-09T01:11:06Z,,,,e4,0.8,P3,4.0,68.0,1;2;3;4;5,0.26305555555555554,0.2584541062801932,0.21598926381594202,0.31012184729516906,1.0
,413,grouped_coverage,,2025-01-02T04:47:03Z,2026-05-09T01:10:07Z,,,,e4,0.8,P3,5.0,70.0,1;2;3;4;5,0.3248547215496368,0.2784503631961259,0.2753842210532887,0.37432522204598484,1.0
,413,grouped_coverage,,2024-12-30T00:47:03Z,2026-06-09T02:38:04Z,,,,e4,0.8,P3,6.0,81.0,1;2;3;4;5,0.3870096852300243,0.37530266343825663,0.33932787212446514,0.43469149833558324,1.0
,413,grouped_coverage,,2024-12-30T00:45:03Z,2026-06-09T02:41:04Z,,,,e4,0.8,P3,7.0,84.0,1;2;3;4;5,0.45506053268765134,0.4721549636803874,0.4076933181917149,0.5024277471835877,1.0
,413,grouped_coverage,,2024-12-28T21:24:03Z,2026-06-09T02:24:04Z,,,,e4,0.8,P3,8.0,77.0,1;2;3;4;5,0.5279418886198548,0.5254237288135594,0.4765012371527274,0.579382540086982,1.0
,414,grouped_coverage,,2024-12-28T21:17:03Z,2026-06-09T02:23:04Z,,,,e4,0.8,P3,9.0,76.0,1;2;3;4;5,0.5883816425120773,0.5024154589371981,0.5444486245494047,0.6323146604747499,0.0
,413,grouped_coverage,,2024-12-28T21:27:03Z,2026-06-09T02:06:04Z,,,,e4,0.8,P3,10.0,75.0,1;2;3;4;5,0.6515133171912832,0.6803874092009685,0.6047156619032868,0.6983109724792799,1.0
,413,grouped_coverage,,2024-12-28T21:20:03Z,2026-05-02T00:45:03Z,,,,e4,0.8,P3,11.0,72.0,1;2;3;4;5,0.719176755447942,0.6561743341404358,0.6756901775358358,0.7626633333600481,0.0
,413,grouped_coverage,,2024-12-28T21:43:03Z,2026-05-02T00:55:20Z,,,,e4,0.8,P3,12.0,67.0,1;2;3;4;5,0.7887227602905568,0.8280871670702179,0.7430989632671892,0.8343465573139246,1.0
,414,grouped_coverage,,2024-12-29T04:27:03Z,2026-05-03T21:01:05Z,,,,e4,0.8,P3,13.0,67.0,1;2;3;4;5,0.8453562801932366,0.7971014492753623,0.7989988105897763,0.8917137497966973,0.0
,413,grouped_coverage,,2024-12-29T04:29:03Z,2026-05-03T21:03:07Z,,,,e4,0.8,P3,14.0,61.0,1;2;3;4;5,0.8920980629539952,0.87409200968523,0.8470806629299096,0.9368570228513067,1.0
,413,grouped_coverage,,2024-12-29T04:44:02Z,2026-05-03T21:21:03Z,,,,e4,0.8,P3,15.0,56.0,1;2;3;4;5,0.9335593220338984,0.8934624697336562,0.888830451722231,0.9739649070938644,1.0
,413,grouped_coverage,,2024-12-30T01:22:03Z,2026-05-03T21:31:04Z,,,,e4,0.8,P3,16.0,41.0,1;2;3;4;5,0.9702627118644066,0.9467312348668281,0.9201386787333086,0.9970542200605784,1.0
,413,grouped_coverage,,2024-12-30T01:28:03Z,2026-05-03T21:34:04Z,,,,e4,0.8,P3,17.0,27.0,1;2;3;4;5,0.9929358353510895,0.9830508474576272,0.9538140977612773,0.9985554813392337,1.0
,805,grouped_coverage,,2024-12-30T01:25:03Z,2025-01-07T03:49:03Z,,,,e4,0.8,P4,0.0,6.0,1,0.0004999999999999449,0.0,0.0,0.006069263810033106,1.0
,805,grouped_coverage,,2025-01-07T03:50:03Z,2025-01-16T03:18:04Z,,,,e4,0.8,P4,1.0,7.0,1,0.0004999999999999449,0.0,0.0,0.006063407829919549,1.0
,804,grouped_coverage,,2025-01-16T03:19:03Z,2025-01-20T02:36:04Z,,,,e4,0.8,P4,2.0,6.0,1,0.0004999999999999449,0.0,0.0,0.0010689746774851863,1.0
,805,grouped_coverage,,2025-01-20T02:37:03Z,2025-01-26T05:19:03Z,,,,e4,0.8,P4,3.0,6.0,1,0.0004999999999999449,0.0,0.0,0.01117414599578515,1.0
,805,grouped_coverage,,2025-01-26T05:20:03Z,2025-04-27T01:04:05Z,,,,e4,0.8,P4,4.0,7.0,1;2,0.0004999999999999449,0.0,0.0,0.0028126607699101363,1.0
,804,grouped_coverage,,2025-04-27T01:05:06Z,2025-10-04T18:53:04Z,,,,e4,0.8,P4,5.0,5.0,2,0.0004999999999999449,0.0,0.0,0.0012840793310138405,1.0
,805,grouped_coverage,,2025-10-04T18:54:03Z,2025-10-15T06:12:04Z,,,,e4,0.8,P4,6.0,5.0,2,0.0004999999999999449,0.0,0.0,0.0010000000000000347,1.0
,804,grouped_coverage,,2025-10-15T06:13:04Z,2025-11-08T03:30:09Z,,,,e4,0.8,P4,7.0,8.0,2,0.0004999999999999449,0.0,0.0,0.002307593822493091,1.0
,805,grouped_coverage,,2025-11-08T03:31:05Z,2025-11-13T05:23:06Z,,,,e4,0.8,P4,8.0,7.0,2;3,0.0004999999999999449,0.0,0.0,0.002335740225396461,1.0
,805,grouped_coverage,,2025-11-13T05:24:06Z,2025-12-04T03:29:09Z,,,,e4,0.8,P4,9.0,8.0,3,0.0004999999999999449,0.0,0.0,0.0022361970587551926,1.0
,804,grouped_coverage,,2025-12-04T03:30:12Z,2025-12-20T03:57:22Z,,,,e4,0.8,P4,10.0,7.0,3,0.0004999999999999449,0.0,0.0,0.0012200494619924208,1.0
,805,grouped_coverage,,2025-12-20T03:58:10Z,2026-01-05T00:07:08Z,,,,e4,0.8,P4,11.0,5.0,3,0.0004999999999999449,0.0,0.0,0.001313029151502399,1.0
,805,grouped_coverage,,2026-01-05T00:08:08Z,2026-01-05T13:32:07Z,,,,e4,0.8,P4,12.0,1.0,3,0.0004999999999999449,0.0,0.0,0.0024383720930232222,1.0
,804,grouped_coverage,,2026-01-05T13:33:08Z,2026-01-10T06:32:28Z,,,,e4,0.8,P4,13.0,6.0,3;4,0.0004999999999999449,0.0,0.0,0.0019492004110717262,1.0
,805,grouped_coverage,,2026-01-10T06:33:13Z,2026-01-30T03:43:17Z,,,,e4,0.8,P4,14.0,8.0,4,0.0004999999999999449,0.0,0.0,0.002526625943226823,1.0
,804,grouped_coverage,,2026-01-30T03:44:13Z,2026-02-20T02:44:20Z,,,,e4,0.8,P4,15.0,7.0,4,0.0004999999999999449,0.0,0.0,0.001109180337979612,1.0
,805,grouped_coverage,,2026-02-20T02:45:21Z,2026-02-24T04:22:19Z,,,,e4,0.8,P4,16.0,6.0,4,0.0004999999999999449,0.0,0.0,0.0023140618143110774,1.0
,805,grouped_coverage,,2026-02-24T04:23:17Z,2026-03-07T23:26:23Z,,,,e4,0.8,P4,17.0,5.0,4;5,0.0004999999999999449,0.0,0.0,0.001689248556626337,1.0
,804,grouped_coverage,,2026-03-07T23:27:24Z,2026-04-04T02:26:38Z,,,,e4,0.8,P4,18.0,6.0,5,0.0004999999999999449,0.0,0.0,0.0014090000597927238,1.0
,805,grouped_coverage,,2024-12-30T01:22:03Z,2026-06-09T03:47:03Z,,,,e4,0.8,P4,19.0,51.0,1;2;3;4;5,0.0009409937888198256,0.0,0.00015024655077406748,0.004767686388413326,0.0
,805,grouped_coverage,,2024-12-30T01:18:03Z,2026-06-09T03:30:05Z,,,,e4,0.8,P4,20.0,96.0,1;2;3;4;5,0.008039130434782604,0.004968944099378882,0.0037510034935612927,0.01993258403109842,1.0
,804,grouped_coverage,,2024-12-30T01:13:03Z,2026-06-09T03:27:04Z,,,,e4,0.8,P4,21.0,89.0,1;2;3;4;5,0.05386318407960199,0.05223880597014925,0.035377175506369804,0.07335036384981768,1.0
,805,grouped_coverage,,2024-12-30T01:10:03Z,2026-06-09T03:19:04Z,,,,e4,0.8,P4,22.0,89.0,1;2;3;4;5,0.1477944099378882,0.1267080745341615,0.1272560434169822,0.16833277645879416,0.0
,804,grouped_coverage,,2024-12-30T00:52:03Z,2026-06-09T03:07:05Z,,,,e4,0.8,P4,23.0,94.0,1;2;3;4;5,0.33093470149253734,0.2873134328358209,0.30985221888656317,0.35201718409851146,0.0
,805,grouped_coverage,,2024-12-30T00:51:03Z,2026-06-09T02:44:09Z,,,,e4,0.8,P4,24.0,84.0,1;2;3;4;5,0.4897919254658385,0.3093167701863354,0.47172314300788326,0.5078607079237938,0.0
,805,grouped_coverage,,2024-12-28T21:48:03Z,2026-05-02T01:11:07Z,,,,e4,0.8,P4,25.0,88.0,1;2;3;4;5,0.6663434782608696,0.6993788819875777,0.6444748909834874,0.6882120655382516,0.0
