tick_index,game,timestamp,regime,y,stacker,pair_leakfree,uniform,raw_model,real_game_seq,ticker_date_known,covers_ticker_date,cluster_id,loss_baseline,loss_candidate,loss_differential
52390,KXMLBGAME-26JUN302140SFAZ,2026-07-01T01:54:19Z,early_1_3,1.0,3.1423770891586305e-10,0.510384,0.342264032053709,0.510384,1,True,True,KXMLBGAME-26JUN302140SFAZ#1,0.23972382745600004,0.9999999993715245,-0.7602761719155244
1374,KXMLBGAME-26JUL011335WSHBOS,2026-07-01T01:54:50Z,late_7plus,0.0,0.4299999999999999,0.4299999999999999,0.2168606417994569,0.0446560000243399,1,True,False,KXMLBGAME-26JUL011335WSHBOS#1,0.1848999999999999,0.1848999999999999,0.0
1896,KXMLBGAME-26JUL011420SDCHC,2026-07-01T01:54:50Z,mid_4_6,1.0,0.2843636588269831,0.6949999999999542,0.8507970510862504,0.857391153258797,1,True,False,KXMLBGAME-26JUL011420SDCHC#1,0.09302500000002793,0.5121353728075027,-0.4191103728074747
4345,KXMLBGAME-26JUL011940TBKC,2026-07-01T01:54:50Z,late_7plus,0.0,0.2899999999999999,0.2899999999999999,0.1449520804079815,0.0387695996738806,1,True,False,KXMLBGAME-26JUL011940TBKC#1,0.08409999999999995,0.08409999999999995,0.0
4869,KXMLBGAME-26JUL012010CINMIL,2026-07-01T01:54:50Z,late_7plus,1.0,0.76,0.76,0.9116813874506292,0.975044162351888,1,True,False,KXMLBGAME-26JUL012010CINMIL#1,0.0576,0.0576,0.0
5358,KXMLBGAME-26JUL012010MINHOU,2026-07-01T01:54:50Z,mid_4_6,0.0,0.6385959753280397,0.685000000000047,0.7108698009494893,0.7574685594570025,1,True,False,KXMLBGAME-26JUL012010MINHOU#1,0.4692250000000644,0.4078048197051703,0.0614201802948941
5879,KXMLBGAME-26JUL012040MIACOL,2026-07-01T01:54:50Z,mid_4_6,1.0,0.1817540675992607,0.26,0.1347316517034132,0.1441949551102396,1,True,False,KXMLBGAME-26JUL012040MIACOL#1,0.5476,0.6695264058903552,-0.1219264058903552
6332,KXMLBGAME-26JUL012140SFAZ,2026-07-01T01:54:50Z,early_1_3,0.0,3.1423770891586305e-10,0.510384,0.342264032053709,0.510384,1,True,False,KXMLBGAME-26JUL012140SFAZ#1,0.26049182745599997,9.874533770469068e-20,0.26049182745599997
9843,KXMLBGAME-26JUL022140LAASEA,2026-07-01T01:54:50Z,early_1_3,1.0,3.2131280983996216e-07,0.6226719999999999,0.6421678122342427,0.6226719999999999,1,True,False,KXMLBGAME-26JUL022140LAASEA#1,0.14237641958400007,0.9999993573744836,-0.8576229377904836
50512,KXMLBGAME-26JUN301910WSHBOS,2026-07-01T01:54:50Z,late_7plus,0.0,0.0122115924901524,0.0122115924901524,0.0775978392961745,0.0446560000243399,1,True,True,KXMLBGAME-26JUN301910WSHBOS#1,0.00014912299114554648,0.00014912299114554648,0.0
50796,KXMLBGAME-26JUN301915STLATL,2026-07-01T01:54:50Z,late_7plus,0.0,0.0539342421919638,0.0539342421919638,0.1022696067966785,0.0769486528240405,1,True,True,KXMLBGAME-26JUN301915STLATL#1,0.002908902480821408,0.002908902480821408,0.0
51063,KXMLBGAME-26JUN301940CINMIL,2026-07-01T01:54:50Z,late_7plus,1.0,0.9881718577119272,0.9881718577119272,0.9877386733546052,0.975044162351888,1,True,True,KXMLBGAME-26JUN301940CINMIL#1,0.00013990494998689676,0.00013990494998689676,0.0
51320,KXMLBGAME-26JUN301940TBKC,2026-07-01T01:54:50Z,late_7plus,0.0,0.0105546532125617,0.0105546532125617,0.0518036314788354,0.0387695996738806,1,True,True,KXMLBGAME-26JUN301940TBKC#1,0.00011140070443743902,0.00011140070443743902,0.0
51528,KXMLBGAME-26JUN302005SDCHC,2026-07-01T01:54:50Z,mid_4_6,1.0,0.9998622878087784,0.965067778865976,0.940819644041591,0.857391153258797,1,True,True,KXMLBGAME-26JUN302005SDCHC#1,0.001220260073356357,1.896464761105622e-08,0.001220241108708746
51860,KXMLBGAME-26JUN302010MINHOU,2026-07-01T01:54:50Z,mid_4_6,1.0,0.9877752560087404,0.8518077801222685,0.7664723943235631,0.7574685594570025,1,True,True,KXMLBGAME-26JUN302010MINHOU#1,0.021960934032289905,0.000149444365651838,0.021811489666638068
52069,KXMLBGAME-26JUN302040MIACOL,2026-07-01T01:54:50Z,mid_4_6,0.0,0.0001017584497249,0.0473862978573888,0.0638604176558761,0.1441949551102396,1,True,True,KXMLBGAME-26JUN302040MIACOL#1,0.0022454612246291705,1.0354782090415002e-08,0.00224545086984708
52196,KXMLBGAME-26JUN302140LAASEA,2026-07-01T01:54:50Z,early_1_3,1.0,3.2131280983996216e-07,0.6226719999999999,0.6421678122342427,0.6226719999999999,1,True,True,KXMLBGAME-26JUN302140LAASEA#1,0.14237641958400007,0.9999993573744836,-0.8576229377904836
52391,KXMLBGAME-26JUN302140SFAZ,2026-07-01T01:54:50Z,early_1_3,1.0,3.1423770891586305e-10,0.510384,0.342264032053709,0.510384,1,True,True,KXMLBGAME-26JUN302140SFAZ#1,0.23972382745600004,0.9999999993715245,-0.7602761719155244
1375,KXMLBGAME-26JUL011335WSHBOS,2026-07-01T01:55:21Z,late_7plus,0.0,0.4299999999999999,0.4299999999999999,0.2168606417994569,0.0446560000243399,1,True,False,KXMLBGAME-26JUL011335WSHBOS#1,0.1848999999999999,0.1848999999999999,0.0
1897,KXMLBGAME-26JUL011420SDCHC,2026-07-01T01:55:21Z,mid_4_6,1.0,0.2843636588269831,0.6949999999999542,0.8507970510862504,0.857391153258797,1,True,False,KXMLBGAME-26JUL011420SDCHC#1,0.09302500000002793,0.5121353728075027,-0.4191103728074747
4346,KXMLBGAME-26JUL011940TBKC,2026-07-01T01:55:21Z,late_7plus,0.0,0.2899999999999999,0.2899999999999999,0.1449520804079815,0.0387695996738806,1,True,False,KXMLBGAME-26JUL011940TBKC#1,0.08409999999999995,0.08409999999999995,0.0
4870,KXMLBGAME-26JUL012010CINMIL,2026-07-01T01:55:21Z,late_7plus,1.0,0.76,0.76,0.9116813874506292,0.975044162351888,1,True,False,KXMLBGAME-26JUL012010CINMIL#1,0.0576,0.0576,0.0
5359,KXMLBGAME-26JUL012010MINHOU,2026-07-01T01:55:21Z,mid_4_6,0.0,0.6385959753280397,0.685000000000047,0.7108698009494893,0.7574685594570025,1,True,False,KXMLBGAME-26JUL012010MINHOU#1,0.4692250000000644,0.4078048197051703,0.0614201802948941
5880,KXMLBGAME-26JUL012040MIACOL,2026-07-01T01:55:21Z,mid_4_6,1.0,0.1817540675992607,0.26,0.1347316517034132,0.1441949551102396,1,True,False,KXMLBGAME-26JUL012040MIACOL#1,0.5476,0.6695264058903552,-0.1219264058903552
6333,KXMLBGAME-26JUL012140SFAZ,2026-07-01T01:55:21Z,early_1_3,0.0,3.1423770891586305e-10,0.510384,0.342264032053709,0.510384,1,True,False,KXMLBGAME-26JUL012140SFAZ#1,0.26049182745599997,9.874533770469068e-20,0.26049182745599997
9844,KXMLBGAME-26JUL022140LAASEA,2026-07-01T01:55:21Z,early_1_3,1.0,3.2131280983996216e-07,0.6226719999999999,0.6421678122342427,0.6226719999999999,1,True,False,KXMLBGAME-26JUL022140LAASEA#1,0.14237641958400007,0.9999993573744836,-0.8576229377904836
50513,KXMLBGAME-26JUN301910WSHBOS,2026-07-01T01:55:21Z,late_7plus,0.0,0.0122115924901524,0.0122115924901524,0.0775978392961745,0.0446560000243399,1,True,True,KXMLBGAME-26JUN301910WSHBOS#1,0.00014912299114554648,0.00014912299114554648,0.0
51064,KXMLBGAME-26JUN301940CINMIL,2026-07-01T01:55:21Z,late_7plus,1.0,0.9881718577119272,0.9881718577119272,0.9877386733546052,0.975044162351888,1,True,True,KXMLBGAME-26JUN301940CINMIL#1,0.00013990494998689676,0.00013990494998689676,0.0
51321,KXMLBGAME-26JUN301940TBKC,2026-07-01T01:55:21Z,late_7plus,0.0,0.0105546532125617,0.0105546532125617,0.0518036314788354,0.0387695996738806,1,True,True,KXMLBGAME-26JUN301940TBKC#1,0.00011140070443743902,0.00011140070443743902,0.0
51529,KXMLBGAME-26JUN302005SDCHC,2026-07-01T01:55:21Z,mid_4_6,1.0,0.9998622878087784,0.965067778865976,0.940819644041591,0.857391153258797,1,True,True,KXMLBGAME-26JUN302005SDCHC#1,0.001220260073356357,1.896464761105622e-08,0.001220241108708746
51861,KXMLBGAME-26JUN302010MINHOU,2026-07-01T01:55:21Z,mid_4_6,1.0,0.9877752560087404,0.8518077801222685,0.7664723943235631,0.7574685594570025,1,True,True,KXMLBGAME-26JUN302010MINHOU#1,0.021960934032289905,0.000149444365651838,0.021811489666638068
52070,KXMLBGAME-26JUN302040MIACOL,2026-07-01T01:55:21Z,mid_4_6,0.0,0.0001017584497249,0.0473862978573888,0.0638604176558761,0.1441949551102396,1,True,True,KXMLBGAME-26JUN302040MIACOL#1,0.0022454612246291705,1.0354782090415002e-08,0.00224545086984708
52197,KXMLBGAME-26JUN302140LAASEA,2026-07-01T01:55:21Z,early_1_3,1.0,3.2131280983996216e-07,0.6226719999999999,0.6421678122342427,0.6226719999999999,1,True,True,KXMLBGAME-26JUN302140LAASEA#1,0.14237641958400007,0.9999993573744836,-0.8576229377904836
52392,KXMLBGAME-26JUN302140SFAZ,2026-07-01T01:55:21Z,early_1_3,1.0,3.1423770891586305e-10,0.510384,0.342264032053709,0.510384,1,True,True,KXMLBGAME-26JUN302140SFAZ#1,0.23972382745600004,0.9999999993715245,-0.7602761719155244
1376,KXMLBGAME-26JUL011335WSHBOS,2026-07-01T01:55:53Z,late_7plus,0.0,0.4299999999999999,0.4299999999999999,0.2168606417994569,0.0446560000243399,1,True,False,KXMLBGAME-26JUL011335WSHBOS#1,0.1848999999999999,0.1848999999999999,0.0
1898,KXMLBGAME-26JUL011420SDCHC,2026-07-01T01:55:53Z,mid_4_6,1.0,0.2843636588269831,0.6949999999999542,0.8507970510862504,0.857391153258797,1,True,False,KXMLBGAME-26JUL011420SDCHC#1,0.09302500000002793,0.5121353728075027,-0.4191103728074747
4347,KXMLBGAME-26JUL011940TBKC,2026-07-01T01:55:53Z,late_7plus,0.0,0.2899999999999999,0.2899999999999999,0.1449520804079815,0.0387695996738806,1,True,False,KXMLBGAME-26JUL011940TBKC#1,0.08409999999999995,0.08409999999999995,0.0
4871,KXMLBGAME-26JUL012010CINMIL,2026-07-01T01:55:53Z,late_7plus,1.0,0.76,0.76,0.9116813874506292,0.975044162351888,1,True,False,KXMLBGAME-26JUL012010CINMIL#1,0.0576,0.0576,0.0
5360,KXMLBGAME-26JUL012010MINHOU,2026-07-01T01:55:53Z,mid_4_6,0.0,0.6385959753280397,0.685000000000047,0.7108698009494893,0.7574685594570025,1,True,False,KXMLBGAME-26JUL012010MINHOU#1,0.4692250000000644,0.4078048197051703,0.0614201802948941
5881,KXMLBGAME-26JUL012040MIACOL,2026-07-01T01:55:53Z,mid_4_6,1.0,0.1817540675992607,0.26,0.1347316517034132,0.1441949551102396,1,True,False,KXMLBGAME-26JUL012040MIACOL#1,0.5476,0.6695264058903552,-0.1219264058903552
6334,KXMLBGAME-26JUL012140SFAZ,2026-07-01T01:55:53Z,early_1_3,0.0,3.1423770891586305e-10,0.510384,0.342264032053709,0.510384,1,True,False,KXMLBGAME-26JUL012140SFAZ#1,0.26049182745599997,9.874533770469068e-20,0.26049182745599997
9845,KXMLBGAME-26JUL022140LAASEA,2026-07-01T01:55:53Z,early_1_3,1.0,3.2131280983996216e-07,0.6226719999999999,0.6421678122342427,0.6226719999999999,1,True,False,KXMLBGAME-26JUL022140LAASEA#1,0.14237641958400007,0.9999993573744836,-0.8576229377904836
50797,KXMLBGAME-26JUN301915STLATL,2026-07-01T01:55:53Z,late_7plus,0.0,0.1050000000001204,0.1050000000001204,0.119291526066064,0.0769486528240405,1,True,True,KXMLBGAME-26JUN301915STLATL#1,0.011025000000025284,0.011025000000025284,0.0
51065,KXMLBGAME-26JUN301940CINMIL,2026-07-01T01:55:53Z,late_7plus,1.0,0.9881718577119272,0.9881718577119272,0.9877386733546052,0.975044162351888,1,True,True,KXMLBGAME-26JUN301940CINMIL#1,0.00013990494998689676,0.00013990494998689676,0.0
51322,KXMLBGAME-26JUN301940TBKC,2026-07-01T01:55:53Z,late_7plus,0.0,0.0105546532125617,0.0105546532125617,0.0518036314788354,0.0387695996738806,1,True,True,KXMLBGAME-26JUN301940TBKC#1,0.00011140070443743902,0.00011140070443743902,0.0
51530,KXMLBGAME-26JUN302005SDCHC,2026-07-01T01:55:53Z,mid_4_6,1.0,0.9998622878087784,0.965067778865976,0.940819644041591,0.857391153258797,1,True,True,KXMLBGAME-26JUN302005SDCHC#1,0.001220260073356357,1.896464761105622e-08,0.001220241108708746
52071,KXMLBGAME-26JUN302040MIACOL,2026-07-01T01:55:53Z,mid_4_6,0.0,0.0001017584497249,0.0473862978573888,0.0638604176558761,0.1441949551102396,1,True,True,KXMLBGAME-26JUN302040MIACOL#1,0.0022454612246291705,1.0354782090415002e-08,0.00224545086984708
52198,KXMLBGAME-26JUN302140LAASEA,2026-07-01T01:55:53Z,early_1_3,1.0,3.2131280983996216e-07,0.6226719999999999,0.6421678122342427,0.6226719999999999,1,True,True,KXMLBGAME-26JUN302140LAASEA#1,0.14237641958400007,0.9999993573744836,-0.8576229377904836
52393,KXMLBGAME-26JUN302140SFAZ,2026-07-01T01:55:53Z,early_1_3,1.0,3.1423770891586305e-10,0.510384,0.342264032053709,0.510384,1,True,True,KXMLBGAME-26JUN302140SFAZ#1,0.23972382745600004,0.9999999993715245,-0.7602761719155244
1377,KXMLBGAME-26JUL011335WSHBOS,2026-07-01T01:56:08Z,late_7plus,0.0,0.4299999999999999,0.4299999999999999,0.2168606417994569,0.0446560000243399,1,True,False,KXMLBGAME-26JUL011335WSHBOS#1,0.1848999999999999,0.1848999999999999,0.0
1899,KXMLBGAME-26JUL011420SDCHC,2026-07-01T01:56:08Z,mid_4_6,1.0,0.2843636588269831,0.6949999999999542,0.8507970510862504,0.857391153258797,1,True,False,KXMLBGAME-26JUL011420SDCHC#1,0.09302500000002793,0.5121353728075027,-0.4191103728074747
4348,KXMLBGAME-26JUL011940TBKC,2026-07-01T01:56:08Z,late_7plus,0.0,0.2899999999999999,0.2899999999999999,0.1449520804079815,0.0387695996738806,1,True,False,KXMLBGAME-26JUL011940TBKC#1,0.08409999999999995,0.08409999999999995,0.0
4872,KXMLBGAME-26JUL012010CINMIL,2026-07-01T01:56:08Z,late_7plus,1.0,0.76,0.76,0.9116813874506292,0.975044162351888,1,True,False,KXMLBGAME-26JUL012010CINMIL#1,0.0576,0.0576,0.0
5361,KXMLBGAME-26JUL012010MINHOU,2026-07-01T01:56:08Z,mid_4_6,0.0,0.6385959753280397,0.685000000000047,0.7108698009494893,0.7574685594570025,1,True,False,KXMLBGAME-26JUL012010MINHOU#1,0.4692250000000644,0.4078048197051703,0.0614201802948941
5882,KXMLBGAME-26JUL012040MIACOL,2026-07-01T01:56:08Z,mid_4_6,1.0,0.1817540675992607,0.26,0.1347316517034132,0.1441949551102396,1,True,False,KXMLBGAME-26JUL012040MIACOL#1,0.5476,0.6695264058903552,-0.1219264058903552
6335,KXMLBGAME-26JUL012140SFAZ,2026-07-01T01:56:08Z,early_1_3,0.0,3.1423770891586305e-10,0.510384,0.342264032053709,0.510384,1,True,False,KXMLBGAME-26JUL012140SFAZ#1,0.26049182745599997,9.874533770469068e-20,0.26049182745599997
9846,KXMLBGAME-26JUL022140LAASEA,2026-07-01T01:56:08Z,early_1_3,1.0,3.2131280983996216e-07,0.6226719999999999,0.6421678122342427,0.6226719999999999,1,True,False,KXMLBGAME-26JUL022140LAASEA#1,0.14237641958400007,0.9999993573744836,-0.8576229377904836
50798,KXMLBGAME-26JUN301915STLATL,2026-07-01T01:56:08Z,late_7plus,0.0,0.1050000000001204,0.1050000000001204,0.119291526066064,0.0769486528240405,1,True,True,KXMLBGAME-26JUN301915STLATL#1,0.011025000000025284,0.011025000000025284,0.0
51066,KXMLBGAME-26JUN301940CINMIL,2026-07-01T01:56:08Z,late_7plus,1.0,0.9881718577119272,0.9881718577119272,0.9877386733546052,0.975044162351888,1,True,True,KXMLBGAME-26JUN301940CINMIL#1,0.00013990494998689676,0.00013990494998689676,0.0
51323,KXMLBGAME-26JUN301940TBKC,2026-07-01T01:56:08Z,late_7plus,0.0,0.0105546532125617,0.0105546532125617,0.0518036314788354,0.0387695996738806,1,True,True,KXMLBGAME-26JUN301940TBKC#1,0.00011140070443743902,0.00011140070443743902,0.0
51531,KXMLBGAME-26JUN302005SDCHC,2026-07-01T01:56:08Z,mid_4_6,1.0,0.9998622878087784,0.965067778865976,0.940819644041591,0.857391153258797,1,True,True,KXMLBGAME-26JUN302005SDCHC#1,0.001220260073356357,1.896464761105622e-08,0.001220241108708746
52072,KXMLBGAME-26JUN302040MIACOL,2026-07-01T01:56:08Z,mid_4_6,0.0,0.0001017584497249,0.0473862978573888,0.0638604176558761,0.1441949551102396,1,True,True,KXMLBGAME-26JUN302040MIACOL#1,0.0022454612246291705,1.0354782090415002e-08,0.00224545086984708
52199,KXMLBGAME-26JUN302140LAASEA,2026-07-01T01:56:08Z,early_1_3,1.0,3.2131280983996216e-07,0.6226719999999999,0.6421678122342427,0.6226719999999999,1,True,True,KXMLBGAME-26JUN302140LAASEA#1,0.14237641958400007,0.9999993573744836,-0.8576229377904836
52394,KXMLBGAME-26JUN302140SFAZ,2026-07-01T01:56:08Z,early_1_3,1.0,3.1423770891586305e-10,0.510384,0.342264032053709,0.510384,1,True,True,KXMLBGAME-26JUN302140SFAZ#1,0.23972382745600004,0.9999999993715245,-0.7602761719155244
1378,KXMLBGAME-26JUL011335WSHBOS,2026-07-01T01:56:24Z,late_7plus,0.0,0.4299999999999999,0.4299999999999999,0.2168606417994569,0.0446560000243399,1,True,False,KXMLBGAME-26JUL011335WSHBOS#1,0.1848999999999999,0.1848999999999999,0.0
1900,KXMLBGAME-26JUL011420SDCHC,2026-07-01T01:56:24Z,mid_4_6,1.0,0.2843636588269831,0.6949999999999542,0.8507970510862504,0.857391153258797,1,True,False,KXMLBGAME-26JUL011420SDCHC#1,0.09302500000002793,0.5121353728075027,-0.4191103728074747
4349,KXMLBGAME-26JUL011940TBKC,2026-07-01T01:56:24Z,late_7plus,0.0,0.2899999999999999,0.2899999999999999,0.1449520804079815,0.0387695996738806,1,True,False,KXMLBGAME-26JUL011940TBKC#1,0.08409999999999995,0.08409999999999995,0.0
4873,KXMLBGAME-26JUL012010CINMIL,2026-07-01T01:56:24Z,late_7plus,1.0,0.76,0.76,0.9116813874506292,0.975044162351888,1,True,False,KXMLBGAME-26JUL012010CINMIL#1,0.0576,0.0576,0.0
5362,KXMLBGAME-26JUL012010MINHOU,2026-07-01T01:56:24Z,mid_4_6,0.0,0.6385959753280397,0.685000000000047,0.7108698009494893,0.7574685594570025,1,True,False,KXMLBGAME-26JUL012010MINHOU#1,0.4692250000000644,0.4078048197051703,0.0614201802948941
5883,KXMLBGAME-26JUL012040MIACOL,2026-07-01T01:56:24Z,mid_4_6,1.0,0.1923137942956363,0.26,0.132829151078561,0.1384874532356829,1,True,False,KXMLBGAME-26JUL012040MIACOL#1,0.5476,0.6523570068851117,-0.10475700688511169
6336,KXMLBGAME-26JUL012140SFAZ,2026-07-01T01:56:24Z,early_1_3,0.0,4.644419998836071e-09,0.510384,0.3696379655974706,0.510384,1,True,False,KXMLBGAME-26JUL012140SFAZ#1,0.26049182745599997,2.1570637125588447e-17,0.26049182745599997
9847,KXMLBGAME-26JUL022140LAASEA,2026-07-01T01:56:24Z,early_1_3,1.0,3.2131280983996216e-07,0.6226719999999999,0.6421678122342427,0.6226719999999999,1,True,False,KXMLBGAME-26JUL022140LAASEA#1,0.14237641958400007,0.9999993573744836,-0.8576229377904836
50799,KXMLBGAME-26JUN301915STLATL,2026-07-01T01:56:24Z,late_7plus,0.0,0.11,0.11,0.1209581927326905,0.0769486528240405,1,True,True,KXMLBGAME-26JUN301915STLATL#1,0.0121,0.0121,0.0
51067,KXMLBGAME-26JUN301940CINMIL,2026-07-01T01:56:24Z,late_7plus,1.0,0.9881718577119272,0.9881718577119272,0.9877386733546052,0.975044162351888,1,True,True,KXMLBGAME-26JUN301940CINMIL#1,0.00013990494998689676,0.00013990494998689676,0.0
51324,KXMLBGAME-26JUN301940TBKC,2026-07-01T01:56:24Z,late_7plus,0.0,0.0105546532125617,0.0105546532125617,0.0518036314788354,0.0387695996738806,1,True,True,KXMLBGAME-26JUN301940TBKC#1,0.00011140070443743902,0.00011140070443743902,0.0
51532,KXMLBGAME-26JUN302005SDCHC,2026-07-01T01:56:24Z,mid_4_6,1.0,0.9998622878087784,0.965067778865976,0.940819644041591,0.857391153258797,1,True,True,KXMLBGAME-26JUN302005SDCHC#1,0.001220260073356357,1.896464761105622e-08,0.001220241108708746
51862,KXMLBGAME-26JUN302010MINHOU,2026-07-01T01:56:24Z,mid_4_6,1.0,0.9877752560087404,0.8518077801222685,0.7664723943235631,0.7574685594570025,1,True,True,KXMLBGAME-26JUN302010MINHOU#1,0.021960934032289905,0.000149444365651838,0.021811489666638068
52073,KXMLBGAME-26JUN302040MIACOL,2026-07-01T01:56:24Z,mid_4_6,0.0,9.065869203016322e-05,0.0453077953809995,0.0612650828722275,0.1384874532356829,1,True,True,KXMLBGAME-26JUN302040MIACOL#1,0.0020527963222865195,8.21899844061998e-09,0.002052788103288079
52395,KXMLBGAME-26JUN302140SFAZ,2026-07-01T01:56:24Z,early_1_3,1.0,3.1423770891586305e-10,0.510384,0.342264032053709,0.510384,1,True,True,KXMLBGAME-26JUN302140SFAZ#1,0.23972382745600004,0.9999999993715245,-0.7602761719155244
1379,KXMLBGAME-26JUL011335WSHBOS,2026-07-01T01:56:55Z,late_7plus,0.0,0.4299999999999999,0.4299999999999999,0.2168606417994569,0.0446560000243399,1,True,False,KXMLBGAME-26JUL011335WSHBOS#1,0.1848999999999999,0.1848999999999999,0.0
1901,KXMLBGAME-26JUL011420SDCHC,2026-07-01T01:56:55Z,mid_4_6,1.0,0.2843636588269831,0.6949999999999542,0.8507970510862504,0.857391153258797,1,True,False,KXMLBGAME-26JUL011420SDCHC#1,0.09302500000002793,0.5121353728075027,-0.4191103728074747
4350,KXMLBGAME-26JUL011940TBKC,2026-07-01T01:56:55Z,late_7plus,0.0,0.2899999999999999,0.2899999999999999,0.1449520804079815,0.0387695996738806,1,True,False,KXMLBGAME-26JUL011940TBKC#1,0.08409999999999995,0.08409999999999995,0.0
4874,KXMLBGAME-26JUL012010CINMIL,2026-07-01T01:56:55Z,late_7plus,1.0,0.76,0.76,0.9116813874506292,0.975044162351888,1,True,False,KXMLBGAME-26JUL012010CINMIL#1,0.0576,0.0576,0.0
5363,KXMLBGAME-26JUL012010MINHOU,2026-07-01T01:56:55Z,mid_4_6,0.0,0.6385959753280397,0.685000000000047,0.7108698009494893,0.7574685594570025,1,True,False,KXMLBGAME-26JUL012010MINHOU#1,0.4692250000000644,0.4078048197051703,0.0614201802948941
5884,KXMLBGAME-26JUL012040MIACOL,2026-07-01T01:56:55Z,mid_4_6,1.0,0.1923137942956363,0.26,0.132829151078561,0.1384874532356829,1,True,False,KXMLBGAME-26JUL012040MIACOL#1,0.5476,0.6523570068851117,-0.10475700688511169
6337,KXMLBGAME-26JUL012140SFAZ,2026-07-01T01:56:55Z,early_1_3,0.0,4.644419998836071e-09,0.510384,0.3696379655974706,0.510384,1,True,False,KXMLBGAME-26JUL012140SFAZ#1,0.26049182745599997,2.1570637125588447e-17,0.26049182745599997
9848,KXMLBGAME-26JUL022140LAASEA,2026-07-01T01:56:55Z,early_1_3,1.0,3.2131280983996216e-07,0.6226719999999999,0.6421678122342427,0.6226719999999999,1,True,False,KXMLBGAME-26JUL022140LAASEA#1,0.14237641958400007,0.9999993573744836,-0.8576229377904836
50800,KXMLBGAME-26JUN301915STLATL,2026-07-01T01:56:55Z,late_7plus,0.0,0.1550000000002047,0.1550000000002047,0.1359581927327587,0.0769486528240405,1,True,True,KXMLBGAME-26JUN301915STLATL#1,0.024025000000063457,0.024025000000063457,0.0
51325,KXMLBGAME-26JUN301940TBKC,2026-07-01T01:56:55Z,late_7plus,0.0,0.0105546532125617,0.0105546532125617,0.0518036314788354,0.0387695996738806,1,True,True,KXMLBGAME-26JUN301940TBKC#1,0.00011140070443743902,0.00011140070443743902,0.0
51533,KXMLBGAME-26JUN302005SDCHC,2026-07-01T01:56:55Z,mid_4_6,1.0,0.9998622878087784,0.965067778865976,0.940819644041591,0.857391153258797,1,True,True,KXMLBGAME-26JUN302005SDCHC#1,0.001220260073356357,1.896464761105622e-08,0.001220241108708746
51863,KXMLBGAME-26JUN302010MINHOU,2026-07-01T01:56:55Z,mid_4_6,1.0,0.9877752560087404,0.8518077801222685,0.7664723943235631,0.7574685594570025,1,True,True,KXMLBGAME-26JUN302010MINHOU#1,0.021960934032289905,0.000149444365651838,0.021811489666638068
52074,KXMLBGAME-26JUN302040MIACOL,2026-07-01T01:56:55Z,mid_4_6,0.0,9.065869203016322e-05,0.0453077953809995,0.0612650828722275,0.1384874532356829,1,True,True,KXMLBGAME-26JUN302040MIACOL#1,0.0020527963222865195,8.21899844061998e-09,0.002052788103288079
52200,KXMLBGAME-26JUN302140LAASEA,2026-07-01T01:56:55Z,early_1_3,1.0,3.2131280983996216e-07,0.6226719999999999,0.6421678122342427,0.6226719999999999,1,True,True,KXMLBGAME-26JUN302140LAASEA#1,0.14237641958400007,0.9999993573744836,-0.8576229377904836
52396,KXMLBGAME-26JUN302140SFAZ,2026-07-01T01:56:55Z,early_1_3,1.0,4.644419998836071e-09,0.510384,0.3696379655974706,0.510384,1,True,True,KXMLBGAME-26JUN302140SFAZ#1,0.23972382745600004,0.9999999907111601,-0.76027616325516
1380,KXMLBGAME-26JUL011335WSHBOS,2026-07-01T01:57:26Z,late_7plus,0.0,0.4299999999999999,0.4299999999999999,0.2168606417994569,0.0446560000243399,1,True,False,KXMLBGAME-26JUL011335WSHBOS#1,0.1848999999999999,0.1848999999999999,0.0
1902,KXMLBGAME-26JUL011420SDCHC,2026-07-01T01:57:26Z,mid_4_6,1.0,0.2843636588269831,0.6949999999999542,0.8507970510862504,0.857391153258797,1,True,False,KXMLBGAME-26JUL011420SDCHC#1,0.09302500000002793,0.5121353728075027,-0.4191103728074747
4351,KXMLBGAME-26JUL011940TBKC,2026-07-01T01:57:26Z,late_7plus,0.0,0.2899999999999999,0.2899999999999999,0.1449520804079815,0.0387695996738806,1,True,False,KXMLBGAME-26JUL011940TBKC#1,0.08409999999999995,0.08409999999999995,0.0
4875,KXMLBGAME-26JUL012010CINMIL,2026-07-01T01:57:26Z,late_7plus,1.0,0.76,0.76,0.9116813874506292,0.975044162351888,1,True,False,KXMLBGAME-26JUL012010CINMIL#1,0.0576,0.0576,0.0
5364,KXMLBGAME-26JUL012010MINHOU,2026-07-01T01:57:26Z,mid_4_6,0.0,0.6195502267624362,0.685000000000047,0.7903466541612101,0.7574685594570025,1,True,False,KXMLBGAME-26JUL012010MINHOU#1,0.4692250000000644,0.3838424834813861,0.08538251651867829
5885,KXMLBGAME-26JUL012040MIACOL,2026-07-01T01:57:26Z,mid_4_6,1.0,0.1923137942956363,0.26,0.132829151078561,0.1384874532356829,1,True,False,KXMLBGAME-26JUL012040MIACOL#1,0.5476,0.6523570068851117,-0.10475700688511169
6338,KXMLBGAME-26JUL012140SFAZ,2026-07-01T01:57:26Z,early_1_3,0.0,4.644419998836071e-09,0.510384,0.3696379655974706,0.510384,1,True,False,KXMLBGAME-26JUL012140SFAZ#1,0.26049182745599997,2.1570637125588447e-17,0.26049182745599997
